Tele EF EB theta(degree) thetaE(degree)   phi(degree) phiE(degree)
   4 31 21       56.1098         0.0704       175.000        0.237
   4 31 22       56.1313         0.0707       174.581        0.237
   4 31 23       56.1543         0.0710       174.163        0.238
   4 31 24       56.1786         0.0713       173.745        0.238
   4 31 25       56.2044         0.0716       173.328        0.238
   4 31 26       56.2315         0.0719       172.911        0.238
   4 31 27       56.2600         0.0721       172.494        0.239
   4 31 28       56.2900         0.0724       172.079        0.239
   4 31 29       56.3212         0.0726       171.663        0.239
   4 31 30       56.3539         0.0728       171.248        0.239
   4 31 31       56.3879         0.0731       170.834        0.239
   5  0  0       47.2670         0.0892       202.828        0.205
   5  0  1       47.1832         0.0886       202.377        0.206
   5  0  2       47.1010         0.0880       201.924        0.208
   5  0  3       47.0206         0.0873       201.470        0.210
   5  0  4       46.9418         0.0867       201.014        0.212
   5  0  5       46.8648         0.0860       200.556        0.214
   5  0  6       46.7895         0.0853       200.096        0.215
   5  0  7       46.7160         0.0846       199.635        0.217
   5  0  8       46.6443         0.0839       199.172        0.219
   5  0  9       46.5744         0.0831       198.708        0.221
   5  0 10       46.5064         0.0823       198.243        0.222
   5  0 11       46.4402         0.0816       197.776        0.224
   5  0 12       46.3758         0.0808       197.308        0.225
   5  0 13       46.3133         0.0799       196.838        0.227
   5  0 14       46.2528         0.0791       196.368        0.229
   5  0 15       46.1941         0.0783       195.896        0.230
   5  0 16       46.1374         0.0777       195.423        0.232
   5  0 17       46.0826         0.0777       194.949        0.233
   5  0 18       46.0297         0.0776       194.475        0.235
   5  0 19       45.9788         0.0776       193.999        0.236
   5  0 20       45.9299         0.0775       193.523        0.238
   5  0 21       45.8830         0.0775       193.045        0.239
   5  0 22       45.8381         0.0774       192.567        0.240
   5  0 23       45.7952         0.0773       192.089        0.242
   5  0 24       45.7542         0.0772       191.610        0.243
   5  0 25       45.7153         0.0771       191.130        0.244
   5  0 26       45.6785         0.0770       190.650        0.246
   5  0 27       45.6436         0.0768       190.170        0.247
   5  0 28       45.6108         0.0767       189.689        0.248
   5  0 29       45.5800         0.0765       189.208        0.249
   5  0 30       45.5513         0.0763       188.727        0.250
   5  0 31       45.5246         0.0762       188.246        0.251
   5  1  0       47.5995         0.0885       202.718        0.204
   5  1  1       47.5163         0.0879       202.269        0.206
   5  1  2       47.4347         0.0873       201.818        0.208
   5  1  3       47.3548         0.0866       201.366        0.209
   5  1  4       47.2766         0.0860       200.912        0.211
   5  1  5       47.2002         0.0853       200.456        0.213
   5  1  6       47.1254         0.0846       199.998        0.215
   5  1  7       47.0524         0.0839       199.539        0.216
   5  1  8       46.9812         0.0832       199.079        0.218
   5  1  9       46.9118         0.0825       198.617        0.220
   5  1 10       46.8442         0.0817       198.154        0.221
   5  1 11       46.7784         0.0809       197.689        0.223
   5  1 12       46.7145         0.0801       197.223        0.225
   5  1 13       46.6524         0.0793       196.756        0.226
   5  1 14       46.5922         0.0785       196.287        0.228
   5  1 15       46.5339         0.0777       195.818        0.229
   5  1 16       46.4775         0.0773       195.348        0.231
   5  1 17       46.4230         0.0772       194.876        0.232
   5  1 18       46.3704         0.0772       194.404        0.234
   5  1 19       46.3198         0.0772       193.930        0.235
   5  1 20       46.2712         0.0771       193.456        0.237
   5  1 21       46.2245         0.0770       192.982        0.238
   5  1 22       46.1798         0.0769       192.506        0.239
   5  1 23       46.1370         0.0769       192.030        0.241
   5  1 24       46.0963         0.0767       191.553        0.242
   5  1 25       46.0575         0.0766       191.076        0.243
   5  1 26       46.0208         0.0765       190.599        0.244
   5  1 27       45.9860         0.0764       190.121        0.246
   5  1 28       45.9533         0.0762       189.643        0.247
   5  1 29       45.9226         0.0761       189.164        0.248
   5  1 30       45.8939         0.0759       188.686        0.249
   5  1 31       45.8672         0.0757       188.207        0.250
   5  2  0       47.9324         0.0878       202.609        0.203
   5  2  1       47.8498         0.0872       202.162        0.205
   5  2  2       47.7689         0.0866       201.713        0.207
   5  2  3       47.6895         0.0859       201.263        0.209
   5  2  4       47.6119         0.0853       200.811        0.210
   5  2  5       47.5360         0.0846       200.357        0.212
   5  2  6       47.4617         0.0840       199.901        0.214
   5  2  7       47.3893         0.0833       199.445        0.216
   5  2  8       47.3185         0.0825       198.986        0.217
   5  2  9       47.2496         0.0818       198.526        0.219
   5  2 10       47.1824         0.0811       198.065        0.220
   5  2 11       47.1171         0.0803       197.603        0.222
   5  2 12       47.0535         0.0795       197.139        0.224
   5  2 13       46.9919         0.0787       196.674        0.225
   5  2 14       46.9320         0.0779       196.208        0.227
   5  2 15       46.8741         0.0771       195.741        0.228
   5  2 16       46.8180         0.0768       195.273        0.230
   5  2 17       46.7638         0.0768       194.804        0.231
   5  2 18       46.7116         0.0767       194.333        0.233
   5  2 19       46.6612         0.0767       193.863        0.234
   5  2 20       46.6128         0.0766       193.391        0.236
   5  2 21       46.5664         0.0766       192.918        0.237
   5  2 22       46.5219         0.0765       192.445        0.238
   5  2 23       46.4793         0.0764       191.972        0.240
   5  2 24       46.4387         0.0763       191.498        0.241
   5  2 25       46.4001         0.0762       191.023        0.242
   5  2 26       46.3635         0.0761       190.548        0.243
   5  2 27       46.3289         0.0759       190.072        0.245
   5  2 28       46.2962         0.0758       189.597        0.246
   5  2 29       46.2655         0.0756       189.121        0.247
   5  2 30       46.2369         0.0755       188.645        0.248
   5  2 31       46.2102         0.0753       188.169        0.249
   5  3  0       48.2658         0.0871       202.501        0.203
   5  3  1       48.1838         0.0865       202.056        0.204
   5  3  2       48.1034         0.0859       201.609        0.206
   5  3  3       48.0247         0.0853       201.161        0.208
   5  3  4       47.9476         0.0846       200.711        0.210
   5  3  5       47.8722         0.0840       200.259        0.211
   5  3  6       47.7985         0.0833       199.805        0.213
   5  3  7       47.7265         0.0826       199.351        0.215
   5  3  8       47.6563         0.0819       198.894        0.216
   5  3  9       47.5878         0.0812       198.437        0.218
   5  3 10       47.5211         0.0804       197.978        0.220
   5  3 11       47.4561         0.0797       197.517        0.221
   5  3 12       47.3930         0.0789       197.056        0.223
   5  3 13       47.3317         0.0781       196.593        0.224
   5  3 14       47.2723         0.0773       196.129        0.226
   5  3 15       47.2147         0.0765       195.664        0.227
   5  3 16       47.1589         0.0763       195.199        0.229
   5  3 17       47.1051         0.0763       194.732        0.230
   5  3 18       47.0531         0.0763       194.264        0.232
   5  3 19       47.0030         0.0762       193.795        0.233
   5  3 20       46.9549         0.0762       193.326        0.235
   5  3 21       46.9086         0.0761       192.856        0.236
   5  3 22       46.8643         0.0760       192.385        0.237
   5  3 23       46.8220         0.0759       191.914        0.239
   5  3 24       46.7815         0.0758       191.442        0.240
   5  3 25       46.7431         0.0757       190.970        0.241
   5  3 26       46.7066         0.0756       190.497        0.242
   5  3 27       46.6720         0.0755       190.024        0.243
   5  3 28       46.6395         0.0753       189.551        0.245
   5  3 29       46.6089         0.0752       189.078        0.246
   5  3 30       46.5802         0.0750       188.604        0.247
   5  3 31       46.5536         0.0748       188.131        0.248
   5  4  0       48.5996         0.0863       202.395        0.202
   5  4  1       48.5182         0.0858       201.951        0.204
   5  4  2       48.4384         0.0852       201.506        0.206
   5  4  3       48.3602         0.0846       201.060        0.207
   5  4  4       48.2837         0.0839       200.612        0.209
   5  4  5       48.2088         0.0833       200.162        0.211
   5  4  6       48.1357         0.0826       199.710        0.212
   5  4  7       48.0642         0.0819       199.258        0.214
   5  4  8       47.9944         0.0812       198.803        0.216
   5  4  9       47.9264         0.0805       198.348        0.217
   5  4 10       47.8601         0.0798       197.891        0.219
   5  4 11       47.7956         0.0790       197.433        0.220
   5  4 12       47.7329         0.0783       196.974        0.222
   5  4 13       47.6720         0.0775       196.513        0.223
   5  4 14       47.6129         0.0767       196.051        0.225
   5  4 15       47.5556         0.0759       195.589        0.226
   5  4 16       47.5002         0.0759       195.125        0.228
   5  4 17       47.4467         0.0758       194.661        0.229
   5  4 18       47.3950         0.0758       194.195        0.231
   5  4 19       47.3452         0.0758       193.729        0.232
   5  4 20       47.2973         0.0757       193.262        0.234
   5  4 21       47.2512         0.0756       192.794        0.235
   5  4 22       47.2071         0.0756       192.326        0.236
   5  4 23       47.1650         0.0755       191.857        0.237
   5  4 24       47.1247         0.0754       191.388        0.239
   5  4 25       47.0864         0.0753       190.918        0.240
   5  4 26       47.0500         0.0751       190.448        0.241
   5  4 27       47.0156         0.0750       189.977        0.242
   5  4 28       46.9831         0.0749       189.506        0.243
   5  4 29       46.9525         0.0747       189.035        0.244
   5  4 30       46.9239         0.0745       188.564        0.245
   5  4 31       46.8973         0.0744       188.093        0.247
   5  5  0       48.9338         0.0856       202.289        0.201
   5  5  1       48.8530         0.0851       201.847        0.203
   5  5  2       48.7738         0.0845       201.404        0.205
   5  5  3       48.6962         0.0838       200.960        0.207
   5  5  4       48.6202         0.0832       200.513        0.208
   5  5  5       48.5458         0.0826       200.066        0.210
   5  5  6       48.4732         0.0819       199.616        0.212
   5  5  7       48.4022         0.0812       199.166        0.213
   5  5  8       48.3329         0.0805       198.714        0.215
   5  5  9       48.2653         0.0798       198.260        0.216
   5  5 10       48.1995         0.0791       197.805        0.218
   5  5 11       48.1354         0.0784       197.349        0.220
   5  5 12       48.0731         0.0776       196.892        0.221
   5  5 13       48.0126         0.0768       196.434        0.223
   5  5 14       47.9538         0.0761       195.974        0.224
   5  5 15       47.8969         0.0754       195.514        0.226
   5  5 16       47.8418         0.0754       195.053        0.227
   5  5 17       47.7886         0.0754       194.590        0.228
   5  5 18       47.7372         0.0753       194.127        0.230
   5  5 19       47.6877         0.0753       193.663        0.231
   5  5 20       47.6400         0.0752       193.198        0.232
   5  5 21       47.5942         0.0752       192.733        0.234
   5  5 22       47.5503         0.0751       192.267        0.235
   5  5 23       47.5083         0.0750       191.801        0.236
   5  5 24       47.4682         0.0749       191.333        0.238
   5  5 25       47.4300         0.0748       190.866        0.239
   5  5 26       47.3937         0.0747       190.398        0.240
   5  5 27       47.3594         0.0745       189.930        0.241
   5  5 28       47.3270         0.0744       189.462        0.242
   5  5 29       47.2965         0.0742       188.993        0.243
   5  5 30       47.2679         0.0741       188.524        0.244
   5  5 31       47.2413         0.0739       188.056        0.245
   5  6  0       49.2683         0.0849       202.184        0.201
   5  6  1       49.1881         0.0843       201.744        0.203
   5  6  2       49.1095         0.0837       201.303        0.204
   5  6  3       49.0324         0.0831       200.861        0.206
   5  6  4       48.9570         0.0825       200.416        0.208
   5  6  5       48.8832         0.0819       199.970        0.209
   5  6  6       48.8110         0.0812       199.523        0.211
   5  6  7       48.7405         0.0806       199.074        0.212
   5  6  8       48.6717         0.0799       198.624        0.214
   5  6  9       48.6046         0.0792       198.173        0.216
   5  6 10       48.5392         0.0785       197.720        0.217
   5  6 11       48.4756         0.0777       197.266        0.219
   5  6 12       48.4136         0.0770       196.811        0.220
   5  6 13       48.3535         0.0762       196.355        0.222
   5  6 14       48.2951         0.0754       195.898        0.223
   5  6 15       48.2386         0.0749       195.440        0.225
   5  6 16       48.1838         0.0749       194.981        0.226
   5  6 17       48.1308         0.0749       194.521        0.227
   5  6 18       48.0797         0.0748       194.060        0.229
   5  6 19       48.0304         0.0748       193.598        0.230
   5  6 20       47.9830         0.0747       193.136        0.231
   5  6 21       47.9374         0.0747       192.672        0.233
   5  6 22       47.8937         0.0746       192.209        0.234
   5  6 23       47.8519         0.0745       191.745        0.235
   5  6 24       47.8120         0.0744       191.280        0.236
   5  6 25       47.7739         0.0743       190.815        0.238
   5  6 26       47.7378         0.0742       190.349        0.239
   5  6 27       47.7035         0.0741       189.884        0.240
   5  6 28       47.6712         0.0739       189.418        0.241
   5  6 29       47.6407         0.0738       188.951        0.242
   5  6 30       47.6122         0.0736       188.485        0.243
   5  6 31       47.5856         0.0734       188.019        0.244
   5  7  0       49.6032         0.0842       202.080        0.200
   5  7  1       49.5236         0.0836       201.642        0.202
   5  7  2       49.4455         0.0830       201.203        0.204
   5  7  3       49.3690         0.0824       200.762        0.205
   5  7  4       49.2941         0.0818       200.320        0.207
   5  7  5       49.2209         0.0812       199.876        0.208
   5  7  6       49.1492         0.0805       199.431        0.210
   5  7  7       49.0792         0.0799       198.984        0.212
   5  7  8       49.0109         0.0792       198.536        0.213
   5  7  9       48.9442         0.0785       198.087        0.215
   5  7 10       48.8792         0.0778       197.636        0.216
   5  7 11       48.8160         0.0771       197.184        0.218
   5  7 12       48.7545         0.0763       196.732        0.219
   5  7 13       48.6947         0.0756       196.277        0.221
   5  7 14       48.6367         0.0748       195.822        0.222
   5  7 15       48.5805         0.0744       195.366        0.224
   5  7 16       48.5260         0.0744       194.909        0.225
   5  7 17       48.4734         0.0744       194.452        0.226
   5  7 18       48.4225         0.0744       193.993        0.228
   5  7 19       48.3735         0.0743       193.533        0.229
   5  7 20       48.3263         0.0743       193.073        0.230
   5  7 21       48.2810         0.0742       192.613        0.232
   5  7 22       48.2375         0.0741       192.151        0.233
   5  7 23       48.1958         0.0740       191.689        0.234
   5  7 24       48.1560         0.0739       191.227        0.235
   5  7 25       48.1181         0.0738       190.764        0.237
   5  7 26       48.0821         0.0737       190.301        0.238
   5  7 27       48.0479         0.0736       189.838        0.239
   5  7 28       48.0156         0.0734       189.374        0.240
   5  7 29       47.9852         0.0733       188.910        0.241
   5  7 30       47.9567         0.0731       188.446        0.242
   5  7 31       47.9301         0.0730       187.982        0.243
   5  8  0       49.9384         0.0834       201.977        0.200
   5  8  1       49.8593         0.0829       201.541        0.201
   5  8  2       49.7819         0.0823       201.104        0.203
   5  8  3       49.7059         0.0817       200.665        0.205
   5  8  4       49.6316         0.0811       200.225        0.206
   5  8  5       49.5588         0.0805       199.783        0.208
   5  8  6       49.4877         0.0799       199.339        0.209
   5  8  7       49.4182         0.0792       198.895        0.211
   5  8  8       49.3503         0.0785       198.449        0.212
   5  8  9       49.2841         0.0778       198.001        0.214
   5  8 10       49.2196         0.0771       197.553        0.215
   5  8 11       49.1567         0.0764       197.103        0.217
   5  8 12       49.0956         0.0757       196.652        0.218
   5  8 13       49.0362         0.0749       196.200        0.220
   5  8 14       48.9786         0.0742       195.748        0.221
   5  8 15       48.9227         0.0739       195.294        0.223
   5  8 16       48.8685         0.0739       194.839        0.224
   5  8 17       48.8162         0.0739       194.383        0.226
   5  8 18       48.7656         0.0739       193.927        0.227
   5  8 19       48.7169         0.0738       193.470        0.228
   5  8 20       48.6699         0.0738       193.012        0.229
   5  8 21       48.6248         0.0737       192.553        0.231
   5  8 22       48.5815         0.0736       192.094        0.232
   5  8 23       48.5400         0.0735       191.634        0.233
   5  8 24       48.5003         0.0734       191.174        0.234
   5  8 25       48.4626         0.0733       190.714        0.236
   5  8 26       48.4266         0.0732       190.253        0.237
   5  8 27       48.3926         0.0731       189.792        0.238
   5  8 28       48.3603         0.0730       189.331        0.239
   5  8 29       48.3300         0.0728       188.869        0.240
   5  8 30       48.3015         0.0727       188.408        0.241
   5  8 31       48.2749         0.0725       187.946        0.242
   5  9  0       50.2738         0.0827       201.875        0.199
   5  9  1       50.1954         0.0822       201.441        0.201
   5  9  2       50.1185         0.0816       201.006        0.202
   5  9  3       50.0431         0.0810       200.569        0.204
   5  9  4       49.9693         0.0804       200.130        0.205
   5  9  5       49.8970         0.0798       199.690        0.207
   5  9  6       49.8264         0.0792       199.249        0.209
   5  9  7       49.7574         0.0785       198.806        0.210
   5  9  8       49.6900         0.0778       198.362        0.212
   5  9  9       49.6242         0.0772       197.917        0.213
   5  9 10       49.5601         0.0765       197.470        0.215
   5  9 11       49.4977         0.0758       197.023        0.216
   5  9 12       49.4370         0.0750       196.574        0.218
   5  9 13       49.3780         0.0743       196.124        0.219
   5  9 14       49.3207         0.0735       195.673        0.220
   5  9 15       49.2651         0.0734       195.222        0.222
   5  9 16       49.2113         0.0734       194.769        0.223
   5  9 17       49.1592         0.0734       194.316        0.225
   5  9 18       49.1089         0.0734       193.861        0.226
   5  9 19       49.0604         0.0733       193.406        0.227
   5  9 20       49.0137         0.0733       192.951        0.228
   5  9 21       48.9688         0.0732       192.494        0.230
   5  9 22       48.9257         0.0731       192.038        0.231
   5  9 23       48.8844         0.0730       191.580        0.232
   5  9 24       48.8449         0.0730       191.122        0.233
   5  9 25       48.8072         0.0728       190.664        0.234
   5  9 26       48.7714         0.0727       190.206        0.236
   5  9 27       48.7374         0.0726       189.747        0.237
   5  9 28       48.7053         0.0725       189.288        0.238
   5  9 29       48.6750         0.0723       188.829        0.239
   5  9 30       48.6465         0.0722       188.369        0.240
   5  9 31       48.6199         0.0720       187.910        0.241
   5 10  0       50.6095         0.0820       201.774        0.198
   5 10  1       50.5317         0.0814       201.342        0.200
   5 10  2       50.4553         0.0809       200.908        0.202
   5 10  3       50.3805         0.0803       200.473        0.203
   5 10  4       50.3072         0.0797       200.037        0.205
   5 10  5       50.2355         0.0791       199.599        0.206
   5 10  6       50.1654         0.0785       199.159        0.208
   5 10  7       50.0968         0.0778       198.718        0.209
   5 10  8       50.0299         0.0772       198.276        0.211
   5 10  9       49.9646         0.0765       197.833        0.212
   5 10 10       49.9009         0.0758       197.389        0.214
   5 10 11       49.8389         0.0751       196.943        0.215
   5 10 12       49.7786         0.0744       196.496        0.217
   5 10 13       49.7199         0.0737       196.049        0.218
   5 10 14       49.6630         0.0729       195.600        0.220
   5 10 15       49.6077         0.0729       195.150        0.221
   5 10 16       49.5542         0.0729       194.700        0.222
   5 10 17       49.5025         0.0729       194.249        0.224
   5 10 18       49.4525         0.0728       193.797        0.225
   5 10 19       49.4042         0.0728       193.344        0.226
   5 10 20       49.3577         0.0728       192.890        0.227
   5 10 21       49.3130         0.0727       192.436        0.229
   5 10 22       49.2701         0.0726       191.982        0.230
   5 10 23       49.2289         0.0725       191.527        0.231
   5 10 24       49.1896         0.0725       191.071        0.232
   5 10 25       49.1521         0.0723       190.615        0.233
   5 10 26       49.1164         0.0722       190.159        0.234
   5 10 27       49.0824         0.0721       189.702        0.236
   5 10 28       49.0504         0.0720       189.246        0.237
   5 10 29       49.0201         0.0718       188.789        0.238
   5 10 30       48.9917         0.0717       188.332        0.239
   5 10 31       48.9651         0.0715       187.875        0.240
   5 11  0       50.9455         0.0812       201.674        0.198
   5 11  1       50.8682         0.0807       201.244        0.199
   5 11  2       50.7924         0.0801       200.812        0.201
   5 11  3       50.7182         0.0796       200.379        0.202
   5 11  4       50.6454         0.0790       199.944        0.204
   5 11  5       50.5742         0.0784       199.508        0.206
   5 11  6       50.5046         0.0778       199.070        0.207
   5 11  7       50.4365         0.0771       198.632        0.209
   5 11  8       50.3700         0.0765       198.191        0.210
   5 11  9       50.3051         0.0758       197.750        0.212
   5 11 10       50.2419         0.0751       197.308        0.213
   5 11 11       50.1803         0.0744       196.864        0.215
   5 11 12       50.1204         0.0737       196.420        0.216
   5 11 13       50.0621         0.0730       195.974        0.217
   5 11 14       50.0055         0.0724       195.527        0.219
   5 11 15       49.9506         0.0724       195.080        0.220
   5 11 16       49.8974         0.0724       194.631        0.221
   5 11 17       49.8459         0.0724       194.182        0.223
   5 11 18       49.7962         0.0723       193.732        0.224
   5 11 19       49.7481         0.0723       193.282        0.225
   5 11 20       49.7019         0.0722       192.830        0.227
   5 11 21       49.6574         0.0722       192.379        0.228
   5 11 22       49.6146         0.0721       191.926        0.229
   5 11 23       49.5737         0.0720       191.473        0.230
   5 11 24       49.5345         0.0719       191.020        0.231
   5 11 25       49.4971         0.0718       190.566        0.232
   5 11 26       49.4615         0.0717       190.112        0.233
   5 11 27       49.4277         0.0716       189.658        0.234
   5 11 28       49.3956         0.0715       189.204        0.235
   5 11 29       49.3654         0.0713       188.749        0.236
   5 11 30       49.3370         0.0712       188.294        0.237
   5 11 31       49.3104         0.0710       187.840        0.238
   5 12  0       51.2816         0.0805       201.575        0.197
   5 12  1       51.2049         0.0800       201.147        0.199
   5 12  2       51.1297         0.0794       200.717        0.200
   5 12  3       51.0560         0.0788       200.285        0.202
   5 12  4       50.9838         0.0783       199.852        0.203
   5 12  5       50.9131         0.0777       199.418        0.205
   5 12  6       50.8439         0.0771       198.982        0.206
   5 12  7       50.7763         0.0764       198.545        0.208
   5 12  8       50.7103         0.0758       198.107        0.209
   5 12  9       50.6459         0.0751       197.668        0.211
   5 12 10       50.5831         0.0745       197.228        0.212
   5 12 11       50.5219         0.0738       196.786        0.214
   5 12 12       50.4623         0.0731       196.343        0.215
   5 12 13       50.4044         0.0724       195.900        0.216
   5 12 14       50.3482         0.0719       195.455        0.218
   5 12 15       50.2936         0.0719       195.010        0.219
   5 12 16       50.2407         0.0719       194.564        0.220
   5 12 17       50.1895         0.0718       194.117        0.222
   5 12 18       50.1400         0.0718       193.669        0.223
   5 12 19       50.0923         0.0718       193.220        0.224
   5 12 20       50.0462         0.0717       192.771        0.226
   5 12 21       50.0019         0.0717       192.322        0.227
   5 12 22       49.9594         0.0716       191.871        0.228
   5 12 23       49.9186         0.0715       191.421        0.229
   5 12 24       49.8795         0.0714       190.970        0.230
   5 12 25       49.8423         0.0713       190.518        0.231
   5 12 26       49.8067         0.0712       190.066        0.232
   5 12 27       49.7730         0.0711       189.614        0.233
   5 12 28       49.7410         0.0710       189.162        0.234
   5 12 29       49.7109         0.0708       188.710        0.235
   5 12 30       49.6825         0.0707       188.257        0.236
   5 12 31       49.6559         0.0705       187.805        0.237
   5 13  0       51.6179         0.0797       201.477        0.196
   5 13  1       51.5418         0.0792       201.050        0.198
   5 13  2       51.4672         0.0787       200.622        0.200
   5 13  3       51.3940         0.0781       200.192        0.201
   5 13  4       51.3223         0.0775       199.761        0.203
   5 13  5       51.2521         0.0770       199.329        0.204
   5 13  6       51.1835         0.0763       198.895        0.206
   5 13  7       51.1163         0.0757       198.460        0.207
   5 13  8       51.0508         0.0751       198.024        0.209
   5 13  9       50.9868         0.0744       197.587        0.210
   5 13 10       50.9244         0.0738       197.148        0.211
   5 13 11       50.8636         0.0731       196.709        0.213
   5 13 12       50.8044         0.0724       196.268        0.214
   5 13 13       50.7469         0.0717       195.827        0.216
   5 13 14       50.6910         0.0714       195.384        0.217
   5 13 15       50.6367         0.0714       194.941        0.218
   5 13 16       50.5841         0.0713       194.497        0.220
   5 13 17       50.5332         0.0713       194.052        0.221
   5 13 18       50.4840         0.0713       193.606        0.222
   5 13 19       50.4365         0.0713       193.160        0.223
   5 13 20       50.3907         0.0712       192.713        0.225
   5 13 21       50.3466         0.0712       192.265        0.226
   5 13 22       50.3042         0.0711       191.817        0.227
   5 13 23       50.2636         0.0710       191.369        0.228
   5 13 24       50.2247         0.0709       190.920        0.229
   5 13 25       50.1875         0.0708       190.470        0.230
   5 13 26       50.1521         0.0707       190.021        0.231
   5 13 27       50.1185         0.0706       189.571        0.232
   5 13 28       50.0866         0.0705       189.121        0.233
   5 13 29       50.0564         0.0703       188.671        0.234
   5 13 30       50.0280         0.0702       188.221        0.235
   5 13 31       50.0014         0.0700       187.771        0.236
   5 14  0       51.9544         0.0790       201.380        0.196
   5 14  1       51.8789         0.0785       200.955        0.197
   5 14  2       51.8048         0.0779       200.528        0.199
   5 14  3       51.7321         0.0774       200.100        0.200
   5 14  4       51.6610         0.0768       199.671        0.202
   5 14  5       51.5913         0.0762       199.240        0.203
   5 14  6       51.5231         0.0756       198.809        0.205
   5 14  7       51.4565         0.0750       198.376        0.206
   5 14  8       51.3914         0.0744       197.941        0.208
   5 14  9       51.3278         0.0738       197.506        0.209
   5 14 10       51.2658         0.0731       197.069        0.211
   5 14 11       51.2054         0.0724       196.632        0.212
   5 14 12       51.1466         0.0718       196.193        0.213
   5 14 13       51.0895         0.0711       195.754        0.215
   5 14 14       51.0339         0.0708       195.313        0.216
   5 14 15       50.9800         0.0708       194.872        0.217
   5 14 16       50.9277         0.0708       194.430        0.219
   5 14 17       50.8771         0.0708       193.987        0.220
   5 14 18       50.8281         0.0708       193.544        0.221
   5 14 19       50.7808         0.0707       193.099        0.222
   5 14 20       50.7353         0.0707       192.655        0.224
   5 14 21       50.6914         0.0706       192.209        0.225
   5 14 22       50.6492         0.0706       191.763        0.226
   5 14 23       50.6087         0.0705       191.317        0.227
   5 14 24       50.5699         0.0704       190.870        0.228
   5 14 25       50.5329         0.0703       190.423        0.229
   5 14 26       50.4976         0.0702       189.976        0.230
   5 14 27       50.4640         0.0701       189.528        0.231
   5 14 28       50.4322         0.0700       189.080        0.232
   5 14 29       50.4021         0.0698       188.632        0.233
   5 14 30       50.3737         0.0697       188.185        0.234
   5 14 31       50.3471         0.0695       187.737        0.235
   5 15  0       52.2910         0.0782       201.283        0.195
   5 15  1       52.2160         0.0777       200.860        0.197
   5 15  2       52.1425         0.0772       200.435        0.198
   5 15  3       52.0704         0.0767       200.009        0.200
   5 15  4       51.9998         0.0761       199.582        0.201
   5 15  5       51.9306         0.0755       199.153        0.203
   5 15  6       51.8629         0.0749       198.723        0.204
   5 15  7       51.7967         0.0743       198.292        0.206
   5 15  8       51.7321         0.0737       197.860        0.207
   5 15  9       51.6690         0.0731       197.426        0.208
   5 15 10       51.6074         0.0724       196.992        0.210
   5 15 11       51.5474         0.0718       196.556        0.211
   5 15 12       51.4890         0.0711       196.119        0.213
   5 15 13       51.4321         0.0704       195.682        0.214
   5 15 14       51.3769         0.0703       195.243        0.215
   5 15 15       51.3233         0.0703       194.804        0.217
   5 15 16       51.2713         0.0703       194.364        0.218
   5 15 17       51.2210         0.0703       193.923        0.219
   5 15 18       51.1723         0.0702       193.482        0.220
   5 15 19       51.1253         0.0702       193.040        0.222
   5 15 20       51.0799         0.0702       192.597        0.223
   5 15 21       51.0362         0.0701       192.154        0.224
   5 15 22       50.9942         0.0700       191.710        0.225
   5 15 23       50.9539         0.0700       191.266        0.226
   5 15 24       50.9153         0.0699       190.821        0.227
   5 15 25       50.8783         0.0698       190.376        0.228
   5 15 26       50.8431         0.0697       189.931        0.229
   5 15 27       50.8096         0.0696       189.486        0.230
   5 15 28       50.7778         0.0694       189.040        0.231
   5 15 29       50.7478         0.0693       188.594        0.232
   5 15 30       50.7194         0.0692       188.149        0.233
   5 15 31       50.6928         0.0690       187.703        0.234
   5 16  0       52.6277         0.0775       201.187        0.195
   5 16  1       52.5533         0.0770       200.766        0.196
   5 16  2       52.4803         0.0765       200.343        0.198
   5 16  3       52.4087         0.0759       199.919        0.199
   5 16  4       52.3386         0.0754       199.493        0.201
   5 16  5       52.2700         0.0748       199.066        0.202
   5 16  6       52.2028         0.0742       198.638        0.204
   5 16  7       52.1371         0.0736       198.209        0.205
   5 16  8       52.0728         0.0730       197.779        0.206
   5 16  9       52.0102         0.0724       197.347        0.208
   5 16 10       51.9490         0.0717       196.914        0.209
   5 16 11       51.8894         0.0711       196.481        0.210
   5 16 12       51.8314         0.0704       196.046        0.212
   5 16 13       51.7749         0.0697       195.611        0.213
   5 16 14       51.7200         0.0697       195.174        0.214
   5 16 15       51.6667         0.0698       194.737        0.216
   5 16 16       51.6150         0.0697       194.299        0.217
   5 16 17       51.5650         0.0697       193.860        0.218
   5 16 18       51.5165         0.0697       193.421        0.219
   5 16 19       51.4697         0.0697       192.981        0.221
   5 16 20       51.4246         0.0696       192.540        0.222
   5 16 21       51.3811         0.0696       192.099        0.223
   5 16 22       51.3393         0.0695       191.657        0.224
   5 16 23       51.2991         0.0694       191.215        0.225
   5 16 24       51.2606         0.0693       190.773        0.226
   5 16 25       51.2238         0.0692       190.330        0.227
   5 16 26       51.1887         0.0691       189.887        0.228
   5 16 27       51.1553         0.0690       189.444        0.229
   5 16 28       51.1235         0.0689       189.000        0.230
   5 16 29       51.0935         0.0688       188.557        0.231
   5 16 30       51.0652         0.0686       188.113        0.232
   5 16 31       51.0385         0.0685       187.669        0.233
   5 17  0       52.9644         0.0767       201.093        0.194
   5 17  1       52.8906         0.0762       200.673        0.196
   5 17  2       52.8182         0.0757       200.252        0.197
