Tele EF EB theta(degree) phi(degree)
   5  9 28       48.7053     189.288
   5  9 29       48.6750     188.829
   5  9 30       48.6465     188.369
   5  9 31       48.6199     187.910
   5 10  0       50.6095     201.774
   5 10  1       50.5317     201.342
   5 10  2       50.4553     200.908
   5 10  3       50.3805     200.473
   5 10  4       50.3072     200.037
   5 10  5       50.2355     199.599
   5 10  6       50.1654     199.159
   5 10  7       50.0968     198.718
   5 10  8       50.0299     198.276
   5 10  9       49.9646     197.833
   5 10 10       49.9009     197.389
   5 10 11       49.8389     196.943
   5 10 12       49.7786     196.496
   5 10 13       49.7199     196.049
   5 10 14       49.6630     195.600
   5 10 15       49.6077     195.150
   5 10 16       49.5542     194.700
   5 10 17       49.5025     194.249
   5 10 18       49.4525     193.797
   5 10 19       49.4042     193.344
   5 10 20       49.3577     192.890
   5 10 21       49.3130     192.436
   5 10 22       49.2701     191.982
   5 10 23       49.2289     191.527
   5 10 24       49.1896     191.071
   5 10 25       49.1521     190.615
   5 10 26       49.1164     190.159
   5 10 27       49.0824     189.702
   5 10 28       49.0504     189.246
   5 10 29       49.0201     188.789
   5 10 30       48.9917     188.332
   5 10 31       48.9651     187.875
   5 11  0       50.9455     201.674
   5 11  1       50.8682     201.244
   5 11  2       50.7924     200.812
   5 11  3       50.7182     200.379
   5 11  4       50.6454     199.944
   5 11  5       50.5742     199.508
   5 11  6       50.5046     199.070
   5 11  7       50.4365     198.632
   5 11  8       50.3700     198.191
   5 11  9       50.3051     197.750
   5 11 10       50.2419     197.308
   5 11 11       50.1803     196.864
   5 11 12       50.1204     196.420
   5 11 13       50.0621     195.974
   5 11 14       50.0055     195.527
   5 11 15       49.9506     195.080
   5 11 16       49.8974     194.631
   5 11 17       49.8459     194.182
   5 11 18       49.7962     193.732
   5 11 19       49.7481     193.282
   5 11 20       49.7019     192.830
   5 11 21       49.6574     192.379
   5 11 22       49.6146     191.926
   5 11 23       49.5737     191.473
   5 11 24       49.5345     191.020
   5 11 25       49.4971     190.566
   5 11 26       49.4615     190.112
   5 11 27       49.4277     189.658
   5 11 28       49.3956     189.204
   5 11 29       49.3654     188.749
   5 11 30       49.3370     188.294
   5 11 31       49.3104     187.840
   5 12  0       51.2816     201.575
   5 12  1       51.2049     201.147
   5 12  2       51.1297     200.717
   5 12  3       51.0560     200.285
   5 12  4       50.9838     199.852
   5 12  5       50.9131     199.418
   5 12  6       50.8439     198.982
   5 12  7       50.7763     198.545
   5 12  8       50.7103     198.107
   5 12  9       50.6459     197.668
   5 12 10       50.5831     197.228
   5 12 11       50.5219     196.786
   5 12 12       50.4623     196.343
   5 12 13       50.4044     195.900
   5 12 14       50.3482     195.455
   5 12 15       50.2936     195.010
   5 12 16       50.2407     194.564
   5 12 17       50.1895     194.117
   5 12 18       50.1400     193.669
   5 12 19       50.0923     193.220
   5 12 20       50.0462     192.771
   5 12 21       50.0019     192.322
   5 12 22       49.9594     191.871
   5 12 23       49.9186     191.421
   5 12 24       49.8795     190.970
   5 12 25       49.8423     190.518
   5 12 26       49.8067     190.066
   5 12 27       49.7730     189.614
   5 12 28       49.7410     189.162
   5 12 29       49.7109     188.710
   5 12 30       49.6825     188.257
   5 12 31       49.6559     187.805
   5 13  0       51.6179     201.477
   5 13  1       51.5418     201.050
   5 13  2       51.4672     200.622
   5 13  3       51.3940     200.192
   5 13  4       51.3223     199.761
   5 13  5       51.2521     199.329
   5 13  6       51.1835     198.895
   5 13  7       51.1163     198.460
   5 13  8       51.0508     198.024
   5 13  9       50.9868     197.587
   5 13 10       50.9244     197.148
   5 13 11       50.8636     196.709
   5 13 12       50.8044     196.268
   5 13 13       50.7469     195.827
   5 13 14       50.6910     195.384
   5 13 15       50.6367     194.941
   5 13 16       50.5841     194.497
   5 13 17       50.5332     194.052
   5 13 18       50.4840     193.606
   5 13 19       50.4365     193.160
   5 13 20       50.3907     192.713
   5 13 21       50.3466     192.265
   5 13 22       50.3042     191.817
   5 13 23       50.2636     191.369
   5 13 24       50.2247     190.920
   5 13 25       50.1875     190.470
   5 13 26       50.1521     190.021
   5 13 27       50.1185     189.571
   5 13 28       50.0866     189.121
   5 13 29       50.0564     188.671
   5 13 30       50.0280     188.221
   5 13 31       50.0014     187.771
   5 14  0       51.9544     201.380
   5 14  1       51.8789     200.955
   5 14  2       51.8048     200.528
   5 14  3       51.7321     200.100
   5 14  4       51.6610     199.671
   5 14  5       51.5913     199.240
   5 14  6       51.5231     198.809
   5 14  7       51.4565     198.376
   5 14  8       51.3914     197.941
   5 14  9       51.3278     197.506
   5 14 10       51.2658     197.069
   5 14 11       51.2054     196.632
   5 14 12       51.1466     196.193
   5 14 13       51.0895     195.754
   5 14 14       51.0339     195.313
   5 14 15       50.9800     194.872
   5 14 16       50.9277     194.430
   5 14 17       50.8771     193.987
   5 14 18       50.8281     193.544
   5 14 19       50.7808     193.099
   5 14 20       50.7353     192.655
   5 14 21       50.6914     192.209
   5 14 22       50.6492     191.763
   5 14 23       50.6087     191.317
   5 14 24       50.5699     190.870
   5 14 25       50.5329     190.423
   5 14 26       50.4976     189.976
   5 14 27       50.4640     189.528
   5 14 28       50.4322     189.080
   5 14 29       50.4021     188.632
   5 14 30       50.3737     188.185
   5 14 31       50.3471     187.737
   5 15  0       52.2910     201.283
   5 15  1       52.2160     200.860
   5 15  2       52.1425     200.435
   5 15  3       52.0704     200.009
   5 15  4       51.9998     199.582
   5 15  5       51.9306     199.153
   5 15  6       51.8629     198.723
   5 15  7       51.7967     198.292
   5 15  8       51.7321     197.860
   5 15  9       51.6690     197.426
   5 15 10       51.6074     196.992
   5 15 11       51.5474     196.556
   5 15 12       51.4890     196.119
   5 15 13       51.4321     195.682
   5 15 14       51.3769     195.243
   5 15 15       51.3233     194.804
   5 15 16       51.2713     194.364
   5 15 17       51.2210     193.923
   5 15 18       51.1723     193.482
   5 15 19       51.1253     193.040
   5 15 20       51.0799     192.597
   5 15 21       51.0362     192.154
   5 15 22       50.9942     191.710
   5 15 23       50.9539     191.266
   5 15 24       50.9153     190.821
   5 15 25       50.8783     190.376
   5 15 26       50.8431     189.931
   5 15 27       50.8096     189.486
   5 15 28       50.7778     189.040
   5 15 29       50.7478     188.594
   5 15 30       50.7194     188.149
   5 15 31       50.6928     187.703
   5 16  0       52.6277     201.187
   5 16  1       52.5533     200.766
   5 16  2       52.4803     200.343
   5 16  3       52.4087     199.919
   5 16  4       52.3386     199.493
   5 16  5       52.2700     199.066
   5 16  6       52.2028     198.638
   5 16  7       52.1371     198.209
   5 16  8       52.0728     197.779
   5 16  9       52.0102     197.347
   5 16 10       51.9490     196.914
   5 16 11       51.8894     196.481
   5 16 12       51.8314     196.046
   5 16 13       51.7749     195.611
   5 16 14       51.7200     195.174
   5 16 15       51.6667     194.737
   5 16 16       51.6150     194.299
   5 16 17       51.5650     193.860
   5 16 18       51.5165     193.421
   5 16 19       51.4697     192.981
   5 16 20       51.4246     192.540
   5 16 21       51.3811     192.099
   5 16 22       51.3393     191.657
   5 16 23       51.2991     191.215
   5 16 24       51.2606     190.773
   5 16 25       51.2238     190.330
   5 16 26       51.1887     189.887
   5 16 27       51.1553     189.444
   5 16 28       51.1235     189.000
   5 16 29       51.0935     188.557
   5 16 30       51.0652     188.113
   5 16 31       51.0385     187.669
   5 17  0       52.9644     201.093
   5 17  1       52.8906     200.673
   5 17  2       52.8182     200.252
   5 17  3       52.7472     199.829
   5 17  4       52.6776     199.406
   5 17  5       52.6094     198.980
   5 17  6       52.5427     198.554
   5 17  7       52.4774     198.127
   5 17  8       52.4137     197.698
   5 17  9       52.3514     197.269
   5 17 10       52.2907     196.838
   5 17 11       52.2315     196.406
   5 17 12       52.1738     195.974
   5 17 13       52.1177     195.540
   5 17 14       52.0631     195.106
   5 17 15       52.0101     194.670
   5 17 16       51.9587     194.234
   5 17 17       51.9090     193.798
   5 17 18       51.8608     193.360
   5 17 19       51.8142     192.922
   5 17 20       51.7693     192.484
   5 17 21       51.7260     192.045
   5 17 22       51.6843     191.605
   5 17 23       51.6443     191.165
   5 17 24       51.6060     190.725
   5 17 25       51.5693     190.284
   5 17 26       51.5343     189.843
   5 17 27       51.5009     189.402
   5 17 28       51.4692     188.961
   5 17 29       51.4392     188.519
   5 17 30       51.4109     188.078
   5 17 31       51.3843     187.636
   5 18  0       53.3012     200.999
   5 18  1       53.2280     200.581
   5 18  2       53.1561     200.161
   5 18  3       53.0856     199.741
   5 18  4       53.0165     199.319
   5 18  5       52.9488     198.895
   5 18  6       52.8826     198.471
   5 18  7       52.8178     198.045
   5 18  8       52.7545     197.619
   5 18  9       52.6927     197.191
   5 18 10       52.6324     196.762
   5 18 11       52.5735     196.332
   5 18 12       52.5162     195.902
   5 18 13       52.4605     195.470
   5 18 14       52.4062     195.038
   5 18 15       52.3536     194.604
   5 18 16       52.3025     194.170
   5 18 17       52.2530     193.736
   5 18 18       52.2050     193.300
   5 18 19       52.1587     192.864
   5 18 20       52.1140     192.428
   5 18 21       52.0709     191.991
   5 18 22       52.0294     191.553
   5 18 23       51.9896     191.115
   5 18 24       51.9514     190.677
   5 18 25       51.9148     190.239
   5 18 26       51.8799     189.800
   5 18 27       51.8466     189.361
   5 18 28       51.8149     188.922
   5 18 29       51.7850     188.482
   5 18 30       51.7567     188.043
   5 18 31       51.7300     187.604
   5 19  0       53.6381     200.906
   5 19  1       53.5654     200.489
   5 19  2       53.4940     200.072
   5 19  3       53.4241     199.653
   5 19  4       53.3555     199.233
   5 19  5       53.2883     198.811
   5 19  6       53.2226     198.388
   5 19  7       53.1582     197.965
   5 19  8       53.0954     197.540
   5 19  9       53.0340     197.114
   5 19 10       52.9740     196.687
   5 19 11       52.9156     196.259
   5 19 12       52.8587     195.830
   5 19 13       52.8032     195.401
   5 19 14       52.7493     194.970
   5 19 15       52.6970     194.539
   5 19 16       52.6462     194.107
   5 19 17       52.5969     193.674
   5 19 18       52.5493     193.241
   5 19 19       52.5032     192.807
   5 19 20       52.4587     192.372
   5 19 21       52.4158     191.937
   5 19 22       52.3745     191.502
   5 19 23       52.3348     191.066
   5 19 24       52.2967     190.630
   5 19 25       52.2602     190.194
   5 19 26       52.2254     189.757
   5 19 27       52.1922     189.320
   5 19 28       52.1606     188.883
   5 19 29       52.1307     188.446
   5 19 30       52.1023     188.008
   5 19 31       52.0757     187.571
   5 20  0       53.9749     200.813
   5 20  1       53.9028     200.399
   5 20  2       53.8320     199.983
   5 20  3       53.7625     199.566
   5 20  4       53.6945     199.147
   5 20  5       53.6278     198.728
   5 20  6       53.5625     198.307
   5 20  7       53.4986     197.885
   5 20  8       53.4362     197.462
   5 20  9       53.3752     197.038
   5 20 10       53.3157     196.613
   5 20 11       53.2576     196.187
   5 20 12       53.2010     195.760
   5 20 13       53.1460     195.332
   5 20 14       53.0924     194.903
   5 20 15       53.0404     194.474
   5 20 16       52.9899     194.044
   5 20 17       52.9409     193.613
   5 20 18       52.8935     193.182
   5 20 19       52.8476     192.750
   5 20 20       52.8033     192.318
   5 20 21       52.7606     191.885
   5 20 22       52.7195     191.451
   5 20 23       52.6799     191.017
   5 20 24       52.6420     190.583
   5 20 25       52.6056     190.149
   5 20 26       52.5709     189.714
   5 20 27       52.5377     189.279
   5 20 28       52.5062     188.844
   5 20 29       52.4763     188.409
   5 20 30       52.4480     187.974
   5 20 31       52.4213     187.539
   5 21  0       54.3117     200.722
   5 21  1       54.2401     200.309
   5 21  2       54.1699     199.895
   5 21  3       54.1009     199.479
   5 21  4       54.0334     199.063
   5 21  5       53.9672     198.645
   5 21  6       53.9024     198.226
   5 21  7       53.8390     197.806
   5 21  8       53.7770     197.384
   5 21  9       53.7164     196.962
   5 21 10       53.6573     196.539
   5 21 11       53.5996     196.115
   5 21 12       53.5434     195.690
   5 21 13       53.4886     195.264
   5 21 14       53.4354     194.837
   5 21 15       53.3837     194.410
   5 21 16       53.3334     193.982
   5 21 17       53.2847     193.553
   5 21 18       53.2376     193.124
   5 21 19       53.1919     192.694
   5 21 20       53.1479     192.263
   5 21 21       53.1053     191.832
   5 21 22       53.0644     191.401
   5 21 23       53.0250     190.969
   5 21 24       52.9871     190.537
   5 21 25       52.9509     190.105
   5 21 26       52.9162     189.672
   5 21 27       52.8832     189.239
   5 21 28       52.8517     188.806
   5 21 29       52.8218     188.373
   5 21 30       52.7935     187.940
   5 21 31       52.7668     187.507
   5 22  0       54.6484     200.631
   5 22  1       54.5774     200.220
   5 22  2       54.5077     199.808
   5 22  3       54.4393     199.394
   5 22  4       54.3722     198.979
   5 22  5       54.3065     198.563
   5 22  6       54.2422     198.145
   5 22  7       54.1792     197.727
   5 22  8       54.1176     197.308
   5 22  9       54.0575     196.887
   5 22 10       53.9988     196.466
   5 22 11       53.9415     196.044
   5 22 12       53.8856     195.621
   5 22 13       53.8312     195.197
   5 22 14       53.7783     194.772
   5 22 15       53.7269     194.346
   5 22 16       53.6769     193.920
   5 22 17       53.6285     193.493
   5 22 18       53.5816     193.066
   5 22 19       53.5362     192.638
   5 22 20       53.4923     192.209
   5 22 21       53.4500     191.780
   5 22 22       53.4092     191.351
   5 22 23       53.3699     190.921
   5 22 24       53.3322     190.491
   5 22 25       53.2961     190.061
   5 22 26       53.2615     189.630
   5 22 27       53.2285     189.200
   5 22 28       53.1970     188.769
   5 22 29       53.1672     188.338
   5 22 30       53.1389     187.907
   5 22 31       53.1122     187.476
   5 23  0       54.9851     200.541
   5 23  1       54.9146     200.132
   5 23  2       54.8454     199.721
   5 23  3       54.7775     199.309
   5 23  4       54.7110     198.896
   5 23  5       54.6457     198.481
   5 23  6       54.5819     198.066
   5 23  7       54.5194     197.649
   5 23  8       54.4582     197.232
   5 23  9       54.3985     196.813
   5 23 10       54.3402     196.394
   5 23 11       54.2832     195.973
   5 23 12       54.2277     195.552
   5 23 13       54.1737     195.130
   5 23 14       54.1211     194.707
   5 23 15       54.0700     194.283
   5 23 16       54.0203     193.859
   5 23 17       53.9721     193.434
   5 23 18       53.9255     193.009
   5 23 19       53.8803     192.583
   5 23 20       53.8366     192.156
   5 23 21       53.7944     191.729
   5 23 22       53.7538     191.302
   5 23 23       53.7147     190.874
   5 23 24       53.6771     190.446
   5 23 25       53.6411     190.018
   5 23 26       53.6066     189.589
   5 23 27       53.5737     189.160
   5 23 28       53.5423     188.731
   5 23 29       53.5124     188.303
   5 23 30       53.4842     187.874
   5 23 31       53.4574     187.445
   5 24  0       55.3216     200.452
   5 24  1       55.2517     200.044
   5 24  2       55.1830     199.635
   5 24  3       55.1157     199.225
   5 24  4       55.0496     198.813
   5 24  5       54.9849     198.401
   5 24  6       54.9214     197.987
   5 24  7       54.8594     197.572
   5 24  8       54.7987     197.156
   5 24  9       54.7393     196.740
   5 24 10       54.6814     196.322
   5 24 11       54.6249     195.903
   5 24 12       54.5697     195.484
   5 24 13       54.5160     195.064
   5 24 14       54.4637     194.643
   5 24 15       54.4129     194.221
   5 24 16       54.3635     193.799
   5 24 17       54.3156     193.376
   5 24 18       54.2692     192.952
   5 24 19       54.2242     192.528
   5 24 20       54.1808     192.103
   5 24 21       54.1388     191.678
   5 24 22       54.0983     191.253
   5 24 23       54.0593     190.827
   5 24 24       54.0219     190.401
   5 24 25       53.9860     189.975
   5 24 26       53.9516     189.548
   5 24 27       53.9187     189.121
   5 24 28       53.8873     188.694
   5 24 29       53.8575     188.268
   5 24 30       53.8292     187.841
   5 24 31       53.8025     187.414
   5 25  0       55.6580     200.364
   5 25  1       55.5886     199.958
   5 25  2       55.5205     199.550
   5 25  3       55.4537     199.142
   5 25  4       55.3881     198.732
   5 25  5       55.3238     198.321
   5 25  6       55.2609     197.909
   5 25  7       55.1993     197.496
   5 25  8       55.1390     197.082
   5 25  9       55.0801     196.667
   5 25 10       55.0225     196.251
   5 25 11       54.9663     195.834
   5 25 12       54.9115     195.416
   5 25 13       54.8582     194.998
   5 25 14       54.8062     194.579
   5 25 15       54.7557     194.159
   5 25 16       54.7066     193.739
   5 25 17       54.6589     193.318
   5 25 18       54.6127     192.896
   5 25 19       54.5680     192.474
   5 25 20       54.5247     192.051
   5 25 21       54.4829     191.628
   5 25 22       54.4426     191.204
   5 25 23       54.4038     190.781
   5 25 24       54.3665     190.356
   5 25 25       54.3306     189.932
   5 25 26       54.2963     189.507
   5 25 27       54.2635     189.083
   5 25 28       54.2322     188.658
   5 25 29       54.2024     188.233
   5 25 30       54.1741     187.808
   5 25 31       54.1474     187.383
   5 26  0       55.9943     200.277
   5 26  1       55.9254     199.872
   5 26  2       55.8578     199.466
   5 26  3       55.7915     199.059
   5 26  4       55.7264     198.651
   5 26  5       55.6626     198.242
   5 26  6       55.6001     197.831
   5 26  7       55.5389     197.420
   5 26  8       55.4791     197.008
   5 26  9       55.4206     196.595
   5 26 10       55.3634     196.180
   5 26 11       55.3076     195.765
   5 26 12       55.2532     195.350
   5 26 13       55.2001     194.933
   5 26 14       55.1485     194.516
   5 26 15       55.0982     194.098
   5 26 16       55.0494     193.679
   5 26 17       55.0020     193.260
   5 26 18       54.9561     192.840
   5 26 19       54.9115     192.420
   5 26 20       54.8685     191.999
   5 26 21       54.8269     191.578
   5 26 22       54.7867     191.156
   5 26 23       54.7480     190.735
   5 26 24       54.7108     190.312
   5 26 25       54.6751     189.890
   5 26 26       54.6409     189.467
   5 26 27       54.6081     189.045
   5 26 28       54.5768     188.622
   5 26 29       54.5471     188.199
   5 26 30       54.5188     187.776
   5 26 31       54.4920     187.353
   5 27  0       56.3303     200.190
   5 27  1       56.2620     199.787
   5 27  2       56.1950     199.383
   5 27  3       56.1291     198.977
   5 27  4       56.0645     198.571
   5 27  5       56.0012     198.163
   5 27  6       55.9392     197.755
   5 27  7       55.8784     197.345
   5 27  8       55.8190     196.934
   5 27  9       55.7609     196.523
   5 27 10       55.7041     196.111
   5 27 11       55.6487     195.697
   5 27 12       55.5946     195.283
   5 27 13       55.5419     194.869
   5 27 14       55.4905     194.453
   5 27 15       55.4406     194.037
   5 27 16       55.3920     193.620
   5 27 17       55.3449     193.203
   5 27 18       55.2992     192.785
   5 27 19       55.2549     192.367
   5 27 20       55.2120     191.948
   5 27 21       55.1706     191.529
   5 27 22       55.1306     191.109
   5 27 23       55.0920     190.689
   5 27 24       55.0550     190.269
   5 27 25       55.0193     189.848
   5 27 26       54.9852     189.427
   5 27 27       54.9525     189.007
   5 27 28       54.9212     188.586
   5 27 29       54.8915     188.165
   5 27 30       54.8632     187.744
   5 27 31       54.8364     187.323
   5 28  0       56.6662     200.104
   5 28  1       56.5984     199.702
   5 28  2       56.5319     199.300
   5 28  3       56.4665     198.896
   5 28  4       56.4024     198.491
   5 28  5       56.3396     198.085
   5 28  6       56.2780     197.678
   5 28  7       56.2177     197.271
   5 28  8       56.1587     196.862
   5 28  9       56.1010     196.452
   5 28 10       56.0446     196.041
   5 28 11       55.9895     195.630
   5 28 12       55.9358     195.218
   5 28 13       55.8834     194.805
   5 28 14       55.8323     194.391
   5 28 15       55.7827     193.977
   5 28 16       55.7344     193.562
   5 28 17       55.6875     193.146
   5 28 18       55.6420     192.730
   5 28 19       55.5979     192.314
   5 28 20       55.5553     191.897
   5 28 21       55.5140     191.479
   5 28 22       55.4742     191.062
   5 28 23       55.4358     190.644
   5 28 24       55.3988     190.225
   5 28 25       55.3633     189.807
   5 28 26       55.3292     189.388
   5 28 27       55.2966     188.969
   5 28 28       55.2654     188.550
   5 28 29       55.2356     188.131
   5 28 30       55.2074     187.712
   5 28 31       55.1806     187.293
   5 29  0       57.0018     200.019
   5 29  1       56.9346     199.619
   5 29  2       56.8685     199.218
   5 29  3       56.8037     198.816
   5 29  4       56.7401     198.412
   5 29  5       56.6777     198.008
   5 29  6       56.6166     197.603
   5 29  7       56.5567     197.197
   5 29  8       56.4981     196.790
   5 29  9       56.4408     196.382
   5 29 10       56.3847     195.973
   5 29 11       56.3300     195.563
   5 29 12       56.2766     195.153
   5 29 13       56.2246     194.742
   5 29 14       56.1739     194.330
   5 29 15       56.1245     193.917
   5 29 16       56.0765     193.504
   5 29 17       56.0299     193.090
   5 29 18       55.9846     192.676
   5 29 19       55.9407     192.262
   5 29 20       55.8982     191.846
   5 29 21       55.8572     191.431
   5 29 22       55.8175     191.015
   5 29 23       55.7792     190.599
   5 29 24       55.7424     190.182
   5 29 25       55.7069     189.766
   5 29 26       55.6729     189.349
   5 29 27       55.6404     188.932
   5 29 28       55.6092     188.515
   5 29 29       55.5795     188.098
   5 29 30       55.5512     187.681
   5 29 31       55.5244     187.263
   5 30  0       57.3371     199.934
   5 30  1       57.2704     199.536
   5 30  2       57.2049     199.136
   5 30  3       57.1406     198.736
   5 30  4       57.0774     198.334
   5 30  5       57.0155     197.932
   5 30  6       56.9548     197.528
   5 30  7       56.8954     197.124
   5 30  8       56.8372     196.718
   5 30  9       56.7803     196.312
   5 30 10       56.7246     195.905
   5 30 11       56.6703     195.497
   5 30 12       56.6173     195.088
   5 30 13       56.5655     194.679
   5 30 14       56.5151     194.269
   5 30 15       56.4660     193.858
   5 30 16       56.4183     193.447
   5 30 17       56.3719     193.035
   5 30 18       56.3269     192.623
   5 30 19       56.2832     192.210
   5 30 20       56.2409     191.796
   5 30 21       56.2000     191.383
   5 30 22       56.1605     190.969
   5 30 23       56.1224     190.554
   5 30 24       56.0856     190.140
   5 30 25       56.0503     189.725
   5 30 26       56.0164     189.310
   5 30 27       55.9838     188.895
   5 30 28       55.9527     188.480
   5 30 29       55.9230     188.065
   5 30 30       55.8948     187.649
   5 30 31       55.8679     187.234
   5 31  0       57.6722     199.850
   5 31  1       57.6060     199.453
   5 31  2       57.5410     199.056
   5 31  3       57.4772     198.657
   5 31  4       57.4145     198.257
   5 31  5       57.3531     197.856
   5 31  6       57.2928     197.454
   5 31  7       57.2338     197.051
   5 31  8       57.1760     196.647
   5 31  9       57.1195     196.243
   5 31 10       57.0642     195.837
   5 31 11       57.0102     195.431
   5 31 12       56.9575     195.024
   5 31 13       56.9061     194.617
   5 31 14       56.8560     194.208
   5 31 15       56.8072     193.800
   5 31 16       56.7597     193.390
   5 31 17       56.7136     192.980
   5 31 18       56.6688     192.569
   5 31 19       56.6254     192.158
   5 31 20       56.5833     191.747
   5 31 21       56.5425     191.335
   5 31 22       56.5031     190.923
   5 31 23       56.4651     190.510
   5 31 24       56.4285     190.098
   5 31 25       56.3933     189.685
   5 31 26       56.3594     189.272
   5 31 27       56.3270     188.859
   5 31 28       56.2959     188.445
   5 31 29       56.2662     188.032
   5 31 30       56.2379     187.619
   5 31 31       56.2111     187.205
   6  0  0       51.6535     219.584
   6  0  1       51.5154     219.189
   6  0  2       51.3784     218.791
   6  0  3       51.2426     218.391
   6  0  4       51.1080     217.989
   6  0  5       50.9746     217.586
   6  0  6       50.8425     217.180
   6  0  7       50.7116     216.772
   6  0  8       50.5821     216.363
   6  0  9       50.4539     215.951
   6  0 10       50.3271     215.538
   6  0 11       50.2016     215.123
   6  0 12       50.0775     214.706
   6  0 13       49.9549     214.287
   6  0 14       49.8337     213.867
   6  0 15       49.7140     213.445
   6  0 16       49.5958     213.021
   6  0 17       49.4791     212.596
   6  0 18       49.3639     212.169
   6  0 19       49.2504     211.741
   6  0 20       49.1383     211.311
   6  0 21       49.0279     210.879
   6  0 22       48.9191     210.447
   6  0 23       48.8120     210.013
   6  0 24       48.7065     209.577
   6  0 25       48.6027     209.141
   6  0 26       48.5005     208.703
   6  0 27       48.4001     208.264
   6  0 28       48.3014     207.823
   6  0 29       48.2045     207.382
   6  0 30       48.1093     206.940
   6  0 31       48.0158     206.496
   6  1  0       51.9658     219.412
   6  1  1       51.8284     219.018
   6  1  2       51.6921     218.621
   6  1  3       51.5570     218.222
   6  1  4       51.4230     217.822
   6  1  5       51.2903     217.419
   6  1  6       51.1589     217.014
   6  1  7       51.0287     216.608
   6  1  8       50.8998     216.200
   6  1  9       50.7722     215.789
   6  1 10       50.6460     215.377
   6  1 11       50.5212     214.964
   6  1 12       50.3977     214.548
   6  1 13       50.2756     214.131
   6  1 14       50.1550     213.712
   6  1 15       50.0359     213.291
   6  1 16       49.9182     212.869
   6  1 17       49.8020     212.445
   6  1 18       49.6874     212.020
   6  1 19       49.5743     211.593
   6  1 20       49.4628     211.165
   6  1 21       49.3528     210.735
   6  1 22       49.2445     210.304
   6  1 23       49.1378     209.872
   6  1 24       49.0327     209.438
   6  1 25       48.9293     209.003
   6  1 26       48.8276     208.567
   6  1 27       48.7275     208.130
   6  1 28       48.6292     207.691
   6  1 29       48.5326     207.252
   6  1 30       48.4377     206.811
   6  1 31       48.3446     206.370
   6  2  0       52.2786     219.241
   6  2  1       52.1419     218.848
   6  2  2       52.0063     218.452
   6  2  3       51.8719     218.055
   6  2  4       51.7387     217.655
   6  2  5       51.6067     217.253
   6  2  6       51.4759     216.850
   6  2  7       51.3463     216.445
   6  2  8       51.2181     216.038
   6  2  9       51.0911     215.629
   6  2 10       50.9655     215.218
   6  2 11       50.8413     214.806
   6  2 12       50.7184     214.392
   6  2 13       50.5969     213.976
   6  2 14       50.4769     213.558
   6  2 15       50.3583     213.139
   6  2 16       50.2412     212.718
   6  2 17       50.1255     212.296
   6  2 18       50.0114     211.872
   6  2 19       49.8988     211.447
   6  2 20       49.7878     211.021
   6  2 21       49.6783     210.592
   6  2 22       49.5704     210.163
   6  2 23       49.4641     209.732
   6  2 24       49.3595     209.300
   6  2 25       49.2565     208.867
   6  2 26       49.1551     208.433
   6  2 27       49.0555     207.997
   6  2 28       48.9575     207.561
   6  2 29       48.8612     207.123
   6  2 30       48.7667     206.684
   6  2 31       48.6739     206.245
   6  3  0       52.5920     219.072
   6  3  1       52.4560     218.679
   6  3  2       52.3211     218.285
   6  3  3       52.1874     217.888
   6  3  4       52.0549     217.490
   6  3  5       51.9235     217.089
   6  3  6       51.7934     216.687
   6  3  7       51.6645     216.283
   6  3  8       51.5369     215.877
   6  3  9       51.4106     215.470
   6  3 10       51.2856     215.060
   6  3 11       51.1619     214.649
   6  3 12       51.0397     214.236
   6  3 13       50.9188     213.822
   6  3 14       50.7993     213.406
   6  3 15       50.6812     212.988
   6  3 16       50.5646     212.569
   6  3 17       50.4495     212.148
   6  3 18       50.3359     211.726
   6  3 19       50.2238     211.302
   6  3 20       50.1132     210.877
   6  3 21       50.0042     210.451
   6  3 22       49.8968     210.023
   6  3 23       49.7910     209.594
   6  3 24       49.6867     209.164
   6  3 25       49.5841     208.732
   6  3 26       49.4832     208.300
   6  3 27       49.3839     207.866
   6  3 28       49.2863     207.431
   6  3 29       49.1904     206.995
   6  3 30       49.0961     206.558
   6  3 31       49.0036     206.121
   6  4  0       52.9059     218.903
   6  4  1       52.7706     218.512
   6  4  2       52.6365     218.118
   6  4  3       52.5034     217.723
   6  4  4       52.3716     217.326
   6  4  5       52.2409     216.927
   6  4  6       52.1114     216.526
   6  4  7       51.9832     216.123
   6  4  8       51.8562     215.718
   6  4  9       51.7305     215.312
   6  4 10       51.6062     214.904
   6  4 11       51.4831     214.494
   6  4 12       51.3614     214.083
   6  4 13       51.2411     213.669
   6  4 14       51.1222     213.255
   6  4 15       51.0047     212.839
   6  4 16       50.8886     212.421
   6  4 17       50.7740     212.002
   6  4 18       50.6609     211.581
   6  4 19       50.5493     211.159
   6  4 20       50.4392     210.735
   6  4 21       50.3307     210.310
   6  4 22       50.2237     209.884
   6  4 23       50.1183     209.457
   6  4 24       50.0145     209.028
   6  4 25       49.9123     208.598
   6  4 26       49.8117     208.168
   6  4 27       49.7128     207.736
   6  4 28       49.6155     207.303
   6  4 29       49.5199     206.869
   6  4 30       49.4260     206.434
   6  4 31       49.3338     205.998
   6  5  0       53.2203     218.736
   6  5  1       53.0858     218.346
   6  5  2       52.9523     217.953
   6  5  3       52.8200     217.559
   6  5  4       52.6888     217.163
