Tele EF EB theta(degree) thetaE(degree)   phi(degree) phiE(degree)
   6  9 16       52.1001         0.5690       211.060        0.656
   6  9 17       51.9892         0.5689       210.641        0.661
   6  9 18       51.8798         0.5687       210.220        0.666
   6  9 19       51.7719         0.5685       209.799        0.671
   6  9 20       51.6656         0.5682       209.376        0.676
   6  9 21       51.5607         0.5678       208.952        0.680
   6  9 22       51.4575         0.5673       208.527        0.685
   6  9 23       51.3558         0.5667       208.101        0.690
   6  9 24       51.2556         0.5660       207.673        0.694
   6  9 25       51.1571         0.5652       207.245        0.699
   6  9 26       51.0602         0.5644       206.816        0.703
   6  9 27       50.9649         0.5635       206.385        0.708
   6  9 28       50.8713         0.5627       205.954        0.712
   6  9 29       50.7793         0.5627       205.522        0.716
   6  9 30       50.6890         0.5627       205.090        0.720
   6  9 31       50.6004         0.5626       204.656        0.725
   6 10  0       54.3789         0.5544       217.398        0.573
   6 10  1       54.2479         0.5556       217.005        0.579
   6 10  2       54.1181         0.5568       216.611        0.584
   6 10  3       53.9893         0.5578       216.215        0.589
   6 10  4       53.8618         0.5588       215.817        0.594
   6 10  5       53.7354         0.5597       215.418        0.599
   6 10  6       53.6102         0.5605       215.016        0.605
   6 10  7       53.4863         0.5613       214.614        0.610
   6 10  8       53.3636         0.5619       214.209        0.615
   6 10  9       53.2423         0.5625       213.803        0.620
   6 10 10       53.1222         0.5630       213.396        0.625
   6 10 11       53.0034         0.5634       212.987        0.630
   6 10 12       52.8860         0.5638       212.576        0.635
   6 10 13       52.7699         0.5641       212.164        0.640
   6 10 14       52.6553         0.5642       211.750        0.645
   6 10 15       52.5420         0.5643       211.336        0.650
   6 10 16       52.4302         0.5644       210.919        0.655
   6 10 17       52.3198         0.5643       210.502        0.660
   6 10 18       52.2109         0.5641       210.083        0.665
   6 10 19       52.1034         0.5639       209.663        0.669
   6 10 20       51.9975         0.5636       209.242        0.674
   6 10 21       51.8931         0.5632       208.819        0.679
   6 10 22       51.7902         0.5627       208.396        0.683
   6 10 23       51.6889         0.5621       207.971        0.688
   6 10 24       51.5892         0.5615       207.546        0.692
   6 10 25       51.4910         0.5607       207.119        0.697
   6 10 26       51.3944         0.5599       206.692        0.701
   6 10 27       51.2995         0.5590       206.263        0.706
   6 10 28       51.2062         0.5585       205.834        0.710
   6 10 29       51.1145         0.5586       205.404        0.714
   6 10 30       51.0245         0.5585       204.973        0.718
   6 10 31       50.9361         0.5584       204.542        0.722
   6 11  0       54.6997         0.5498       217.237        0.573
   6 11  1       54.5694         0.5510       216.846        0.578
   6 11  2       54.4402         0.5521       216.453        0.583
   6 11  3       54.3122         0.5532       216.058        0.588
   6 11  4       54.1853         0.5541       215.661        0.593
   6 11  5       54.0595         0.5550       215.263        0.599
   6 11  6       53.9350         0.5559       214.863        0.604
   6 11  7       53.8117         0.5566       214.462        0.609
   6 11  8       53.6897         0.5573       214.059        0.614
   6 11  9       53.5689         0.5578       213.654        0.619
   6 11 10       53.4494         0.5584       213.248        0.624
   6 11 11       53.3312         0.5588       212.840        0.629
   6 11 12       53.2143         0.5591       212.431        0.634
   6 11 13       53.0988         0.5594       212.020        0.639
   6 11 14       52.9847         0.5596       211.608        0.644
   6 11 15       52.8719         0.5597       211.195        0.649
   6 11 16       52.7606         0.5597       210.780        0.653
   6 11 17       52.6507         0.5597       210.364        0.658
   6 11 18       52.5422         0.5595       209.947        0.663
   6 11 19       52.4353         0.5593       209.528        0.668
   6 11 20       52.3298         0.5590       209.109        0.672
   6 11 21       52.2258         0.5586       208.688        0.677
   6 11 22       52.1233         0.5581       208.266        0.681
   6 11 23       52.0224         0.5575       207.843        0.686
   6 11 24       51.9230         0.5569       207.420        0.690
   6 11 25       51.8252         0.5562       206.995        0.695
   6 11 26       51.7290         0.5554       206.569        0.699
   6 11 27       51.6343         0.5545       206.142        0.703
   6 11 28       51.5413         0.5543       205.715        0.708
   6 11 29       51.4499         0.5544       205.286        0.712
   6 11 30       51.3602         0.5543       204.857        0.716
   6 11 31       51.2720         0.5542       204.428        0.720
   6 12  0       55.0208         0.5452       217.078        0.572
   6 12  1       54.8912         0.5463       216.688        0.577
   6 12  2       54.7627         0.5475       216.296        0.582
   6 12  3       54.6353         0.5485       215.902        0.588
   6 12  4       54.5091         0.5495       215.507        0.593
   6 12  5       54.3840         0.5504       215.110        0.598
   6 12  6       54.2601         0.5512       214.711        0.603
   6 12  7       54.1374         0.5519       214.311        0.608
   6 12  8       54.0160         0.5526       213.909        0.613
   6 12  9       53.8958         0.5532       213.506        0.618
   6 12 10       53.7769         0.5537       213.101        0.623
   6 12 11       53.6592         0.5541       212.695        0.628
   6 12 12       53.5429         0.5544       212.287        0.633
   6 12 13       53.4280         0.5547       211.878        0.638
   6 12 14       53.3144         0.5549       211.467        0.642
   6 12 15       53.2021         0.5550       211.055        0.647
   6 12 16       53.0913         0.5550       210.642        0.652
   6 12 17       52.9819         0.5550       210.228        0.657
   6 12 18       52.8739         0.5548       209.812        0.661
   6 12 19       52.7674         0.5546       209.395        0.666
   6 12 20       52.6623         0.5543       208.977        0.671
   6 12 21       52.5587         0.5539       208.558        0.675
   6 12 22       52.4567         0.5535       208.138        0.680
   6 12 23       52.3561         0.5529       207.717        0.684
   6 12 24       52.2571         0.5523       207.294        0.689
   6 12 25       52.1597         0.5516       206.871        0.693
   6 12 26       52.0638         0.5508       206.447        0.697
   6 12 27       51.9694         0.5500       206.022        0.701
   6 12 28       51.8767         0.5501       205.597        0.706
   6 12 29       51.7856         0.5501       205.170        0.710
   6 12 30       51.6961         0.5501       204.743        0.714
   6 12 31       51.6082         0.5500       204.315        0.718
   6 13  0       55.3422         0.5405       216.920        0.572
   6 13  1       55.2133         0.5416       216.531        0.577
   6 13  2       55.0855         0.5427       216.140        0.582
   6 13  3       54.9588         0.5438       215.748        0.587
   6 13  4       54.8332         0.5447       215.353        0.592
   6 13  5       54.7088         0.5456       214.958        0.597
   6 13  6       54.5855         0.5464       214.560        0.602
   6 13  7       54.4635         0.5472       214.161        0.607
   6 13  8       54.3426         0.5478       213.761        0.612
   6 13  9       54.2230         0.5484       213.359        0.617
   6 13 10       54.1047         0.5489       212.955        0.622
   6 13 11       53.9876         0.5494       212.550        0.627
   6 13 12       53.8718         0.5497       212.144        0.632
   6 13 13       53.7574         0.5500       211.736        0.636
   6 13 14       53.6443         0.5502       211.327        0.641
   6 13 15       53.5326         0.5503       210.917        0.646
   6 13 16       53.4223         0.5503       210.505        0.651
   6 13 17       53.3133         0.5503       210.092        0.655
   6 13 18       53.2058         0.5501       209.678        0.660
   6 13 19       53.0997         0.5499       209.263        0.664
   6 13 20       52.9951         0.5496       208.846        0.669
   6 13 21       52.8919         0.5493       208.429        0.673
   6 13 22       52.7903         0.5488       208.010        0.678
   6 13 23       52.6901         0.5483       207.591        0.682
   6 13 24       52.5915         0.5476       207.170        0.687
   6 13 25       52.4943         0.5469       206.749        0.691
   6 13 26       52.3988         0.5462       206.326        0.695
   6 13 27       52.3048         0.5457       205.903        0.699
   6 13 28       52.2124         0.5458       205.479        0.703
   6 13 29       52.1215         0.5458       205.055        0.707
   6 13 30       52.0323         0.5458       204.629        0.711
   6 13 31       51.9447         0.5457       204.203        0.715
   6 14  0       55.6639         0.5357       216.763        0.571
   6 14  1       55.5357         0.5369       216.375        0.576
   6 14  2       55.4086         0.5380       215.986        0.581
   6 14  3       55.2825         0.5390       215.594        0.586
   6 14  4       55.1576         0.5400       215.201        0.591
   6 14  5       55.0338         0.5409       214.807        0.596
   6 14  6       54.9112         0.5417       214.411        0.601
   6 14  7       54.7897         0.5424       214.013        0.606
   6 14  8       54.6695         0.5431       213.614        0.611
   6 14  9       54.5505         0.5437       213.213        0.616
   6 14 10       54.4327         0.5442       212.811        0.621
   6 14 11       54.3162         0.5446       212.407        0.625
   6 14 12       54.2010         0.5450       212.002        0.630
   6 14 13       54.0871         0.5452       211.596        0.635
   6 14 14       53.9745         0.5454       211.188        0.640
   6 14 15       53.8633         0.5455       210.779        0.644
   6 14 16       53.7535         0.5456       210.369        0.649
   6 14 17       53.6450         0.5455       209.958        0.654
   6 14 18       53.5379         0.5454       209.545        0.658
   6 14 19       53.4323         0.5452       209.132        0.663
   6 14 20       53.3281         0.5449       208.717        0.667
   6 14 21       53.2254         0.5446       208.301        0.672
   6 14 22       53.1241         0.5441       207.884        0.676
   6 14 23       53.0243         0.5436       207.466        0.680
   6 14 24       52.9260         0.5430       207.047        0.685
   6 14 25       52.8292         0.5423       206.627        0.689
   6 14 26       52.7340         0.5415       206.207        0.693
   6 14 27       52.6403         0.5413       205.785        0.697
   6 14 28       52.5482         0.5415       205.363        0.701
   6 14 29       52.4576         0.5415       204.940        0.705
   6 14 30       52.3687         0.5415       204.517        0.709
   6 14 31       52.2813         0.5414       204.092        0.713
   6 15  0       55.9859         0.5310       216.608        0.570
   6 15  1       55.8584         0.5321       216.221        0.575
   6 15  2       55.7319         0.5332       215.832        0.580
   6 15  3       55.6065         0.5342       215.442        0.585
   6 15  4       55.4822         0.5352       215.050        0.590
   6 15  5       55.3591         0.5361       214.657        0.595
   6 15  6       55.2371         0.5369       214.262        0.600
   6 15  7       55.1163         0.5376       213.866        0.605
   6 15  8       54.9966         0.5383       213.468        0.610
   6 15  9       54.8782         0.5389       213.068        0.615
   6 15 10       54.7610         0.5394       212.668        0.620
   6 15 11       54.6451         0.5398       212.265        0.624
   6 15 12       54.5304         0.5402       211.862        0.629
   6 15 13       54.4170         0.5404       211.457        0.634
   6 15 14       54.3050         0.5406       211.051        0.638
   6 15 15       54.1943         0.5408       210.643        0.643
   6 15 16       54.0849         0.5408       210.235        0.648
   6 15 17       53.9769         0.5408       209.825        0.652
   6 15 18       53.8703         0.5406       209.414        0.657
   6 15 19       53.7651         0.5405       209.001        0.661
   6 15 20       53.6613         0.5402       208.588        0.666
   6 15 21       53.5590         0.5398       208.174        0.670
   6 15 22       53.4581         0.5394       207.759        0.674
   6 15 23       53.3587         0.5389       207.342        0.679
   6 15 24       53.2608         0.5383       206.925        0.683
   6 15 25       53.1643         0.5376       206.507        0.687
   6 15 26       53.0694         0.5368       206.088        0.691
   6 15 27       52.9760         0.5370       205.669        0.695
   6 15 28       52.8842         0.5371       205.248        0.699
   6 15 29       52.7939         0.5372       204.827        0.703
   6 15 30       52.7052         0.5371       204.405        0.707
   6 15 31       52.6180         0.5371       203.983        0.711
   6 16  0       56.3081         0.5262       216.453        0.570
   6 16  1       56.1812         0.5273       216.067        0.575
   6 16  2       56.0554         0.5284       215.680        0.580
   6 16  3       55.9307         0.5294       215.291        0.585
   6 16  4       55.8071         0.5304       214.901        0.590
   6 16  5       55.6846         0.5313       214.508        0.594
   6 16  6       55.5632         0.5321       214.115        0.599
   6 16  7       55.4430         0.5328       213.720        0.604
   6 16  8       55.3239         0.5335       213.323        0.609
   6 16  9       55.2061         0.5340       212.925        0.614
   6 16 10       55.0895         0.5345       212.525        0.618
   6 16 11       54.9741         0.5350       212.125        0.623
   6 16 12       54.8600         0.5353       211.722        0.628
   6 16 13       54.7471         0.5356       211.319        0.632
   6 16 14       54.6356         0.5358       210.914        0.637
   6 16 15       54.5254         0.5359       210.508        0.642
   6 16 16       54.4165         0.5360       210.101        0.646
   6 16 17       54.3090         0.5360       209.693        0.651
   6 16 18       54.2028         0.5359       209.283        0.655
   6 16 19       54.0981         0.5357       208.872        0.660
   6 16 20       53.9947         0.5354       208.461        0.664
   6 16 21       53.8928         0.5351       208.048        0.668
   6 16 22       53.7923         0.5346       207.634        0.673
   6 16 23       53.6932         0.5341       207.220        0.677
   6 16 24       53.5957         0.5335       206.804        0.681
   6 16 25       53.4996         0.5329       206.388        0.685
   6 16 26       53.4050         0.5324       205.971        0.689
   6 16 27       53.3119         0.5326       205.553        0.693
   6 16 28       53.2204         0.5327       205.134        0.697
   6 16 29       53.1303         0.5328       204.715        0.701
   6 16 30       53.0419         0.5328       204.295        0.705
   6 16 31       52.9549         0.5327       203.874        0.708
   6 17  0       56.6304         0.5213       216.300        0.569
   6 17  1       56.5043         0.5225       215.915        0.574
   6 17  2       56.3792         0.5236       215.529        0.579
   6 17  3       56.2551         0.5246       215.141        0.584
   6 17  4       56.1321         0.5255       214.752        0.589
   6 17  5       56.0103         0.5264       214.361        0.594
   6 17  6       55.8895         0.5272       213.968        0.598
   6 17  7       55.7699         0.5279       213.575        0.603
   6 17  8       55.6515         0.5286       213.179        0.608
   6 17  9       55.5342         0.5292       212.783        0.613
   6 17 10       55.4181         0.5297       212.384        0.617
   6 17 11       55.3033         0.5301       211.985        0.622
   6 17 12       55.1897         0.5305       211.584        0.627
   6 17 13       55.0774         0.5308       211.182        0.631
   6 17 14       54.9664         0.5310       210.779        0.636
   6 17 15       54.8567         0.5311       210.374        0.640
   6 17 16       54.7483         0.5312       209.968        0.645
   6 17 17       54.6412         0.5311       209.562        0.649
   6 17 18       54.5355         0.5310       209.154        0.654
   6 17 19       54.4312         0.5308       208.744        0.658
   6 17 20       54.3282         0.5306       208.334        0.662
   6 17 21       54.2267         0.5303       207.923        0.667
   6 17 22       54.1266         0.5298       207.511        0.671
   6 17 23       54.0279         0.5293       207.098        0.675
   6 17 24       53.9307         0.5288       206.684        0.679
   6 17 25       53.8349         0.5281       206.270        0.683
   6 17 26       53.7407         0.5279       205.854        0.687
   6 17 27       53.6479         0.5281       205.438        0.691
   6 17 28       53.5566         0.5283       205.021        0.695
   6 17 29       53.4669         0.5283       204.603        0.699
   6 17 30       53.3786         0.5283       204.185        0.703
   6 17 31       53.2920         0.5282       203.766        0.706
   6 18  0       56.9530         0.5165       216.148        0.569
   6 18  1       56.8275         0.5176       215.764        0.573
   6 18  2       56.7031         0.5187       215.379        0.578
   6 18  3       56.5797         0.5197       214.992        0.583
   6 18  4       56.4574         0.5206       214.604        0.588
   6 18  5       56.3361         0.5215       214.215        0.593
   6 18  6       56.2160         0.5223       213.823        0.597
   6 18  7       56.0970         0.5230       213.431        0.602
   6 18  8       55.9791         0.5237       213.037        0.607
   6 18  9       55.8624         0.5243       212.641        0.612
   6 18 10       55.7470         0.5248       212.244        0.616
   6 18 11       55.6327         0.5252       211.846        0.621
   6 18 12       55.5196         0.5256       211.447        0.625
   6 18 13       55.4078         0.5259       211.046        0.630
   6 18 14       55.2973         0.5261       210.644        0.634
   6 18 15       55.1881         0.5262       210.241        0.639
   6 18 16       55.0802         0.5263       209.837        0.643
   6 18 17       54.9736         0.5263       209.432        0.648
   6 18 18       54.8683         0.5262       209.025        0.652
   6 18 19       54.7644         0.5260       208.618        0.656
   6 18 20       54.6619         0.5258       208.209        0.661
   6 18 21       54.5607         0.5254       207.799        0.665
   6 18 22       54.4610         0.5250       207.389        0.669
   6 18 23       54.3627         0.5245       206.978        0.673
   6 18 24       54.2658         0.5240       206.565        0.677
   6 18 25       54.1704         0.5233       206.152        0.681
   6 18 26       54.0765         0.5234       205.739        0.685
   6 18 27       53.9840         0.5236       205.324        0.689
   6 18 28       53.8930         0.5238       204.909        0.693
   6 18 29       53.8035         0.5239       204.493        0.697
   6 18 30       53.7155         0.5239       204.076        0.700
   6 18 31       53.6291         0.5238       203.659        0.704
   6 19  0       57.2757         0.5116       215.997        0.568
   6 19  1       57.1509         0.5127       215.614        0.573
   6 19  2       57.0271         0.5138       215.230        0.578
   6 19  3       56.9044         0.5148       214.845        0.582
   6 19  4       56.7827         0.5157       214.458        0.587
   6 19  5       56.6621         0.5166       214.069        0.592
   6 19  6       56.5426         0.5174       213.679        0.596
   6 19  7       56.4242         0.5181       213.288        0.601
   6 19  8       56.3069         0.5188       212.895        0.606
   6 19  9       56.1908         0.5194       212.501        0.610
   6 19 10       56.0759         0.5199       212.106        0.615
   6 19 11       55.9622         0.5203       211.709        0.620
   6 19 12       55.8496         0.5207       211.311        0.624
   6 19 13       55.7384         0.5210       210.912        0.629
   6 19 14       55.6284         0.5212       210.511        0.633
   6 19 15       55.5196         0.5213       210.109        0.637
   6 19 16       55.4122         0.5214       209.707        0.642
   6 19 17       55.3060         0.5214       209.303        0.646
   6 19 18       55.2012         0.5213       208.898        0.650
   6 19 19       55.0977         0.5211       208.492        0.655
   6 19 20       54.9956         0.5209       208.085        0.659
   6 19 21       54.8949         0.5206       207.677        0.663
   6 19 22       54.7955         0.5202       207.268        0.667
   6 19 23       54.6976         0.5197       206.858        0.671
   6 19 24       54.6011         0.5192       206.448        0.675
   6 19 25       54.5060         0.5186       206.036        0.679
   6 19 26       54.4123         0.5189       205.624        0.683
   6 19 27       54.3201         0.5191       205.211        0.687
   6 19 28       54.2294         0.5193       204.798        0.691
   6 19 29       54.1402         0.5194       204.383        0.694
   6 19 30       54.0524         0.5194       203.969        0.698
   6 19 31       53.9662         0.5193       203.553        0.702
   6 20  0       57.5985         0.5066       215.847        0.567
   6 20  1       57.4744         0.5078       215.465        0.572
   6 20  2       57.3513         0.5088       215.083        0.577
   6 20  3       57.2292         0.5098       214.698        0.582
   6 20  4       57.1082         0.5108       214.313        0.586
   6 20  5       56.9882         0.5116       213.925        0.591
   6 20  6       56.8693         0.5124       213.537        0.596
   6 20  7       56.7515         0.5132       213.146        0.600
   6 20  8       56.6348         0.5138       212.755        0.605
   6 20  9       56.5193         0.5144       212.362        0.609
   6 20 10       56.4049         0.5149       211.968        0.614
   6 20 11       56.2917         0.5154       211.573        0.618
   6 20 12       56.1797         0.5157       211.176        0.623
   6 20 13       56.0690         0.5160       210.778        0.627
   6 20 14       55.9595         0.5162       210.379        0.632
   6 20 15       55.8512         0.5164       209.979        0.636
   6 20 16       55.7442         0.5165       209.577        0.640
   6 20 17       55.6385         0.5165       209.175        0.645
   6 20 18       55.5342         0.5164       208.771        0.649
   6 20 19       55.4311         0.5162       208.367        0.653
   6 20 20       55.3294         0.5160       207.962        0.657
   6 20 21       55.2291         0.5157       207.555        0.661
   6 20 22       55.1301         0.5153       207.148        0.665
   6 20 23       55.0325         0.5149       206.740        0.669
   6 20 24       54.9363         0.5143       206.331        0.673
   6 20 25       54.8416         0.5141       205.921        0.677
   6 20 26       54.7482         0.5144       205.510        0.681
   6 20 27       54.6563         0.5146       205.099        0.685
   6 20 28       54.5659         0.5147       204.687        0.689
   6 20 29       54.4769         0.5148       204.275        0.692
   6 20 30       54.3894         0.5148       203.862        0.696
   6 20 31       54.3034         0.5148       203.448        0.699
   6 21  0       57.9215         0.5017       215.698        0.567
   6 21  1       57.7980         0.5028       215.318        0.571
   6 21  2       57.6756         0.5039       214.936        0.576
   6 21  3       57.5541         0.5049       214.553        0.581
   6 21  4       57.4337         0.5058       214.168        0.585
   6 21  5       57.3143         0.5067       213.782        0.590
   6 21  6       57.1960         0.5075       213.395        0.595
   6 21  7       57.0788         0.5082       213.006        0.599
   6 21  8       56.9627         0.5088       212.616        0.604
   6 21  9       56.8478         0.5094       212.224        0.608
   6 21 10       56.7340         0.5099       211.831        0.613
   6 21 11       56.6213         0.5104       211.437        0.617
   6 21 12       56.5099         0.5108       211.042        0.622
   6 21 13       56.3996         0.5110       210.645        0.626
   6 21 14       56.2906         0.5113       210.248        0.630
   6 21 15       56.1829         0.5114       209.849        0.635
   6 21 16       56.0763         0.5115       209.449        0.639
   6 21 17       55.9711         0.5115       209.048        0.643
   6 21 18       55.8672         0.5114       208.646        0.647
   6 21 19       55.7645         0.5113       208.243        0.651
   6 21 20       55.6632         0.5111       207.839        0.656
   6 21 21       55.5633         0.5108       207.434        0.660
   6 21 22       55.4647         0.5104       207.029        0.664
   6 21 23       55.3675         0.5100       206.622        0.668
   6 21 24       55.2716         0.5095       206.215        0.671
   6 21 25       55.1772         0.5095       205.807        0.675
   6 21 26       55.0841         0.5098       205.398        0.679
   6 21 27       54.9925         0.5100       204.988        0.683
   6 21 28       54.9024         0.5102       204.578        0.687
   6 21 29       54.8136         0.5103       204.167        0.690
   6 21 30       54.7264         0.5103       203.756        0.694
   6 21 31       54.6406         0.5102       203.344        0.697
   6 22  0       58.2444         0.4967       215.550        0.566
   6 22  1       58.1217         0.4978       215.171        0.571
   6 22  2       57.9999         0.4989       214.791        0.575
   6 22  3       57.8791         0.4999       214.409        0.580
   6 22  4       57.7593         0.5008       214.025        0.584
   6 22  5       57.6406         0.5017       213.640        0.589
   6 22  6       57.5229         0.5025       213.254        0.594
   6 22  7       57.4063         0.5032       212.866        0.598
   6 22  8       57.2907         0.5038       212.478        0.603
   6 22  9       57.1764         0.5044       212.087        0.607
   6 22 10       57.0631         0.5049       211.696        0.611
   6 22 11       56.9510         0.5054       211.303        0.616
   6 22 12       56.8401         0.5058       210.909        0.620
   6 22 13       56.7303         0.5061       210.514        0.625
   6 22 14       56.6218         0.5063       210.118        0.629
   6 22 15       56.5145         0.5064       209.720        0.633
   6 22 16       56.4085         0.5065       209.322        0.637
   6 22 17       56.3037         0.5065       208.922        0.642
   6 22 18       56.2002         0.5065       208.522        0.646
   6 22 19       56.0980         0.5063       208.120        0.650
   6 22 20       55.9971         0.5061       207.718        0.654
   6 22 21       55.8975         0.5059       207.315        0.658
   6 22 22       55.7993         0.5055       206.911        0.662
   6 22 23       55.7024         0.5051       206.506        0.666
   6 22 24       55.6069         0.5046       206.100        0.670
   6 22 25       55.5128         0.5049       205.693        0.673
   6 22 26       55.4200         0.5052       205.286        0.677
   6 22 27       55.3287         0.5054       204.878        0.681
   6 22 28       55.2388         0.5056       204.470        0.684
   6 22 29       55.1503         0.5057       204.061        0.688
   6 22 30       55.0633         0.5057       203.651        0.692
   6 22 31       54.9777         0.5057       203.241        0.695
   6 23  0       58.5675         0.4917       215.404        0.565
   6 23  1       58.4454         0.4928       215.026        0.570
   6 23  2       58.3242         0.4939       214.646        0.574
   6 23  3       58.2041         0.4949       214.265        0.579
   6 23  4       58.0849         0.4958       213.883        0.584
   6 23  5       57.9668         0.4966       213.499        0.588
   6 23  6       57.8497         0.4974       213.114        0.593
   6 23  7       57.7337         0.4981       212.728        0.597
   6 23  8       57.6188         0.4988       212.340        0.602
   6 23  9       57.5049         0.4994       211.951        0.606
   6 23 10       57.3922         0.4999       211.561        0.610
   6 23 11       57.2807         0.5004       211.170        0.615
   6 23 12       57.1703         0.5007       210.777        0.619
   6 23 13       57.0610         0.5010       210.384        0.623
   6 23 14       56.9530         0.5013       209.989        0.628
   6 23 15       56.8462         0.5014       209.593        0.632
   6 23 16       56.7406         0.5015       209.196        0.636
   6 23 17       56.6363         0.5015       208.798        0.640
   6 23 18       56.5332         0.5015       208.399        0.644
   6 23 19       56.4314         0.5014       207.999        0.648
   6 23 20       56.3309         0.5012       207.598        0.652
   6 23 21       56.2317         0.5009       207.196        0.656
   6 23 22       56.1338         0.5006       206.794        0.660
   6 23 23       56.0373         0.5001       206.390        0.664
   6 23 24       55.9421         0.4998       205.986        0.668
   6 23 25       55.8483         0.5002       205.581        0.671
   6 23 26       55.7559         0.5005       205.175        0.675
   6 23 27       55.6649         0.5008       204.769        0.679
   6 23 28       55.5752         0.5009       204.362        0.682
   6 23 29       55.4870         0.5010       203.955        0.686
   6 23 30       55.4002         0.5011       203.547        0.689
   6 23 31       55.3148         0.5011       203.138        0.693
   6 24  0       58.8905         0.4867       215.258        0.565
   6 24  1       58.7691         0.4878       214.881        0.569
   6 24  2       58.6486         0.4888       214.503        0.574
   6 24  3       58.5291         0.4898       214.123        0.578
   6 24  4       58.4105         0.4907       213.742        0.583
   6 24  5       58.2930         0.4916       213.360        0.587
   6 24  6       58.1765         0.4924       212.976        0.592
   6 24  7       58.0611         0.4931       212.591        0.596
   6 24  8       57.9468         0.4937       212.204        0.600
   6 24  9       57.8335         0.4943       211.817        0.605
   6 24 10       57.7213         0.4949       211.428        0.609
   6 24 11       57.6103         0.4953       211.038        0.613
   6 24 12       57.5004         0.4957       210.647        0.618
   6 24 13       57.3917         0.4960       210.254        0.622
   6 24 14       57.2842         0.4962       209.861        0.626
   6 24 15       57.1778         0.4964       209.466        0.630
   6 24 16       57.0727         0.4965       209.071        0.634
   6 24 17       56.9688         0.4965       208.674        0.639
   6 24 18       56.8662         0.4965       208.277        0.643
   6 24 19       56.7648         0.4964       207.878        0.647
   6 24 20       56.6647         0.4962       207.479        0.651
   6 24 21       56.5659         0.4959       207.078        0.654
   6 24 22       56.4684         0.4956       206.677        0.658
   6 24 23       56.3722         0.4952       206.276        0.662
   6 24 24       56.2773         0.4952       205.873        0.666
   6 24 25       56.1838         0.4955       205.470        0.670
   6 24 26       56.0917         0.4959       205.066        0.673
   6 24 27       56.0010         0.4961       204.661        0.677
   6 24 28       55.9116         0.4963       204.256        0.680
   6 24 29       55.8236         0.4964       203.850        0.684
   6 24 30       55.7370         0.4964       203.444        0.687
   6 24 31       55.6519         0.4964       203.037        0.691
   6 25  0       59.2135         0.4816       215.114        0.564
   6 25  1       59.0927         0.4827       214.738        0.568
   6 25  2       58.9729         0.4838       214.361        0.573
   6 25  3       58.8540         0.4847       213.982        0.577
   6 25  4       58.7361         0.4857       213.602        0.582
   6 25  5       58.6192         0.4865       213.221        0.586
   6 25  6       58.5034         0.4873       212.838        0.591
   6 25  7       58.3885         0.4880       212.455        0.595
   6 25  8       58.2747         0.4887       212.069        0.599
   6 25  9       58.1620         0.4893       211.683        0.604
   6 25 10       58.0504         0.4898       211.295        0.608
   6 25 11       57.9399         0.4902       210.907        0.612
   6 25 12       57.8305         0.4906       210.517        0.616
   6 25 13       57.7223         0.4909       210.126        0.621
   6 25 14       57.6153         0.4912       209.734        0.625
   6 25 15       57.5094         0.4914       209.341        0.629
   6 25 16       57.4047         0.4915       208.946        0.633
   6 25 17       57.3013         0.4915       208.551        0.637
   6 25 18       57.1991         0.4915       208.155        0.641
   6 25 19       57.0981         0.4913       207.758        0.645
   6 25 20       56.9984         0.4912       207.360        0.649
   6 25 21       56.8999         0.4909       206.962        0.653
   6 25 22       56.8028         0.4906       206.562        0.656
   6 25 23       56.7070         0.4902       206.162        0.660
   6 25 24       56.6125         0.4905       205.761        0.664
   6 25 25       56.5193         0.4908       205.359        0.668
   6 25 26       56.4274         0.4912       204.957        0.671
   6 25 27       56.3369         0.4914       204.554        0.675
   6 25 28       56.2478         0.4916       204.150        0.678
   6 25 29       56.1601         0.4917       203.746        0.682
   6 25 30       56.0737         0.4918       203.341        0.685
   6 25 31       55.9888         0.4918       202.936        0.688
   6 26  0       59.5365         0.4765       214.970        0.563
   6 26  1       59.4164         0.4776       214.596        0.568
   6 26  2       59.2972         0.4787       214.219        0.572
   6 26  3       59.1789         0.4796       213.842        0.576
   6 26  4       59.0617         0.4806       213.463        0.581
   6 26  5       58.9454         0.4814       213.083        0.585
   6 26  6       58.8301         0.4822       212.702        0.590
   6 26  7       58.7158         0.4829       212.319        0.594
   6 26  8       58.6026         0.4836       211.935        0.598
   6 26  9       58.4905         0.4842       211.550        0.602
   6 26 10       58.3794         0.4847       211.164        0.607
   6 26 11       58.2694         0.4851       210.777        0.611
   6 26 12       58.1606         0.4855       210.388        0.615
   6 26 13       58.0529         0.4858       209.998        0.619
   6 26 14       57.9463         0.4861       209.608        0.623
   6 26 15       57.8409         0.4863       209.216        0.627
   6 26 16       57.7367         0.4864       208.823        0.631
   6 26 17       57.6337         0.4864       208.430        0.635
   6 26 18       57.5319         0.4864       208.035        0.639
   6 26 19       57.4313         0.4863       207.640        0.643
   6 26 20       57.3320         0.4861       207.243        0.647
   6 26 21       57.2339         0.4859       206.846        0.651
   6 26 22       57.1371         0.4856       206.448        0.655
   6 26 23       57.0416         0.4853       206.049        0.658
   6 26 24       56.9474         0.4857       205.650        0.662
   6 26 25       56.8546         0.4861       205.250        0.666
   6 26 26       56.7630         0.4864       204.849        0.669
   6 26 27       56.6728         0.4867       204.447        0.673
   6 26 28       56.5840         0.4869       204.045        0.676
   6 26 29       56.4965         0.4870       203.643        0.680
