Tele EF EB theta(degree) phi(degree)
   5 11 21       49.8796     191.892
   5 11 22       49.8389     191.443
   5 11 23       49.7999     190.994
   5 11 24       49.7628     190.544
   5 11 25       49.7273     190.094
   5 11 26       49.6937     189.643
   5 11 27       49.6618     189.193
   5 11 28       49.6316     188.742
   5 11 29       49.6033     188.291
   5 11 30       49.5767     187.840
   5 11 31       49.5518     187.389
   5 12  0       51.4556     201.039
   5 12  1       51.3812     200.612
   5 12  2       51.3084     200.184
   5 12  3       51.2370     199.755
   5 12  4       51.1671     199.324
   5 12  5       51.0988     198.892
   5 12  6       51.0319     198.458
   5 12  7       50.9666     198.023
   5 12  8       50.9029     197.588
   5 12  9       50.8408     197.151
   5 12 10       50.7802     196.713
   5 12 11       50.7213     196.274
   5 12 12       50.6639     195.834
   5 12 13       50.6082     195.393
   5 12 14       50.5542     194.951
   5 12 15       50.5018     194.508
   5 12 16       50.4511     194.065
   5 12 17       50.4020     193.621
   5 12 18       50.3547     193.176
   5 12 19       50.3090     192.731
   5 12 20       50.2650     192.285
   5 12 21       50.2228     191.838
   5 12 22       50.1823     191.391
   5 12 23       50.1435     190.944
   5 12 24       50.1064     190.496
   5 12 25       50.0711     190.048
   5 12 26       50.0375     189.600
   5 12 27       50.0057     189.152
   5 12 28       49.9756     188.703
   5 12 29       49.9472     188.254
   5 12 30       49.9206     187.806
   5 12 31       49.8958     187.357
   5 13  0       51.7911     200.944
   5 13  1       51.7173     200.519
   5 13  2       51.6450     200.093
   5 13  3       51.5741     199.665
   5 13  4       51.5047     199.236
   5 13  5       51.4368     198.805
   5 13  6       51.3705     198.374
   5 13  7       51.3056     197.941
   5 13  8       51.2423     197.507
   5 13  9       51.1806     197.072
   5 13 10       51.1204     196.636
   5 13 11       51.0619     196.199
   5 13 12       51.0049     195.761
   5 13 13       50.9496     195.322
   5 13 14       50.8958     194.883
   5 13 15       50.8437     194.442
   5 13 16       50.7933     194.001
   5 13 17       50.7445     193.559
   5 13 18       50.6974     193.116
   5 13 19       50.6519     192.673
   5 13 20       50.6082     192.229
   5 13 21       50.5661     191.784
   5 13 22       50.5258     191.340
   5 13 23       50.4871     190.894
   5 13 24       50.4502     190.449
   5 13 25       50.4149     190.003
   5 13 26       50.3814     189.557
   5 13 27       50.3496     189.111
   5 13 28       50.3196     188.665
   5 13 29       50.2913     188.218
   5 13 30       50.2647     187.772
   5 13 31       50.2398     187.325
   5 14  0       52.1267     200.850
   5 14  1       52.0535     200.426
   5 14  2       51.9817     200.002
   5 14  3       51.9113     199.576
   5 14  4       51.8424     199.149
   5 14  5       51.7750     198.720
   5 14  6       51.7091     198.290
   5 14  7       51.6448     197.860
   5 14  8       51.5819     197.428
   5 14  9       51.5206     196.995
   5 14 10       51.4608     196.560
   5 14 11       51.4026     196.125
   5 14 12       51.3460     195.689
   5 14 13       51.2910     195.253
   5 14 14       51.2376     194.815
   5 14 15       51.1858     194.376
   5 14 16       51.1356     193.937
   5 14 17       51.0871     193.497
   5 14 18       51.0402     193.056
   5 14 19       50.9950     192.615
   5 14 20       50.9514     192.173
   5 14 21       50.9095     191.731
   5 14 22       50.8693     191.289
   5 14 23       50.8308     190.846
   5 14 24       50.7940     190.402
   5 14 25       50.7589     189.959
   5 14 26       50.7254     189.515
   5 14 27       50.6937     189.071
   5 14 28       50.6637     188.626
   5 14 29       50.6354     188.182
   5 14 30       50.6088     187.738
   5 14 31       50.5839     187.294
   5 15  0       52.4624     200.756
   5 15  1       52.3897     200.335
   5 15  2       52.3185     199.912
   5 15  3       52.2486     199.488
   5 15  4       52.1803     199.062
   5 15  5       52.1133     198.636
   5 15  6       52.0479     198.208
   5 15  7       51.9840     197.779
   5 15  8       51.9215     197.349
   5 15  9       51.8606     196.918
   5 15 10       51.8012     196.485
   5 15 11       51.7434     196.052
   5 15 12       51.6871     195.618
   5 15 13       51.6325     195.183
   5 15 14       51.5794     194.748
   5 15 15       51.5279     194.311
   5 15 16       51.4780     193.874
   5 15 17       51.4297     193.436
   5 15 18       51.3831     192.997
   5 15 19       51.3381     192.558
   5 15 20       51.2947     192.119
   5 15 21       51.2530     191.679
   5 15 22       51.2129     191.238
   5 15 23       51.1746     190.797
   5 15 24       51.1378     190.356
   5 15 25       51.1028     189.914
   5 15 26       51.0695     189.473
   5 15 27       51.0378     189.031
   5 15 28       51.0078     188.589
   5 15 29       50.9795     188.147
   5 15 30       50.9529     187.704
   5 15 31       50.9280     187.262
   5 16  0       52.7982     200.663
   5 16  1       52.7261     200.244
   5 16  2       52.6553     199.823
   5 16  3       52.5860     199.400
   5 16  4       52.5181     198.977
   5 16  5       52.4517     198.552
   5 16  6       52.3867     198.126
   5 16  7       52.3232     197.699
   5 16  8       52.2612     197.271
   5 16  9       52.2007     196.841
   5 16 10       52.1417     196.411
   5 16 11       52.0842     195.980
   5 16 12       52.0283     195.548
   5 16 13       51.9740     195.115
   5 16 14       51.9212     194.681
   5 16 15       51.8700     194.247
   5 16 16       51.8204     193.812
   5 16 17       51.7724     193.376
   5 16 18       51.7260     192.939
   5 16 19       51.6812     192.502
   5 16 20       51.6380     192.064
   5 16 21       51.5965     191.626
   5 16 22       51.5566     191.188
   5 16 23       51.5183     190.749
   5 16 24       51.4817     190.310
   5 16 25       51.4468     189.871
   5 16 26       51.4135     189.431
   5 16 27       51.3819     188.991
   5 16 28       51.3519     188.551
   5 16 29       51.3237     188.111
   5 16 30       51.2970     187.671
   5 16 31       51.2721     187.231
   5 17  0       53.1340     200.572
   5 17  1       53.0625     200.154
   5 17  2       52.9923     199.734
   5 17  3       52.9234     199.314
   5 17  4       52.8561     198.892
   5 17  5       52.7901     198.469
   5 17  6       52.7256     198.045
   5 17  7       52.6625     197.620
   5 17  8       52.6009     197.193
   5 17  9       52.5408     196.766
   5 17 10       52.4822     196.338
   5 17 11       52.4251     195.908
   5 17 12       52.3695     195.478
   5 17 13       52.3155     195.047
   5 17 14       52.2631     194.615
   5 17 15       52.2121     194.183
   5 17 16       52.1628     193.750
   5 17 17       52.1150     193.316
   5 17 18       52.0689     192.881
   5 17 19       52.0243     192.446
   5 17 20       51.9813     192.011
   5 17 21       51.9400     191.575
   5 17 22       51.9002     191.138
   5 17 23       51.8621     190.702
   5 17 24       51.8256     190.265
   5 17 25       51.7908     189.827
   5 17 26       51.7576     189.390
   5 17 27       51.7260     188.952
   5 17 28       51.6961     188.514
   5 17 29       51.6678     188.076
   5 17 30       51.6412     187.639
   5 17 31       51.6162     187.201
   5 18  0       53.4699     200.481
   5 18  1       53.3989     200.064
   5 18  2       53.3292     199.647
   5 18  3       53.2609     199.228
   5 18  4       53.1940     198.808
   5 18  5       53.1285     198.387
   5 18  6       53.0644     197.964
   5 18  7       53.0018     197.541
   5 18  8       52.9406     197.116
   5 18  9       52.8809     196.691
   5 18 10       52.8227     196.265
   5 18 11       52.7660     195.837
   5 18 12       52.7108     195.409
   5 18 13       52.6571     194.980
   5 18 14       52.6049     194.550
   5 18 15       52.5543     194.120
   5 18 16       52.5052     193.688
   5 18 17       52.4577     193.256
   5 18 18       52.4117     192.824
   5 18 19       52.3674     192.391
   5 18 20       52.3246     191.958
   5 18 21       52.2834     191.524
   5 18 22       52.2438     191.089
   5 18 23       52.2058     190.655
   5 18 24       52.1695     190.220
   5 18 25       52.1347     189.784
   5 18 26       52.1016     189.349
   5 18 27       52.0701     188.913
   5 18 28       52.0402     188.478
   5 18 29       52.0119     188.042
   5 18 30       51.9853     187.606
   5 18 31       51.9603     187.170
   5 19  0       53.8058     200.390
   5 19  1       53.7353     199.976
   5 19  2       53.6661     199.560
   5 19  3       53.5983     199.143
   5 19  4       53.5319     198.725
   5 19  5       53.4669     198.305
   5 19  6       53.4033     197.885
   5 19  7       53.3411     197.463
   5 19  8       53.2803     197.040
   5 19  9       53.2210     196.617
   5 19 10       53.1632     196.192
   5 19 11       53.1068     195.767
   5 19 12       53.0519     195.341
   5 19 13       52.9986     194.913
   5 19 14       52.9467     194.486
   5 19 15       52.8964     194.057
   5 19 16       52.8476     193.628
   5 19 17       52.8003     193.198
   5 19 18       52.7546     192.767
   5 19 19       52.7104     192.336
   5 19 20       52.6678     191.905
   5 19 21       52.6268     191.473
   5 19 22       52.5874     191.041
   5 19 23       52.5495     190.608
   5 19 24       52.5133     190.175
   5 19 25       52.4786     189.742
   5 19 26       52.4455     189.308
   5 19 27       52.4141     188.875
   5 19 28       52.3842     188.441
   5 19 29       52.3559     188.008
   5 19 30       52.3293     187.574
   5 19 31       52.3043     187.140
   5 20  0       54.1416     200.301
   5 20  1       54.0717     199.888
   5 20  2       54.0030     199.474
   5 20  3       53.9357     199.059
   5 20  4       53.8698     198.642
   5 20  5       53.8052     198.224
   5 20  6       53.7420     197.806
   5 20  7       53.6803     197.386
   5 20  8       53.6199     196.965
   5 20  9       53.5610     196.543
   5 20 10       53.5036     196.121
   5 20 11       53.4476     195.697
   5 20 12       53.3930     195.273
   5 20 13       53.3400     194.848
   5 20 14       53.2884     194.422
   5 20 15       53.2384     193.995
   5 20 16       53.1898     193.568
   5 20 17       53.1428     193.140
   5 20 18       53.0973     192.711
   5 20 19       53.0534     192.282
   5 20 20       53.0110     191.853
   5 20 21       52.9701     191.423
   5 20 22       52.9309     190.992
   5 20 23       52.8931     190.562
   5 20 24       52.8570     190.131
   5 20 25       52.8224     189.700
   5 20 26       52.7894     189.268
   5 20 27       52.7580     188.837
   5 20 28       52.7281     188.405
   5 20 29       52.6999     187.974
   5 20 30       52.6732     187.542
   5 20 31       52.6482     187.111
   5 21  0       54.4774     200.212
   5 21  1       54.4080     199.801
   5 21  2       54.3398     199.389
   5 21  3       54.2730     198.975
   5 21  4       54.2076     198.560
   5 21  5       54.1435     198.144
   5 21  6       54.0808     197.728
   5 21  7       54.0194     197.310
   5 21  8       53.9595     196.891
   5 21  9       53.9010     196.471
   5 21 10       53.8439     196.050
   5 21 11       53.7883     195.628
   5 21 12       53.7341     195.205
   5 21 13       53.6814     194.782
   5 21 14       53.6301     194.358
   5 21 15       53.5803     193.933
   5 21 16       53.5321     193.508
   5 21 17       53.4853     193.082
   5 21 18       53.4400     192.655
   5 21 19       53.3963     192.228
   5 21 20       53.3541     191.801
   5 21 21       53.3134     191.373
   5 21 22       53.2742     190.945
   5 21 23       53.2366     190.516
   5 21 24       53.2006     190.087
   5 21 25       53.1661     189.658
   5 21 26       53.1332     189.229
   5 21 27       53.1018     188.799
   5 21 28       53.0720     188.370
   5 21 29       53.0437     187.940
   5 21 30       53.0171     187.511
   5 21 31       52.9920     187.081
   5 22  0       54.8131     200.124
   5 22  1       54.7442     199.715
   5 22  2       54.6766     199.304
   5 22  3       54.6103     198.892
   5 22  4       54.5453     198.479
   5 22  5       54.4817     198.065
   5 22  6       54.4194     197.650
   5 22  7       54.3585     197.234
   5 22  8       54.2990     196.817
   5 22  9       54.2409     196.398
   5 22 10       54.1841     195.979
   5 22 11       54.1289     195.560
   5 22 12       54.0750     195.139
   5 22 13       54.0226     194.717
   5 22 14       53.9716     194.295
   5 22 15       53.9221     193.872
   5 22 16       53.8741     193.449
   5 22 17       53.8276     193.025
   5 22 18       53.7826     192.600
   5 22 19       53.7390     192.175
   5 22 20       53.6970     191.750
   5 22 21       53.6565     191.324
   5 22 22       53.6175     190.897
   5 22 23       53.5800     190.471
   5 22 24       53.5441     190.044
   5 22 25       53.5097     189.617
   5 22 26       53.4768     189.189
   5 22 27       53.4455     188.762
   5 22 28       53.4157     188.334
   5 22 29       53.3874     187.907
   5 22 30       53.3608     187.479
   5 22 31       53.3356     187.052
   5 23  0       55.1487     200.037
   5 23  1       55.0803     199.630
   5 23  2       55.0132     199.220
   5 23  3       54.9474     198.810
   5 23  4       54.8829     198.399
   5 23  5       54.8198     197.987
   5 23  6       54.7579     197.573
   5 23  7       54.6974     197.159
   5 23  8       54.6383     196.743
   5 23  9       54.5806     196.327
   5 23 10       54.5243     195.910
   5 23 11       54.4693     195.492
   5 23 12       54.4158     195.073
   5 23 13       54.3637     194.653
   5 23 14       54.3130     194.233
   5 23 15       54.2638     193.812
   5 23 16       54.2161     193.390
   5 23 17       54.1698     192.968
   5 23 18       54.1250     192.546
   5 23 19       54.0816     192.122
   5 23 20       54.0398     191.699
   5 23 21       53.9994     191.275
   5 23 22       53.9606     190.850
   5 23 23       53.9232     190.426
   5 23 24       53.8874     190.001
   5 23 25       53.8531     189.576
   5 23 26       53.8203     189.150
   5 23 27       53.7890     188.725
   5 23 28       53.7592     188.299
   5 23 29       53.7310     187.874
   5 23 30       53.7043     187.448
   5 23 31       53.6791     187.023
   5 24  0       55.4842     199.951
   5 24  1       55.4163     199.545
   5 24  2       55.3497     199.137
   5 24  3       55.2844     198.729
   5 24  4       55.2204     198.319
   5 24  5       55.1577     197.909
   5 24  6       55.0963     197.497
   5 24  7       55.0362     197.084
   5 24  8       54.9775     196.671
   5 24  9       54.9202     196.256
   5 24 10       54.8642     195.841
   5 24 11       54.8096     195.424
   5 24 12       54.7564     195.007
   5 24 13       54.7046     194.590
   5 24 14       54.6543     194.171
   5 24 15       54.6053     193.752
   5 24 16       54.5578     193.332
   5 24 17       54.5118     192.912
   5 24 18       54.4672     192.491
   5 24 19       54.4241     192.070
   5 24 20       54.3824     191.648
   5 24 21       54.3422     191.226
   5 24 22       54.3035     190.804
   5 24 23       54.2663     190.381
   5 24 24       54.2305     189.958
   5 24 25       54.1963     189.535
   5 24 26       54.1635     189.112
   5 24 27       54.1323     188.688
   5 24 28       54.1026     188.265
   5 24 29       54.0743     187.841
   5 24 30       54.0476     187.418
   5 24 31       54.0224     186.994
   5 25  0       55.8195     199.865
   5 25  1       55.7522     199.461
   5 25  2       55.6861     199.055
   5 25  3       55.6213     198.648
   5 25  4       55.5577     198.240
   5 25  5       55.4954     197.831
   5 25  6       55.4345     197.421
   5 25  7       55.3748     197.011
   5 25  8       55.3165     196.599
   5 25  9       55.2596     196.186
   5 25 10       55.2040     195.772
   5 25 11       55.1497     195.358
   5 25 12       55.0969     194.943
   5 25 13       55.0454     194.527
   5 25 14       54.9953     194.110
   5 25 15       54.9467     193.693
   5 25 16       54.8994     193.275
   5 25 17       54.8536     192.857
   5 25 18       54.8092     192.438
   5 25 19       54.7663     192.018
   5 25 20       54.7248     191.599
   5 25 21       54.6848     191.178
   5 25 22       54.6462     190.758
   5 25 23       54.6091     190.337
   5 25 24       54.5734     189.916
   5 25 25       54.5393     189.495
   5 25 26       54.5066     189.073
   5 25 27       54.4754     188.652
   5 25 28       54.4457     188.230
   5 25 29       54.4175     187.809
   5 25 30       54.3907     187.387
   5 25 31       54.3655     186.966
   5 26  0       56.1547     199.781
   5 26  1       56.0878     199.378
   5 26  2       56.0223     198.974
   5 26  3       55.9579     198.568
   5 26  4       55.8948     198.162
   5 26  5       55.8330     197.755
   5 26  6       55.7725     197.347
   5 26  7       55.7133     196.937
   5 26  8       55.6553     196.527
   5 26  9       55.5988     196.116
   5 26 10       55.5435     195.704
   5 26 11       55.4896     195.292
   5 26 12       55.4371     194.878
   5 26 13       55.3859     194.464
   5 26 14       55.3362     194.050
   5 26 15       55.2878     193.634
   5 26 16       55.2408     193.218
   5 26 17       55.1952     192.802
   5 26 18       55.1510     192.385
   5 26 19       55.1083     191.967
   5 26 20       55.0670     191.549
   5 26 21       55.0271     191.131
   5 26 22       54.9887     190.712
   5 26 23       54.9517     190.293
   5 26 24       54.9161     189.874
   5 26 25       54.8821     189.455
   5 26 26       54.8494     189.036
   5 26 27       54.8183     188.616
   5 26 28       54.7886     188.196
   5 26 29       54.7604     187.777
   5 26 30       54.7336     187.357
   5 26 31       54.7083     186.938
   5 27  0       56.4896     199.696
   5 27  1       56.4233     199.295
   5 27  2       56.3582     198.893
   5 27  3       56.2943     198.489
   5 27  4       56.2317     198.085
   5 27  5       56.1703     197.679
   5 27  6       56.1103     197.272
   5 27  7       56.0514     196.865
   5 27  8       55.9939     196.457
   5 27  9       55.9377     196.047
   5 27 10       55.8829     195.637
   5 27 11       55.8293     195.226
   5 27 12       55.7771     194.815
   5 27 13       55.7262     194.402
   5 27 14       55.6768     193.989
   5 27 15       55.6286     193.576
   5 27 16       55.5819     193.162
   5 27 17       55.5365     192.747
   5 27 18       55.4926     192.332
   5 27 19       55.4500     191.916
   5 27 20       55.4089     191.500
   5 27 21       55.3692     191.084
   5 27 22       55.3309     190.667
   5 27 23       55.2940     190.250
   5 27 24       55.2586     189.833
   5 27 25       55.2246     189.416
   5 27 26       55.1920     188.998
   5 27 27       55.1609     188.580
   5 27 28       55.1312     188.163
   5 27 29       55.1030     187.745
   5 27 30       55.0763     187.327
   5 27 31       55.0509     186.910
   5 28  0       56.8243     199.613
   5 28  1       56.7585     199.213
   5 28  2       56.6939     198.813
   5 28  3       56.6305     198.411
   5 28  4       56.5684     198.008
   5 28  5       56.5075     197.604
   5 28  6       56.4478     197.199
   5 28  7       56.3894     196.793
   5 28  8       56.3323     196.386
   5 28  9       56.2764     195.979
   5 28 10       56.2219     195.571
   5 28 11       56.1687     195.161
   5 28 12       56.1168     194.752
   5 28 13       56.0663     194.341
   5 28 14       56.0171     193.930
   5 28 15       55.9692     193.518
   5 28 16       55.9227     193.106
   5 28 17       55.8776     192.693
   5 28 18       55.8339     192.280
   5 28 19       55.7915     191.866
   5 28 20       55.7506     191.452
   5 28 21       55.7110     191.037
   5 28 22       55.6728     190.622
   5 28 23       55.6361     190.207
   5 28 24       55.6007     189.792
   5 28 25       55.5668     189.376
   5 28 26       55.5343     188.961
   5 28 27       55.5032     188.545
   5 28 28       55.4736     188.129
   5 28 29       55.4454     187.713
   5 28 30       55.4186     187.298
   5 28 31       55.3932     186.882
   5 29  0       57.1588     199.530
   5 29  1       57.0935     199.132
   5 29  2       57.0294     198.733
   5 29  3       56.9665     198.333
   5 29  4       56.9048     197.931
   5 29  5       56.8443     197.529
   5 29  6       56.7850     197.126
   5 29  7       56.7271     196.722
   5 29  8       56.6703     196.317
   5 29  9       56.6149     195.911
   5 29 10       56.5607     195.505
   5 29 11       56.5079     195.097
   5 29 12       56.4563     194.689
   5 29 13       56.4060     194.280
   5 29 14       56.3571     193.871
   5 29 15       56.3095     193.461
   5 29 16       56.2633     193.050
   5 29 17       56.2184     192.639
   5 29 18       56.1749     192.228
   5 29 19       56.1327     191.816
   5 29 20       56.0919     191.404
   5 29 21       56.0525     190.991
   5 29 22       56.0145     190.578
   5 29 23       55.9778     190.165
   5 29 24       55.9426     189.751
   5 29 25       55.9088     189.338
   5 29 26       55.8763     188.924
   5 29 27       55.8453     188.510
   5 29 28       55.8156     188.096
   5 29 29       55.7874     187.682
   5 29 30       55.7606     187.268
   5 29 31       55.7352     186.855
   5 30  0       57.4930     199.448
   5 30  1       57.4282     199.052
   5 30  2       57.3645     198.654
   5 30  3       57.3021     198.256
   5 30  4       57.2409     197.856
   5 30  5       57.1808     197.455
   5 30  6       57.1220     197.054
   5 30  7       57.0644     196.651
   5 30  8       57.0081     196.248
   5 30  9       56.9530     195.844
   5 30 10       56.8992     195.439
   5 30 11       56.8467     195.033
   5 30 12       56.7954     194.627
   5 30 13       56.7455     194.220
   5 30 14       56.6968     193.813
   5 30 15       56.6495     193.404
   5 30 16       56.6035     192.996
   5 30 17       56.5589     192.586
   5 30 18       56.5155     192.177
   5 30 19       56.4736     191.767
   5 30 20       56.4329     191.356
   5 30 21       56.3937     190.945
   5 30 22       56.3558     190.534
   5 30 23       56.3193     190.123
   5 30 24       56.2841     189.711
   5 30 25       56.2504     189.299
   5 30 26       56.2180     188.887
   5 30 27       56.1870     188.475
   5 30 28       56.1574     188.063
   5 30 29       56.1291     187.651
   5 30 30       56.1023     187.239
   5 30 31       56.0769     186.827
   5 31  0       57.8268     199.367
   5 31  1       57.7625     198.972
   5 31  2       57.6994     198.576
   5 31  3       57.6374     198.179
   5 31  4       57.5767     197.781
   5 31  5       57.5171     197.382
   5 31  6       57.4587     196.982
   5 31  7       57.4015     196.581
   5 31  8       57.3455     196.180
   5 31  9       57.2908     195.777
   5 31 10       57.2374     195.374
   5 31 11       57.1852     194.970
   5 31 12       57.1342     194.566
   5 31 13       57.0846     194.160
   5 31 14       57.0362     193.755
   5 31 15       56.9892     193.348
   5 31 16       56.9434     192.941
   5 31 17       56.8990     192.534
   5 31 18       56.8559     192.126
   5 31 19       56.8141     191.717
   5 31 20       56.7736     191.309
   5 31 21       56.7345     190.900
   5 31 22       56.6968     190.490
   5 31 23       56.6603     190.081
   5 31 24       56.6253     189.671
   5 31 25       56.5916     189.261
   5 31 26       56.5593     188.851
   5 31 27       56.5283     188.441
   5 31 28       56.4987     188.031
   5 31 29       56.4705     187.621
   5 31 30       56.4436     187.211
   5 31 31       56.4182     186.801
   6  0  0       51.7370     218.973
   6  0  1       51.6012     218.577
   6  0  2       51.4666     218.179
   6  0  3       51.3332     217.779
   6  0  4       51.2010     217.377
   6  0  5       51.0701     216.973
   6  0  6       50.9404     216.567
   6  0  7       50.8120     216.159
   6  0  8       50.6850     215.750
   6  0  9       50.5593     215.339
   6  0 10       50.4349     214.926
   6  0 11       50.3119     214.511
   6  0 12       50.1904     214.094
   6  0 13       50.0703     213.676
   6  0 14       49.9516     213.256
   6  0 15       49.8344     212.835
   6  0 16       49.7187     212.412
   6  0 17       49.6046     211.987
   6  0 18       49.4920     211.561
   6  0 19       49.3809     211.134
   6  0 20       49.2714     210.705
   6  0 21       49.1636     210.275
   6  0 22       49.0573     209.843
   6  0 23       48.9527     209.410
   6  0 24       48.8497     208.976
   6  0 25       48.7484     208.541
   6  0 26       48.6488     208.104
   6  0 27       48.5510     207.667
   6  0 28       48.4548     207.228
   6  0 29       48.3603     206.789
   6  0 30       48.2676     206.348
   6  0 31       48.1767     205.907
   6  1  0       52.0496     218.804
   6  1  1       51.9145     218.409
   6  1  2       51.7806     218.012
   6  1  3       51.6479     217.613
   6  1  4       51.5164     217.212
   6  1  5       51.3861     216.809
   6  1  6       51.2571     216.404
   6  1  7       51.1293     215.998
   6  1  8       51.0029     215.590
   6  1  9       50.8778     215.180
   6  1 10       50.7540     214.768
   6  1 11       50.6316     214.355
   6  1 12       50.5107     213.940
   6  1 13       50.3911     213.523
   6  1 14       50.2730     213.104
   6  1 15       50.1563     212.685
   6  1 16       50.0412     212.263
   6  1 17       49.9275     211.840
   6  1 18       49.8154     211.416
   6  1 19       49.7048     210.990
   6  1 20       49.5958     210.562
   6  1 21       49.4884     210.134
   6  1 22       49.3826     209.704
   6  1 23       49.2784     209.273
   6  1 24       49.1758     208.840
   6  1 25       49.0749     208.407
   6  1 26       48.9757     207.972
   6  1 27       48.8782     207.537
   6  1 28       48.7823     207.100
   6  1 29       48.6882     206.662
   6  1 30       48.5958     206.223
   6  1 31       48.5052     205.784
   6  2  0       52.3628     218.635
   6  2  1       52.2284     218.241
   6  2  2       52.0952     217.846
   6  2  3       51.9631     217.448
   6  2  4       51.8323     217.048
   6  2  5       51.7026     216.647
   6  2  6       51.5743     216.243
   6  2  7       51.4471     215.838
   6  2  8       51.3213     215.431
   6  2  9       51.1968     215.022
   6  2 10       51.0737     214.612
   6  2 11       50.9519     214.200
   6  2 12       50.8315     213.786
   6  2 13       50.7125     213.371
   6  2 14       50.5949     212.954
   6  2 15       50.4788     212.536
   6  2 16       50.3641     212.116
   6  2 17       50.2510     211.694
   6  2 18       50.1394     211.271
   6  2 19       50.0293     210.847
   6  2 20       49.9207     210.421
   6  2 21       49.8137     209.994
   6  2 22       49.7084     209.566
   6  2 23       49.6046     209.137
   6  2 24       49.5024     208.706
   6  2 25       49.4019     208.274
   6  2 26       49.3031     207.841
   6  2 27       49.2059     207.407
   6  2 28       49.1104     206.972
   6  2 29       49.0166     206.536
   6  2 30       48.9245     206.100
   6  2 31       48.8341     205.662
   6  3  0       52.6765     218.469
   6  3  1       52.5428     218.076
   6  3  2       52.4102     217.681
   6  3  3       52.2789     217.284
   6  3  4       52.1487     216.886
   6  3  5       52.0197     216.485
   6  3  6       51.8920     216.083
   6  3  7       51.7655     215.679
   6  3  8       51.6403     215.274
   6  3  9       51.5164     214.866
   6  3 10       51.3938     214.457
   6  3 11       51.2726     214.047
   6  3 12       51.1528     213.634
   6  3 13       51.0343     213.220
   6  3 14       50.9173     212.805
   6  3 15       50.8017     212.388
   6  3 16       50.6876     211.969
   6  3 17       50.5750     211.549
   6  3 18       50.4638     211.128
   6  3 19       50.3542     210.705
   6  3 20       50.2461     210.281
   6  3 21       50.1396     209.856
   6  3 22       50.0346     209.429
   6  3 23       49.9312     209.002
   6  3 24       49.8295     208.573
   6  3 25       49.7293     208.143
   6  3 26       49.6308     207.711
   6  3 27       49.5340     207.279
   6  3 28       49.4388     206.846
   6  3 29       49.3453     206.412
   6  3 30       49.2536     205.977
   6  3 31       49.1635     205.541
   6  4  0       52.9906     218.303
   6  4  1       52.8577     217.911
   6  4  2       52.7258     217.518
   6  4  3       52.5951     217.122
   6  4  4       52.4656     216.725
   6  4  5       52.3373     216.326
   6  4  6       52.2102     215.925
   6  4  7       52.0843     215.522
   6  4  8       51.9597     215.118
   6  4  9       51.8364     214.711
   6  4 10       51.7145     214.304
   6  4 11       51.5938     213.894
   6  4 12       51.4746     213.483
   6  4 13       51.3567     213.071
   6  4 14       51.2402     212.657
   6  4 15       51.1251     212.241
   6  4 16       51.0115     211.824
   6  4 17       50.8994     211.406
   6  4 18       50.7887     210.986
   6  4 19       50.6796     210.565
   6  4 20       50.5719     210.142
   6  4 21       50.4658     209.719
   6  4 22       50.3613     209.294
   6  4 23       50.2583     208.868
   6  4 24       50.1570     208.440
   6  4 25       50.0572     208.012
   6  4 26       49.9591     207.583
   6  4 27       49.8626     207.152
   6  4 28       49.7677     206.721
   6  4 29       49.6746     206.289
   6  4 30       49.5831     205.855
   6  4 31       49.4932     205.421
   6  5  0       53.3053     218.139
   6  5  1       53.1730     217.748
   6  5  2       53.0418     217.355
   6  5  3       52.9118     216.961
   6  5  4       52.7829     216.565
   6  5  5       52.6553     216.167
   6  5  6       52.5288     215.767
   6  5  7       52.4036     215.366
   6  5  8       52.2796     214.963
   6  5  9       52.1569     214.558
   6  5 10       52.0356     214.151
   6  5 11       51.9155     213.743
   6  5 12       51.7968     213.334
   6  5 13       51.6795     212.923
   6  5 14       51.5635     212.510
   6  5 15       51.4490     212.096
   6  5 16       51.3359     211.680
   6  5 17       51.2242     211.263
   6  5 18       51.1140     210.845
   6  5 19       51.0053     210.426
   6  5 20       50.8982     210.005
   6  5 21       50.7925     209.583
   6  5 22       50.6884     209.159
   6  5 23       50.5858     208.735
   6  5 24       50.4849     208.309
   6  5 25       50.3855     207.883
   6  5 26       50.2877     207.455
   6  5 27       50.1915     207.026
   6  5 28       50.0970     206.597
   6  5 29       50.0042     206.166
   6  5 30       49.9129     205.735
   6  5 31       49.8234     205.303
   6  6  0       53.6204     217.976
   6  6  1       53.4888     217.586
   6  6  2       53.3583     217.194
   6  6  3       53.2290     216.801
   6  6  4       53.1008     216.406
   6  6  5       52.9737     216.009
   6  6  6       52.8479     215.611
   6  6  7       52.7233     215.211
   6  6  8       52.6000     214.809
   6  6  9       52.4779     214.405
   6  6 10       52.3571     214.000
   6  6 11       52.2376     213.594
   6  6 12       52.1194     213.185
   6  6 13       52.0027     212.776
   6  6 14       51.8872     212.364
   6  6 15       51.7732     211.952
   6  6 16       51.6606     211.538
   6  6 17       51.5495     211.122
   6  6 18       51.4398     210.706
   6  6 19       51.3315     210.288
   6  6 20       51.2248     209.868
   6  6 21       51.1196     209.448
   6  6 22       51.0159     209.026
   6  6 23       50.9137     208.603
   6  6 24       50.8131     208.179
   6  6 25       50.7141     207.754
   6  6 26       50.6167     207.329
   6  6 27       50.5209     206.902
   6  6 28       50.4267     206.474
   6  6 29       50.3341     206.045
