Tele EF EB theta(degree) thetaE(degree)   phi(degree) phiE(degree)
   6 19  1       57.6231         0.1090       215.586        0.182
   6 19  2       57.5013         0.1091       215.209        0.182
   6 19  3       57.3804         0.1092       214.830        0.182
   6 19  4       57.2606         0.1093       214.450        0.182
   6 19  5       57.1418         0.1094       214.069        0.182
   6 19  6       57.0240         0.1094       213.686        0.181
   6 19  7       56.9073         0.1095       213.301        0.181
   6 19  8       56.7917         0.1095       212.916        0.181
   6 19  9       56.6771         0.1095       212.529        0.181
   6 19 10       56.5637         0.1095       212.141        0.181
   6 19 11       56.4515         0.1095       211.751        0.181
   6 19 12       56.3404         0.1095       211.361        0.181
   6 19 13       56.2304         0.1094       210.969        0.182
   6 19 14       56.1217         0.1093       210.576        0.183
   6 19 15       56.0142         0.1093       210.182        0.185
   6 19 16       55.9079         0.1092       209.786        0.186
   6 19 17       55.8029         0.1091       209.390        0.187
   6 19 18       55.6991         0.1089       208.992        0.188
   6 19 19       55.5966         0.1088       208.594        0.189
   6 19 20       55.4954         0.1086       208.195        0.190
   6 19 21       55.3955         0.1084       207.794        0.191
   6 19 22       55.2969         0.1082       207.393        0.192
   6 19 23       55.1997         0.1080       206.991        0.193
   6 19 24       55.1038         0.1078       206.588        0.193
   6 19 25       55.0093         0.1075       206.185        0.194
   6 19 26       54.9162         0.1073       205.780        0.195
   6 19 27       54.8245         0.1070       205.375        0.196
   6 19 28       54.7341         0.1067       204.969        0.197
   6 19 29       54.6452         0.1064       204.563        0.198
   6 19 30       54.5577         0.1061       204.156        0.199
   6 19 31       54.4717         0.1057       203.748        0.200
   6 20  0       58.0646         0.1077       215.814        0.181
   6 20  1       57.9424         0.1079       215.440        0.181
   6 20  2       57.8213         0.1080       215.064        0.181
   6 20  3       57.7010         0.1081       214.686        0.181
   6 20  4       57.5818         0.1082       214.307        0.181
   6 20  5       57.4636         0.1083       213.927        0.181
   6 20  6       57.3465         0.1083       213.545        0.181
   6 20  7       57.2303         0.1084       213.162        0.181
   6 20  8       57.1153         0.1084       212.778        0.180
   6 20  9       57.0013         0.1084       212.392        0.180
   6 20 10       56.8885         0.1084       212.005        0.180
   6 20 11       56.7767         0.1084       211.617        0.180
   6 20 12       56.6662         0.1084       211.228        0.181
   6 20 13       56.5567         0.1083       210.837        0.182
   6 20 14       56.4485         0.1083       210.446        0.183
   6 20 15       56.3415         0.1082       210.053        0.184
   6 20 16       56.2356         0.1081       209.659        0.185
   6 20 17       56.1310         0.1080       209.264        0.186
   6 20 18       56.0277         0.1079       208.868        0.187
   6 20 19       55.9256         0.1077       208.471        0.188
   6 20 20       55.8248         0.1075       208.073        0.189
   6 20 21       55.7253         0.1074       207.674        0.190
   6 20 22       55.6271         0.1072       207.275        0.191
   6 20 23       55.5303         0.1070       206.874        0.192
   6 20 24       55.4347         0.1067       206.473        0.193
   6 20 25       55.3406         0.1065       206.071        0.194
   6 20 26       55.2477         0.1062       205.668        0.195
   6 20 27       55.1563         0.1060       205.265        0.196
   6 20 28       55.0663         0.1057       204.860        0.196
   6 20 29       54.9776         0.1054       204.456        0.197
   6 20 30       54.8904         0.1050       204.050        0.198
   6 20 31       54.8045         0.1047       203.644        0.199
   6 21  0       58.3833         0.1066       215.668        0.180
   6 21  1       58.2618         0.1068       215.295        0.180
   6 21  2       58.1413         0.1069       214.920        0.180
   6 21  3       58.0217         0.1070       214.543        0.180
   6 21  4       57.9031         0.1071       214.166        0.180
   6 21  5       57.7855         0.1072       213.787        0.180
   6 21  6       57.6689         0.1072       213.406        0.180
   6 21  7       57.5534         0.1073       213.024        0.180
   6 21  8       57.4389         0.1073       212.641        0.180
   6 21  9       57.3255         0.1073       212.257        0.179
   6 21 10       57.2132         0.1073       211.871        0.179
   6 21 11       57.1020         0.1073       211.484        0.179
   6 21 12       56.9920         0.1073       211.096        0.180
   6 21 13       56.8830         0.1072       210.707        0.182
   6 21 14       56.7753         0.1072       210.317        0.183
   6 21 15       56.6687         0.1071       209.925        0.184
   6 21 16       56.5634         0.1070       209.533        0.185
   6 21 17       56.4592         0.1069       209.139        0.186
   6 21 18       56.3563         0.1068       208.745        0.187
   6 21 19       56.2547         0.1066       208.349        0.188
   6 21 20       56.1543         0.1065       207.953        0.189
   6 21 21       56.0552         0.1063       207.556        0.190
   6 21 22       55.9573         0.1061       207.157        0.190
   6 21 23       55.8608         0.1059       206.758        0.191
   6 21 24       55.7656         0.1057       206.359        0.192
   6 21 25       55.6718         0.1054       205.958        0.193
   6 21 26       55.5793         0.1052       205.557        0.194
   6 21 27       55.4881         0.1049       205.155        0.195
   6 21 28       55.3983         0.1046       204.752        0.196
   6 21 29       55.3099         0.1043       204.349        0.197
   6 21 30       55.2229         0.1040       203.945        0.197
   6 21 31       55.1373         0.1037       203.541        0.198
   6 22  0       58.7020         0.1055       215.523        0.179
   6 22  1       58.5812         0.1057       215.151        0.179
   6 22  2       58.4613         0.1058       214.777        0.179
   6 22  3       58.3424         0.1059       214.402        0.179
   6 22  4       58.2244         0.1060       214.025        0.179
   6 22  5       58.1074         0.1061       213.647        0.179
   6 22  6       57.9915         0.1061       213.268        0.179
   6 22  7       57.8765         0.1062       212.887        0.179
   6 22  8       57.7626         0.1062       212.505        0.179
   6 22  9       57.6497         0.1062       212.122        0.179
   6 22 10       57.5380         0.1062       211.738        0.178
   6 22 11       57.4273         0.1062       211.352        0.179
   6 22 12       57.3178         0.1062       210.966        0.180
   6 22 13       57.2094         0.1062       210.578        0.181
   6 22 14       57.1021         0.1061       210.189        0.182
   6 22 15       56.9960         0.1060       209.799        0.183
   6 22 16       56.8911         0.1059       209.408        0.184
   6 22 17       56.7874         0.1058       209.015        0.185
   6 22 18       56.6849         0.1057       208.622        0.186
   6 22 19       56.5837         0.1056       208.228        0.187
   6 22 20       56.4837         0.1054       207.833        0.188
   6 22 21       56.3850         0.1052       207.438        0.189
   6 22 22       56.2875         0.1051       207.041        0.190
   6 22 23       56.1913         0.1048       206.643        0.191
   6 22 24       56.0965         0.1046       206.245        0.192
   6 22 25       56.0030         0.1044       205.846        0.193
   6 22 26       55.9107         0.1041       205.447        0.193
   6 22 27       55.8199         0.1039       205.046        0.194
   6 22 28       55.7304         0.1036       204.645        0.195
   6 22 29       55.6422         0.1033       204.244        0.196
   6 22 30       55.5555         0.1030       203.842        0.197
   6 22 31       55.4701         0.1027       203.439        0.197
   6 23  0       59.0208         0.1044       215.379        0.179
   6 23  1       58.9006         0.1046       215.008        0.179
   6 23  2       58.7814         0.1047       214.635        0.179
   6 23  3       58.6631         0.1048       214.261        0.178
   6 23  4       58.5457         0.1049       213.886        0.178
   6 23  5       58.4293         0.1050       213.509        0.178
   6 23  6       58.3140         0.1050       213.131        0.178
   6 23  7       58.1996         0.1051       212.751        0.178
   6 23  8       58.0862         0.1051       212.371        0.178
   6 23  9       57.9739         0.1051       211.989        0.178
   6 23 10       57.8627         0.1051       211.606        0.177
   6 23 11       57.7526         0.1051       211.221        0.179
   6 23 12       57.6436         0.1051       210.836        0.180
   6 23 13       57.5356         0.1051       210.449        0.181
   6 23 14       57.4289         0.1050       210.062        0.182
   6 23 15       57.3233         0.1049       209.673        0.183
   6 23 16       57.2188         0.1048       209.283        0.184
   6 23 17       57.1156         0.1047       208.893        0.185
   6 23 18       57.0135         0.1046       208.501        0.186
   6 23 19       56.9127         0.1045       208.108        0.187
   6 23 20       56.8131         0.1043       207.715        0.187
   6 23 21       56.7147         0.1042       207.321        0.188
   6 23 22       56.6176         0.1040       206.925        0.189
   6 23 23       56.5218         0.1038       206.529        0.190
   6 23 24       56.4273         0.1036       206.133        0.191
   6 23 25       56.3341         0.1033       205.735        0.192
   6 23 26       56.2422         0.1031       205.337        0.193
   6 23 27       56.1516         0.1028       204.938        0.194
   6 23 28       56.0623         0.1026       204.539        0.194
   6 23 29       55.9745         0.1023       204.139        0.195
   6 23 30       55.8879         0.1020       203.739        0.196
   6 23 31       55.8028         0.1016       203.338        0.197
   6 24  0       59.3395         0.1033       215.236        0.178
   6 24  1       59.2200         0.1034       214.866        0.178
   6 24  2       59.1014         0.1036       214.494        0.178
   6 24  3       58.9837         0.1037       214.121        0.178
   6 24  4       58.8670         0.1038       213.747        0.178
   6 24  5       58.7512         0.1039       213.372        0.177
   6 24  6       58.6364         0.1039       212.995        0.177
   6 24  7       58.5226         0.1040       212.616        0.177
   6 24  8       58.4098         0.1040       212.237        0.177
   6 24  9       58.2981         0.1040       211.856        0.177
   6 24 10       58.1874         0.1040       211.474        0.177
   6 24 11       58.0778         0.1040       211.091        0.178
   6 24 12       57.9693         0.1040       210.707        0.179
   6 24 13       57.8619         0.1040       210.322        0.180
   6 24 14       57.7556         0.1039       209.936        0.181
   6 24 15       57.6504         0.1038       209.548        0.182
   6 24 16       57.5464         0.1038       209.160        0.183
   6 24 17       57.4436         0.1037       208.771        0.184
   6 24 18       57.3420         0.1035       208.381        0.185
   6 24 19       57.2416         0.1034       207.989        0.186
   6 24 20       57.1424         0.1033       207.597        0.187
   6 24 21       57.0444         0.1031       207.204        0.188
   6 24 22       56.9477         0.1029       206.811        0.189
   6 24 23       56.8522         0.1027       206.416        0.190
   6 24 24       56.7580         0.1025       206.021        0.191
   6 24 25       56.6651         0.1023       205.625        0.191
   6 24 26       56.5735         0.1020       205.229        0.192
   6 24 27       56.4832         0.1018       204.832        0.193
   6 24 28       56.3942         0.1015       204.434        0.194
   6 24 29       56.3066         0.1012       204.035        0.195
   6 24 30       56.2203         0.1009       203.637        0.195
   6 24 31       56.1353         0.1006       203.237        0.196
   6 25  0       59.6582         0.1022       215.094        0.177
   6 25  1       59.5393         0.1023       214.725        0.177
   6 25  2       59.4214         0.1025       214.355        0.177
   6 25  3       59.3043         0.1026       213.983        0.177
   6 25  4       59.1882         0.1027       213.610        0.177
   6 25  5       59.0730         0.1027       213.235        0.177
   6 25  6       58.9588         0.1028       212.859        0.177
   6 25  7       58.8456         0.1029       212.482        0.176
   6 25  8       58.7334         0.1029       212.104        0.176
   6 25  9       58.6222         0.1029       211.725        0.176
   6 25 10       58.5120         0.1029       211.344        0.177
   6 25 11       58.4029         0.1029       210.962        0.178
   6 25 12       58.2949         0.1029       210.580        0.179
   6 25 13       58.1880         0.1029       210.196        0.180
   6 25 14       58.0822         0.1028       209.811        0.181
   6 25 15       57.9775         0.1027       209.425        0.182
   6 25 16       57.8740         0.1027       209.038        0.183
   6 25 17       57.7716         0.1026       208.650        0.184
   6 25 18       57.6704         0.1025       208.261        0.185
   6 25 19       57.5704         0.1023       207.871        0.185
   6 25 20       57.4715         0.1022       207.481        0.186
   6 25 21       57.3740         0.1020       207.089        0.187
   6 25 22       57.2776         0.1018       206.697        0.188
   6 25 23       57.1825         0.1017       206.304        0.189
   6 25 24       57.0886         0.1014       205.911        0.190
   6 25 25       56.9960         0.1012       205.516        0.191
   6 25 26       56.9047         0.1010       205.121        0.192
   6 25 27       56.8147         0.1007       204.726        0.192
   6 25 28       56.7260         0.1005       204.329        0.193
   6 25 29       56.6386         0.1002       203.933        0.194
   6 25 30       56.5525         0.0999       203.535        0.195
   6 25 31       56.4678         0.0996       203.138        0.195
   6 26  0       59.9768         0.1011       214.954        0.176
   6 26  1       59.8586         0.1012       214.585        0.176
   6 26  2       59.7413         0.1013       214.216        0.176
   6 26  3       59.6248         0.1015       213.845        0.176
   6 26  4       59.5093         0.1015       213.473        0.176
   6 26  5       59.3947         0.1016       213.100        0.176
   6 26  6       59.2811         0.1017       212.725        0.176
   6 26  7       59.1685         0.1018       212.350        0.176
   6 26  8       59.0568         0.1018       211.973        0.175
   6 26  9       58.9462         0.1018       211.594        0.175
   6 26 10       58.8365         0.1018       211.215        0.176
   6 26 11       58.7280         0.1018       210.835        0.177
   6 26 12       58.6205         0.1018       210.453        0.178
   6 26 13       58.5140         0.1018       210.070        0.179
   6 26 14       58.4087         0.1017       209.687        0.180
   6 26 15       58.3045         0.1016       209.302        0.181
   6 26 16       58.2014         0.1016       208.917        0.182
   6 26 17       58.0994         0.1015       208.530        0.183
   6 26 18       57.9987         0.1014       208.143        0.184
   6 26 19       57.8990         0.1012       207.754        0.185
   6 26 20       57.8006         0.1011       207.365        0.186
   6 26 21       57.7034         0.1009       206.975        0.187
   6 26 22       57.6074         0.1008       206.584        0.188
   6 26 23       57.5126         0.1006       206.193        0.188
   6 26 24       57.4191         0.1004       205.801        0.189
   6 26 25       57.3268         0.1002       205.408        0.190
   6 26 26       57.2357         0.0999       205.014        0.191
   6 26 27       57.1460         0.0997       204.620        0.192
   6 26 28       57.0575         0.0994       204.226        0.193
   6 26 29       56.9704         0.0992       203.831        0.193
   6 26 30       56.8846         0.0989       203.435        0.194
   6 26 31       56.8000         0.0986       203.039        0.195
   6 27  0       60.2953         0.1000       214.814        0.175
   6 27  1       60.1778         0.1001       214.447        0.175
   6 27  2       60.0611         0.1002       214.078        0.175
   6 27  3       59.9452         0.1003       213.709        0.175
   6 27  4       59.8303         0.1004       213.338        0.175
   6 27  5       59.7163         0.1005       212.966        0.175
   6 27  6       59.6033         0.1006       212.592        0.175
   6 27  7       59.4912         0.1006       212.218        0.175
   6 27  8       59.3801         0.1007       211.842        0.175
   6 27  9       59.2700         0.1007       211.465        0.175
   6 27 10       59.1609         0.1007       211.087        0.176
   6 27 11       59.0529         0.1007       210.708        0.177
   6 27 12       58.9459         0.1007       210.327        0.178
   6 27 13       58.8399         0.1007       209.946        0.179
   6 27 14       58.7351         0.1006       209.564        0.180
   6 27 15       58.6313         0.1005       209.180        0.181
   6 27 16       58.5287         0.1005       208.796        0.182
   6 27 17       58.4272         0.1004       208.411        0.183
   6 27 18       58.3268         0.1003       208.025        0.184
   6 27 19       58.2276         0.1001       207.638        0.184
   6 27 20       58.1295         0.1000       207.250        0.185
   6 27 21       58.0327         0.0999       206.862        0.186
   6 27 22       57.9370         0.0997       206.473        0.187
   6 27 23       57.8426         0.0995       206.083        0.188
   6 27 24       57.7493         0.0993       205.692        0.189
   6 27 25       57.6574         0.0991       205.301        0.190
   6 27 26       57.5666         0.0989       204.909        0.190
   6 27 27       57.4772         0.0986       204.516        0.191
   6 27 28       57.3890         0.0984       204.123        0.192
   6 27 29       57.3021         0.0981       203.729        0.193
   6 27 30       57.2164         0.0978       203.335        0.193
   6 27 31       57.1321         0.0975       202.941        0.194
   6 28  0       60.6137         0.0988       214.675        0.175
   6 28  1       60.4968         0.0990       214.309        0.175
   6 28  2       60.3807         0.0991       213.942        0.175
   6 28  3       60.2655         0.0992       213.573        0.174
   6 28  4       60.1512         0.0993       213.203        0.174
   6 28  5       60.0378         0.0994       212.832        0.174
   6 28  6       59.9254         0.0995       212.460        0.174
   6 28  7       59.8138         0.0995       212.087        0.174
   6 28  8       59.7033         0.0996       211.712        0.174
   6 28  9       59.5937         0.0996       211.336        0.174
   6 28 10       59.4852         0.0996       210.959        0.175
   6 28 11       59.3776         0.0996       210.582        0.176
   6 28 12       59.2711         0.0996       210.203        0.177
   6 28 13       59.1657         0.0995       209.823        0.178
   6 28 14       59.0613         0.0995       209.442        0.179
   6 28 15       58.9580         0.0994       209.060        0.180
   6 28 16       58.8558         0.0994       208.677        0.181
   6 28 17       58.7547         0.0993       208.293        0.182
   6 28 18       58.6547         0.0992       207.908        0.183
   6 28 19       58.5559         0.0991       207.523        0.184
   6 28 20       58.4582         0.0989       207.137        0.185
   6 28 21       58.3618         0.0988       206.749        0.186
   6 28 22       58.2665         0.0986       206.362        0.187
   6 28 23       58.1723         0.0984       205.973        0.187
   6 28 24       58.0794         0.0982       205.584        0.188
   6 28 25       57.9878         0.0980       205.194        0.189
   6 28 26       57.8973         0.0978       204.804        0.190
   6 28 27       57.8081         0.0976       204.413        0.191
   6 28 28       57.7202         0.0973       204.021        0.191
   6 28 29       57.6335         0.0971       203.629        0.192
   6 28 30       57.5481         0.0968       203.237        0.193
   6 28 31       57.4640         0.0965       202.844        0.194
   6 29  0       60.9320         0.0977       214.537        0.174
   6 29  1       60.8157         0.0978       214.172        0.174
   6 29  2       60.7002         0.0980       213.806        0.174
   6 29  3       60.5856         0.0981       213.439        0.174
   6 29  4       60.4719         0.0982       213.070        0.174
   6 29  5       60.3591         0.0983       212.700        0.173
   6 29  6       60.2472         0.0983       212.329        0.173
   6 29  7       60.1363         0.0984       211.957        0.173
   6 29  8       60.0263         0.0984       211.583        0.173
   6 29  9       59.9173         0.0985       211.209        0.174
   6 29 10       59.8092         0.0985       210.833        0.175
   6 29 11       59.7022         0.0985       210.457        0.176
   6 29 12       59.5962         0.0985       210.079        0.177
   6 29 13       59.4912         0.0984       209.700        0.178
   6 29 14       59.3873         0.0984       209.320        0.179
   6 29 15       59.2845         0.0983       208.940        0.180
   6 29 16       59.1827         0.0983       208.558        0.181
   6 29 17       59.0820         0.0982       208.176        0.182
   6 29 18       58.9825         0.0981       207.793        0.183
   6 29 19       58.8841         0.0980       207.409        0.183
   6 29 20       58.7868         0.0978       207.024        0.184
   6 29 21       58.6906         0.0977       206.638        0.185
   6 29 22       58.5957         0.0975       206.252        0.186
   6 29 23       58.5019         0.0974       205.865        0.187
   6 29 24       58.4093         0.0972       205.477        0.188
   6 29 25       58.3180         0.0970       205.089        0.188
   6 29 26       58.2278         0.0967       204.700        0.189
   6 29 27       58.1389         0.0965       204.310        0.190
   6 29 28       58.0512         0.0963       203.920        0.191
   6 29 29       57.9647         0.0960       203.530        0.191
   6 29 30       57.8796         0.0957       203.139        0.192
   6 29 31       57.7957         0.0955       202.747        0.193
   6 30  0       61.2500         0.0966       214.400        0.173
   6 30  1       61.1344         0.0967       214.036        0.173
   6 30  2       61.0195         0.0968       213.671        0.173
   6 30  3       60.9056         0.0970       213.305        0.173
   6 30  4       60.7925         0.0971       212.937        0.173
   6 30  5       60.6802         0.0971       212.569        0.173
   6 30  6       60.5689         0.0972       212.199        0.172
   6 30  7       60.4586         0.0973       211.828        0.172
   6 30  8       60.3491         0.0973       211.455        0.173
   6 30  9       60.2406         0.0973       211.082        0.174
   6 30 10       60.1331         0.0974       210.708        0.175
   6 30 11       60.0266         0.0974       210.332        0.176
   6 30 12       59.9211         0.0973       209.956        0.176
   6 30 13       59.8166         0.0973       209.579        0.177
   6 30 14       59.7131         0.0973       209.200        0.178
   6 30 15       59.6107         0.0972       208.821        0.179
   6 30 16       59.5094         0.0972       208.441        0.180
   6 30 17       59.4091         0.0971       208.060        0.181
   6 30 18       59.3100         0.0970       207.678        0.182
   6 30 19       59.2120         0.0969       207.295        0.183
   6 30 20       59.1151         0.0967       206.912        0.184
   6 30 21       59.0193         0.0966       206.527        0.185
   6 30 22       58.9247         0.0964       206.142        0.185
   6 30 23       58.8312         0.0963       205.757        0.186
   6 30 24       58.7390         0.0961       205.371        0.187
   6 30 25       58.6479         0.0959       204.984        0.188
   6 30 26       58.5580         0.0957       204.596        0.189
   6 30 27       58.4694         0.0955       204.208        0.189
   6 30 28       58.3819         0.0952       203.820        0.190
   6 30 29       58.2957         0.0950       203.431        0.191
   6 30 30       58.2108         0.0947       203.042        0.192
   6 30 31       58.1271         0.0944       202.652        0.192
   6 31  0       61.5679         0.0954       214.264        0.172
   6 31  1       61.4529         0.0956       213.902        0.172
   6 31  2       61.3387         0.0957       213.538        0.172
   6 31  3       61.2253         0.0958       213.172        0.172
   6 31  4       61.1128         0.0959       212.806        0.172
   6 31  5       61.0012         0.0960       212.438        0.172
   6 31  6       60.8904         0.0961       212.070        0.172
   6 31  7       60.7806         0.0961       211.700        0.172
   6 31  8       60.6717         0.0962       211.329        0.172
   6 31  9       60.5637         0.0962       210.957        0.173
   6 31 10       60.4567         0.0962       210.583        0.174
   6 31 11       60.3507         0.0962       210.209        0.175
   6 31 12       60.2457         0.0962       209.834        0.176
   6 31 13       60.1417         0.0962       209.458        0.177
   6 31 14       60.0387         0.0962       209.081        0.178
   6 31 15       59.9367         0.0961       208.703        0.179
   6 31 16       59.8358         0.0960       208.324        0.180
   6 31 17       59.7360         0.0960       207.944        0.181
   6 31 18       59.6373         0.0959       207.564        0.181
   6 31 19       59.5396         0.0958       207.183        0.182
   6 31 20       59.4431         0.0956       206.800        0.183
   6 31 21       59.3477         0.0955       206.418        0.184
   6 31 22       59.2534         0.0954       206.034        0.185
   6 31 23       59.1603         0.0952       205.650        0.186
   6 31 24       59.0684         0.0950       205.265        0.186
   6 31 25       58.9776         0.0948       204.880        0.187
   6 31 26       58.8880         0.0946       204.494        0.188
   6 31 27       58.7996         0.0944       204.107        0.189
   6 31 28       58.7124         0.0942       203.720        0.189
   6 31 29       58.6264         0.0939       203.333        0.190
   6 31 30       58.5417         0.0936       202.945        0.191
   6 31 31       58.4582         0.0934       202.557        0.192
   7  0  0       57.8336         0.1162       233.550        0.189
   7  0  1       57.6589         0.1168       233.208        0.189
   7  0  2       57.4848         0.1174       232.865        0.190
   7  0  3       57.3115         0.1179       232.520        0.190
   7  0  4       57.1390         0.1184       232.173        0.191
   7  0  5       56.9672         0.1190       231.824        0.191
   7  0  6       56.7963         0.1195       231.474        0.191
   7  0  7       56.6262         0.1200       231.122        0.192
   7  0  8       56.4569         0.1204       230.768        0.192
   7  0  9       56.2886         0.1209       230.413        0.193
   7  0 10       56.1211         0.1214       230.056        0.193
   7  0 11       55.9546         0.1218       229.697        0.193
   7  0 12       55.7891         0.1222       229.337        0.194
   7  0 13       55.6245         0.1227       228.976        0.194
   7  0 14       55.4610         0.1231       228.612        0.194
   7  0 15       55.2985         0.1234       228.248        0.195
   7  0 16       55.1370         0.1238       227.881        0.195
   7  0 17       54.9766         0.1241       227.514        0.195
   7  0 18       54.8173         0.1245       227.144        0.196
   7  0 19       54.6591         0.1248       226.774        0.196
   7  0 20       54.5021         0.1251       226.401        0.196
   7  0 21       54.3462         0.1254       226.028        0.196
   7  0 22       54.1916         0.1257       225.653        0.196
   7  0 23       54.0381         0.1259       225.277        0.197
   7  0 24       53.8859         0.1262       224.899        0.197
   7  0 25       53.7349         0.1264       224.520        0.197
   7  0 26       53.5852         0.1266       224.140        0.197
   7  0 27       53.4367         0.1268       223.758        0.197
   7  0 28       53.2896         0.1269       223.376        0.197
   7  0 29       53.1438         0.1271       222.992        0.197
   7  0 30       52.9994         0.1272       222.607        0.197
   7  0 31       52.8563         0.1273       222.220        0.197
   7  1  0       58.1247         0.1153       233.347        0.188
   7  1  1       57.9506         0.1159       233.005        0.189
   7  1  2       57.7772         0.1164       232.662        0.189
   7  1  3       57.6045         0.1170       232.318        0.190
   7  1  4       57.4326         0.1175       231.971        0.190
   7  1  5       57.2615         0.1180       231.623        0.190
   7  1  6       57.0911         0.1185       231.273        0.191
   7  1  7       56.9216         0.1190       230.922        0.191
   7  1  8       56.7530         0.1195       230.569        0.192
   7  1  9       56.5852         0.1200       230.214        0.192
   7  1 10       56.4183         0.1204       229.858        0.192
   7  1 11       56.2524         0.1209       229.500        0.193
   7  1 12       56.0874         0.1213       229.140        0.193
   7  1 13       55.9234         0.1217       228.779        0.193
   7  1 14       55.7604         0.1221       228.417        0.194
   7  1 15       55.5984         0.1225       228.053        0.194
   7  1 16       55.4375         0.1228       227.687        0.194
   7  1 17       55.2776         0.1232       227.320        0.195
   7  1 18       55.1188         0.1235       226.951        0.195
   7  1 19       54.9611         0.1239       226.582        0.195
   7  1 20       54.8046         0.1242       226.210        0.195
   7  1 21       54.6492         0.1244       225.838        0.195
   7  1 22       54.4950         0.1247       225.463        0.196
   7  1 23       54.3420         0.1250       225.088        0.196
   7  1 24       54.1902         0.1252       224.711        0.196
   7  1 25       54.0397         0.1254       224.333        0.196
   7  1 26       53.8904         0.1256       223.954        0.196
   7  1 27       53.7424         0.1258       223.574        0.196
   7  1 28       53.5957         0.1260       223.192        0.196
   7  1 29       53.4503         0.1261       222.809        0.196
   7  1 30       53.3063         0.1263       222.425        0.196
   7  1 31       53.1636         0.1264       222.040        0.197
   7  2  0       58.4165         0.1144       233.144        0.188
   7  2  1       58.2430         0.1149       232.803        0.188
   7  2  2       58.0702         0.1155       232.461        0.189
   7  2  3       57.8981         0.1160       232.117        0.189
   7  2  4       57.7268         0.1166       231.771        0.190
   7  2  5       57.5563         0.1171       231.423        0.190
   7  2  6       57.3866         0.1176       231.074        0.190
   7  2  7       57.2177         0.1181       230.723        0.191
   7  2  8       57.0496         0.1186       230.370        0.191
   7  2  9       56.8824         0.1190       230.016        0.191
   7  2 10       56.7162         0.1195       229.660        0.192
   7  2 11       56.5508         0.1199       229.303        0.192
   7  2 12       56.3864         0.1203       228.944        0.192
   7  2 13       56.2229         0.1208       228.584        0.193
   7  2 14       56.0604         0.1211       228.222        0.193
   7  2 15       55.8990         0.1215       227.859        0.193
   7  2 16       55.7386         0.1219       227.494        0.194
   7  2 17       55.5792         0.1222       227.128        0.194
   7  2 18       55.4209         0.1226       226.760        0.194
   7  2 19       55.2638         0.1229       226.391        0.194
   7  2 20       55.1077         0.1232       226.020        0.195
   7  2 21       54.9528         0.1235       225.649        0.195
   7  2 22       54.7991         0.1237       225.275        0.195
   7  2 23       54.6465         0.1240       224.901        0.195
   7  2 24       54.4952         0.1242       224.525        0.195
   7  2 25       54.3451         0.1245       224.148        0.195
   7  2 26       54.1962         0.1247       223.770        0.195
   7  2 27       54.0487         0.1248       223.390        0.196
   7  2 28       53.9024         0.1250       223.010        0.196
   7  2 29       53.7574         0.1252       222.628        0.196
   7  2 30       53.6137         0.1253       222.245        0.196
   7  2 31       53.4714         0.1254       221.861        0.196
   7  3  0       58.7088         0.1134       232.943        0.187
   7  3  1       58.5359         0.1140       232.603        0.188
   7  3  2       58.3638         0.1146       232.261        0.188
   7  3  3       58.1924         0.1151       231.917        0.189
   7  3  4       58.0217         0.1156       231.571        0.189
   7  3  5       57.8518         0.1161       231.224        0.189
   7  3  6       57.6826         0.1166       230.875        0.190
   7  3  7       57.5143         0.1171       230.525        0.190
   7  3  8       57.3469         0.1176       230.173        0.191
   7  3  9       57.1803         0.1181       229.819        0.191
   7  3 10       57.0145         0.1185       229.464        0.191
   7  3 11       56.8497         0.1190       229.108        0.192
   7  3 12       56.6859         0.1194       228.750        0.192
   7  3 13       56.5230         0.1198       228.390        0.192
   7  3 14       56.3610         0.1202       228.029        0.192
   7  3 15       56.2001         0.1206       227.666        0.193
   7  3 16       56.0402         0.1209       227.302        0.193
   7  3 17       55.8814         0.1213       226.937        0.193
   7  3 18       55.7236         0.1216       226.570        0.193
   7  3 19       55.5670         0.1219       226.201        0.194
   7  3 20       55.4114         0.1222       225.832        0.194
   7  3 21       55.2570         0.1225       225.461        0.194
   7  3 22       55.1037         0.1228       225.088        0.194
   7  3 23       54.9516         0.1230       224.715        0.194
   7  3 24       54.8007         0.1233       224.340        0.194
   7  3 25       54.6511         0.1235       223.964        0.195
   7  3 26       54.5027         0.1237       223.587        0.195
   7  3 27       54.3555         0.1239       223.208        0.195
   7  3 28       54.2096         0.1240       222.829        0.195
   7  3 29       54.0650         0.1242       222.448        0.195
   7  3 30       53.9217         0.1243       222.066        0.195
   7  3 31       53.7798         0.1244       221.683        0.195
   7  4  0       59.0016         0.1125       232.743        0.187
   7  4  1       58.8294         0.1131       232.403        0.187
   7  4  2       58.6579         0.1136       232.061        0.188
   7  4  3       58.4871         0.1141       231.718        0.188
   7  4  4       58.3171         0.1147       231.373        0.188
   7  4  5       58.1478         0.1152       231.026        0.189
   7  4  6       57.9792         0.1157       230.678        0.189
   7  4  7       57.8115         0.1162       230.328        0.190
   7  4  8       57.6447         0.1166       229.977        0.190
   7  4  9       57.4786         0.1171       229.624        0.190
   7  4 10       57.3135         0.1176       229.269        0.191
   7  4 11       57.1493         0.1180       228.913        0.191
   7  4 12       56.9860         0.1184       228.556        0.191
   7  4 13       56.8236         0.1188       228.197        0.192
   7  4 14       56.6622         0.1192       227.836        0.192
