Tele EF EB theta(degree) thetaE(degree)   phi(degree) phiE(degree)
   7  5 10       57.2804         0.4955       229.037        0.537
   7  5 11       57.1152         0.4975       228.677        0.536
   7  5 12       56.9510         0.4995       228.315        0.535
   7  5 13       56.7879         0.5013       227.952        0.534
   7  5 14       56.6257         0.5032       227.587        0.533
   7  5 15       56.4645         0.5049       227.222        0.532
   7  5 16       56.3044         0.5066       226.854        0.531
   7  5 17       56.1453         0.5093       226.485        0.529
   7  5 18       55.9874         0.5120       226.115        0.528
   7  5 19       55.8305         0.5146       225.744        0.527
   7  5 20       55.6748         0.5172       225.371        0.525
   7  5 21       55.5203         0.5198       224.996        0.524
   7  5 22       55.3670         0.5222       224.621        0.522
   7  5 23       55.2148         0.5247       224.244        0.520
   7  5 24       55.0639         0.5270       223.866        0.519
   7  5 25       54.9142         0.5294       223.487        0.517
   7  5 26       54.7658         0.5316       223.107        0.515
   7  5 27       54.6187         0.5338       222.725        0.513
   7  5 28       54.4728         0.5359       222.342        0.511
   7  5 29       54.3283         0.5380       221.958        0.509
   7  5 30       54.1851         0.5400       221.574        0.507
   7  5 31       54.0433         0.5420       221.188        0.505
   7  6  0       59.2755         0.4685       232.349        0.541
   7  6  1       59.1028         0.4710       232.006        0.541
   7  6  2       58.9308         0.4735       231.660        0.540
   7  6  3       58.7595         0.4759       231.314        0.540
   7  6  4       58.5890         0.4783       230.965        0.539
   7  6  5       58.4192         0.4806       230.615        0.539
   7  6  6       58.2503         0.4829       230.264        0.538
   7  6  7       58.0822         0.4851       229.910        0.537
   7  6  8       57.9149         0.4872       229.556        0.536
   7  6  9       57.7485         0.4894       229.199        0.535
   7  6 10       57.5830         0.4914       228.842        0.534
   7  6 11       57.4185         0.4934       228.482        0.534
   7  6 12       57.2549         0.4953       228.121        0.532
   7  6 13       57.0922         0.4972       227.759        0.531
   7  6 14       56.9306         0.4990       227.395        0.530
   7  6 15       56.7700         0.5008       227.030        0.529
   7  6 16       56.6104         0.5030       226.664        0.528
   7  6 17       56.4518         0.5057       226.296        0.526
   7  6 18       56.2944         0.5084       225.926        0.525
   7  6 19       56.1381         0.5110       225.556        0.524
   7  6 20       55.9828         0.5136       225.184        0.522
   7  6 21       55.8288         0.5161       224.810        0.521
   7  6 22       55.6759         0.5186       224.436        0.519
   7  6 23       55.5242         0.5210       224.060        0.517
   7  6 24       55.3737         0.5234       223.683        0.516
   7  6 25       55.2245         0.5257       223.305        0.514
   7  6 26       55.0765         0.5279       222.925        0.512
   7  6 27       54.9298         0.5301       222.545        0.510
   7  6 28       54.7843         0.5322       222.163        0.508
   7  6 29       54.6402         0.5343       221.780        0.506
   7  6 30       54.4974         0.5363       221.397        0.504
   7  6 31       54.3560         0.5382       221.012        0.502
   7  7  0       59.5725         0.4645       232.150        0.539
   7  7  1       59.4005         0.4670       231.807        0.538
   7  7  2       59.2291         0.4694       231.462        0.538
   7  7  3       59.0585         0.4718       231.116        0.537
   7  7  4       58.8886         0.4742       230.768        0.537
   7  7  5       58.7195         0.4765       230.418        0.536
   7  7  6       58.5511         0.4788       230.067        0.535
   7  7  7       58.3836         0.4810       229.715        0.534
   7  7  8       58.2170         0.4831       229.361        0.534
   7  7  9       58.0512         0.4852       229.005        0.533
   7  7 10       57.8863         0.4873       228.648        0.532
   7  7 11       57.7223         0.4893       228.289        0.531
   7  7 12       57.5592         0.4912       227.929        0.530
   7  7 13       57.3971         0.4931       227.567        0.529
   7  7 14       57.2360         0.4949       227.204        0.527
   7  7 15       57.0759         0.4966       226.840        0.526
   7  7 16       56.9169         0.4994       226.474        0.525
   7  7 17       56.7588         0.5021       226.107        0.524
   7  7 18       56.6019         0.5048       225.739        0.522
   7  7 19       56.4461         0.5074       225.369        0.521
   7  7 20       56.2913         0.5099       224.998        0.519
   7  7 21       56.1378         0.5125       224.625        0.518
   7  7 22       55.9853         0.5149       224.252        0.516
   7  7 23       55.8341         0.5173       223.877        0.514
   7  7 24       55.6841         0.5197       223.501        0.513
   7  7 25       55.5353         0.5219       223.123        0.511
   7  7 26       55.3877         0.5242       222.745        0.509
   7  7 27       55.2414         0.5264       222.366        0.507
   7  7 28       55.0963         0.5285       221.985        0.505
   7  7 29       54.9526         0.5305       221.603        0.503
   7  7 30       54.8102         0.5325       221.221        0.501
   7  7 31       54.6691         0.5344       220.837        0.499
   7  8  0       59.8701         0.4604       231.951        0.536
   7  8  1       59.6987         0.4629       231.609        0.536
   7  8  2       59.5279         0.4653       231.265        0.535
   7  8  3       59.3579         0.4677       230.919        0.535
   7  8  4       59.1887         0.4701       230.572        0.534
   7  8  5       59.0202         0.4724       230.223        0.533
   7  8  6       58.8525         0.4746       229.872        0.533
   7  8  7       58.6855         0.4768       229.520        0.532
   7  8  8       58.5195         0.4790       229.167        0.531
   7  8  9       58.3543         0.4811       228.812        0.530
   7  8 10       58.1899         0.4831       228.455        0.529
   7  8 11       58.0265         0.4851       228.097        0.528
   7  8 12       57.8640         0.4870       227.738        0.527
   7  8 13       57.7025         0.4889       227.377        0.526
   7  8 14       57.5419         0.4907       227.015        0.525
   7  8 15       57.3824         0.4930       226.651        0.523
   7  8 16       57.2238         0.4957       226.286        0.522
   7  8 17       57.0663         0.4984       225.920        0.521
   7  8 18       56.9099         0.5011       225.552        0.519
   7  8 19       56.7546         0.5037       225.183        0.518
   7  8 20       56.6003         0.5062       224.813        0.516
   7  8 21       56.4472         0.5087       224.441        0.515
   7  8 22       56.2953         0.5112       224.069        0.513
   7  8 23       56.1445         0.5136       223.695        0.512
   7  8 24       55.9949         0.5159       223.320        0.510
   7  8 25       55.8465         0.5182       222.943        0.508
   7  8 26       55.6993         0.5204       222.566        0.506
   7  8 27       55.5534         0.5225       222.188        0.504
   7  8 28       55.4088         0.5246       221.808        0.502
   7  8 29       55.2654         0.5267       221.428        0.500
   7  8 30       55.1234         0.5287       221.046        0.498
   7  8 31       54.9826         0.5306       220.664        0.496
   7  9  0       60.1681         0.4563       231.754        0.534
   7  9  1       59.9973         0.4588       231.412        0.533
   7  9  2       59.8272         0.4612       231.068        0.533
   7  9  3       59.6579         0.4636       230.723        0.532
   7  9  4       59.4892         0.4659       230.376        0.532
   7  9  5       59.3213         0.4682       230.028        0.531
   7  9  6       59.1542         0.4705       229.678        0.530
   7  9  7       58.9879         0.4727       229.327        0.529
   7  9  8       58.8225         0.4748       228.974        0.528
   7  9  9       58.6578         0.4769       228.620        0.527
   7  9 10       58.4941         0.4789       228.264        0.526
   7  9 11       58.3312         0.4809       227.906        0.525
   7  9 12       58.1693         0.4828       227.548        0.524
   7  9 13       58.0083         0.4846       227.188        0.523
   7  9 14       57.8483         0.4865       226.826        0.522
   7  9 15       57.6893         0.4892       226.463        0.521
   7  9 16       57.5313         0.4920       226.099        0.519
   7  9 17       57.3743         0.4947       225.734        0.518
   7  9 18       57.2184         0.4973       225.367        0.517
   7  9 19       57.0635         0.4999       224.999        0.515
   7  9 20       56.9097         0.5024       224.629        0.514
   7  9 21       56.7571         0.5049       224.259        0.512
   7  9 22       56.6056         0.5074       223.887        0.510
   7  9 23       56.4553         0.5097       223.514        0.509
   7  9 24       56.3061         0.5121       223.140        0.507
   7  9 25       56.1582         0.5143       222.765        0.505
   7  9 26       56.0114         0.5165       222.388        0.503
   7  9 27       55.8659         0.5187       222.011        0.501
   7  9 28       55.7217         0.5208       221.633        0.499
   7  9 29       55.5787         0.5228       221.253        0.497
   7  9 30       55.4370         0.5248       220.873        0.495
   7  9 31       55.2966         0.5267       220.491        0.493
   7 10  0       60.4665         0.4521       231.558        0.531
   7 10  1       60.2964         0.4546       231.216        0.531
   7 10  2       60.1270         0.4570       230.873        0.530
   7 10  3       59.9582         0.4594       230.529        0.530
   7 10  4       59.7902         0.4617       230.182        0.529
   7 10  5       59.6230         0.4640       229.835        0.528
   7 10  6       59.4565         0.4662       229.485        0.527
   7 10  7       59.2908         0.4684       229.134        0.527
   7 10  8       59.1259         0.4706       228.782        0.526
   7 10  9       58.9619         0.4726       228.429        0.525
   7 10 10       58.7987         0.4746       228.073        0.524
   7 10 11       58.6364         0.4766       227.717        0.523
   7 10 12       58.4750         0.4785       227.359        0.522
   7 10 13       58.3146         0.4804       226.999        0.520
   7 10 14       58.1551         0.4827       226.639        0.519
   7 10 15       57.9966         0.4855       226.277        0.518
   7 10 16       57.8391         0.4882       225.913        0.517
   7 10 17       57.6827         0.4909       225.549        0.515
   7 10 18       57.5272         0.4935       225.183        0.514
   7 10 19       57.3729         0.4961       224.815        0.512
   7 10 20       57.2196         0.4986       224.447        0.511
   7 10 21       57.0674         0.5011       224.077        0.509
   7 10 22       56.9164         0.5035       223.706        0.507
   7 10 23       56.7665         0.5059       223.334        0.506
   7 10 24       56.6178         0.5082       222.961        0.504
   7 10 25       56.4702         0.5105       222.587        0.502
   7 10 26       56.3239         0.5126       222.212        0.500
   7 10 27       56.1788         0.5148       221.836        0.498
   7 10 28       56.0350         0.5169       221.458        0.496
   7 10 29       55.8924         0.5189       221.080        0.494
   7 10 30       55.7510         0.5209       220.701        0.492
   7 10 31       55.6110         0.5228       220.320        0.490
   7 11  0       60.7654         0.4479       231.363        0.529
   7 11  1       60.5959         0.4504       231.022        0.528
   7 11  2       60.4271         0.4528       230.679        0.528
   7 11  3       60.2590         0.4552       230.335        0.527
   7 11  4       60.0916         0.4575       229.989        0.526
   7 11  5       59.9250         0.4598       229.642        0.526
   7 11  6       59.7591         0.4620       229.293        0.525
   7 11  7       59.5940         0.4642       228.943        0.524
   7 11  8       59.4297         0.4663       228.592        0.523
   7 11  9       59.2663         0.4683       228.239        0.522
   7 11 10       59.1037         0.4704       227.884        0.521
   7 11 11       58.9420         0.4723       227.528        0.520
   7 11 12       58.7812         0.4742       227.171        0.519
   7 11 13       58.6213         0.4761       226.812        0.518
   7 11 14       58.4623         0.4789       226.452        0.516
   7 11 15       58.3044         0.4817       226.091        0.515
   7 11 16       58.1474         0.4844       225.729        0.514
   7 11 17       57.9914         0.4871       225.365        0.512
   7 11 18       57.8365         0.4897       225.000        0.511
   7 11 19       57.6826         0.4922       224.633        0.509
   7 11 20       57.5298         0.4948       224.266        0.508
   7 11 21       57.3781         0.4972       223.897        0.506
   7 11 22       57.2275         0.4996       223.527        0.505
   7 11 23       57.0781         0.5020       223.156        0.503
   7 11 24       56.9298         0.5043       222.784        0.501
   7 11 25       56.7827         0.5065       222.411        0.499
   7 11 26       56.6368         0.5087       222.037        0.497
   7 11 27       56.4921         0.5108       221.661        0.495
   7 11 28       56.3486         0.5129       221.285        0.493
   7 11 29       56.2064         0.5149       220.908        0.491
   7 11 30       56.0654         0.5169       220.530        0.489
   7 11 31       55.9258         0.5188       220.151        0.487
   7 12  0       61.0646         0.4437       231.169        0.527
   7 12  1       60.8958         0.4462       230.828        0.526
   7 12  2       60.7276         0.4486       230.486        0.525
   7 12  3       60.5602         0.4509       230.143        0.525
   7 12  4       60.3934         0.4532       229.797        0.524
   7 12  5       60.2274         0.4555       229.451        0.523
   7 12  6       60.0621         0.4577       229.103        0.522
   7 12  7       59.8976         0.4599       228.753        0.521
   7 12  8       59.7339         0.4620       228.402        0.520
   7 12  9       59.5711         0.4640       228.050        0.519
   7 12 10       59.4091         0.4660       227.696        0.518
   7 12 11       59.2479         0.4680       227.341        0.517
   7 12 12       59.0877         0.4699       226.984        0.516
   7 12 13       58.9283         0.4723       226.627        0.515
   7 12 14       58.7699         0.4751       226.267        0.514
   7 12 15       58.6125         0.4778       225.907        0.512
   7 12 16       58.4560         0.4805       225.545        0.511
   7 12 17       58.3006         0.4832       225.182        0.510
   7 12 18       58.1461         0.4858       224.818        0.508
   7 12 19       57.9927         0.4883       224.452        0.507
   7 12 20       57.8404         0.4908       224.086        0.505
   7 12 21       57.6892         0.4933       223.718        0.503
   7 12 22       57.5391         0.4957       223.349        0.502
   7 12 23       57.3901         0.4980       222.979        0.500
   7 12 24       57.2422         0.5003       222.608        0.498
   7 12 25       57.0955         0.5025       222.236        0.496
   7 12 26       56.9500         0.5047       221.863        0.495
   7 12 27       56.8057         0.5068       221.488        0.493
   7 12 28       56.6626         0.5089       221.113        0.491
   7 12 29       56.5208         0.5109       220.737        0.489
   7 12 30       56.3802         0.5128       220.360        0.486
   7 12 31       56.2409         0.5147       219.982        0.484
   7 13  0       61.3642         0.4395       230.976        0.524
   7 13  1       61.1960         0.4419       230.636        0.524
   7 13  2       61.0285         0.4443       230.294        0.523
   7 13  3       60.8617         0.4466       229.951        0.522
   7 13  4       60.6956         0.4489       229.607        0.521
   7 13  5       60.5301         0.4512       229.261        0.521
   7 13  6       60.3655         0.4534       228.913        0.520
   7 13  7       60.2016         0.4555       228.564        0.519
   7 13  8       60.0385         0.4576       228.214        0.518
   7 13  9       59.8762         0.4597       227.862        0.517
   7 13 10       59.7148         0.4617       227.509        0.516
   7 13 11       59.5542         0.4636       227.155        0.515
   7 13 12       59.3945         0.4656       226.799        0.513
   7 13 13       59.2357         0.4684       226.442        0.512
   7 13 14       59.0779         0.4712       226.083        0.511
   7 13 15       58.9209         0.4739       225.724        0.510
   7 13 16       58.7650         0.4766       225.363        0.508
   7 13 17       58.6100         0.4792       225.001        0.507
   7 13 18       58.4561         0.4818       224.637        0.505
   7 13 19       58.3032         0.4844       224.273        0.504
   7 13 20       58.1514         0.4869       223.907        0.502
   7 13 21       58.0006         0.4893       223.540        0.501
   7 13 22       57.8509         0.4917       223.172        0.499
   7 13 23       57.7024         0.4940       222.803        0.497
   7 13 24       57.5549         0.4963       222.433        0.495
   7 13 25       57.4087         0.4985       222.062        0.494
   7 13 26       57.2636         0.5007       221.690        0.492
   7 13 27       57.1197         0.5028       221.316        0.490
   7 13 28       56.9770         0.5048       220.942        0.488
   7 13 29       56.8355         0.5068       220.567        0.486
   7 13 30       56.6953         0.5088       220.191        0.484
   7 13 31       56.5563         0.5106       219.815        0.481
   7 14  0       61.6641         0.4352       230.784        0.522
   7 14  1       61.4966         0.4376       230.445        0.521
   7 14  2       61.3297         0.4400       230.103        0.520
   7 14  3       61.1635         0.4423       229.761        0.520
   7 14  4       60.9980         0.4446       229.417        0.519
   7 14  5       60.8332         0.4468       229.072        0.518
   7 14  6       60.6692         0.4490       228.725        0.517
   7 14  7       60.5059         0.4512       228.376        0.516
   7 14  8       60.3434         0.4532       228.027        0.515
   7 14  9       60.1817         0.4553       227.676        0.514
   7 14 10       60.0208         0.4573       227.323        0.513
   7 14 11       59.8608         0.4592       226.970        0.512
   7 14 12       59.7017         0.4617       226.615        0.511
   7 14 13       59.5434         0.4645       226.258        0.510
   7 14 14       59.3861         0.4673       225.901        0.508
   7 14 15       59.2297         0.4700       225.542        0.507
   7 14 16       59.0743         0.4726       225.182        0.506
   7 14 17       58.9199         0.4753       224.820        0.504
   7 14 18       58.7664         0.4778       224.458        0.503
   7 14 19       58.6140         0.4804       224.094        0.501
   7 14 20       58.4626         0.4828       223.729        0.500
   7 14 21       58.3123         0.4853       223.363        0.498
   7 14 22       58.1631         0.4876       222.996        0.496
   7 14 23       58.0150         0.4900       222.628        0.494
   7 14 24       57.8680         0.4922       222.259        0.493
   7 14 25       57.7221         0.4944       221.889        0.491
   7 14 26       57.5774         0.4966       221.518        0.489
   7 14 27       57.4339         0.4987       221.146        0.487
   7 14 28       57.2916         0.5007       220.773        0.485
   7 14 29       57.1505         0.5027       220.399        0.483
   7 14 30       57.0106         0.5046       220.024        0.481
   7 14 31       56.8720         0.5065       219.648        0.478
   7 15  0       61.9643         0.4308       230.593        0.519
   7 15  1       61.7975         0.4332       230.254        0.519
   7 15  2       61.6313         0.4356       229.914        0.518
   7 15  3       61.4657         0.4379       229.572        0.517
   7 15  4       61.3008         0.4402       229.228        0.516
   7 15  5       61.1366         0.4424       228.884        0.516
   7 15  6       60.9732         0.4446       228.537        0.515
   7 15  7       60.8105         0.4467       228.190        0.514
   7 15  8       60.6486         0.4488       227.841        0.513
   7 15  9       60.4875         0.4509       227.490        0.512
   7 15 10       60.3272         0.4528       227.139        0.511
   7 15 11       60.1677         0.4549       226.786        0.509
   7 15 12       60.0091         0.4577       226.431        0.508
   7 15 13       59.8514         0.4605       226.076        0.507
   7 15 14       59.6947         0.4633       225.719        0.506
   7 15 15       59.5388         0.4660       225.361        0.504
   7 15 16       59.3839         0.4686       225.002        0.503
   7 15 17       59.2299         0.4712       224.641        0.501
   7 15 18       59.0770         0.4738       224.280        0.500
   7 15 19       58.9251         0.4763       223.917        0.498
   7 15 20       58.7742         0.4788       223.553        0.497
   7 15 21       58.6243         0.4812       223.188        0.495
   7 15 22       58.4755         0.4835       222.822        0.493
   7 15 23       58.3279         0.4859       222.455        0.492
   7 15 24       58.1813         0.4881       222.087        0.490
   7 15 25       58.0359         0.4903       221.717        0.488
   7 15 26       57.8916         0.4925       221.347        0.486
   7 15 27       57.7484         0.4945       220.976        0.484
   7 15 28       57.6065         0.4966       220.604        0.482
   7 15 29       57.4658         0.4986       220.232        0.480
   7 15 30       57.3262         0.5005       219.858        0.478
   7 15 31       57.1879         0.5023       219.483        0.476
   7 16  0       62.2649         0.4265       230.403        0.517
   7 16  1       62.0986         0.4289       230.065        0.516
   7 16  2       61.9331         0.4312       229.725        0.515
   7 16  3       61.7681         0.4335       229.384        0.515
   7 16  4       61.6039         0.4358       229.041        0.514
   7 16  5       61.4403         0.4380       228.697        0.513
   7 16  6       61.2775         0.4402       228.351        0.512
   7 16  7       61.1154         0.4423       228.004        0.511
   7 16  8       60.9541         0.4444       227.656        0.510
   7 16  9       60.7935         0.4464       227.306        0.509
   7 16 10       60.6338         0.4484       226.955        0.508
   7 16 11       60.4749         0.4509       226.603        0.507
   7 16 12       60.3169         0.4537       226.249        0.506
   7 16 13       60.1597         0.4565       225.895        0.504
   7 16 14       60.0035         0.4592       225.539        0.503
   7 16 15       59.8481         0.4619       225.181        0.502
   7 16 16       59.6937         0.4646       224.823        0.500
   7 16 17       59.5403         0.4672       224.463        0.499
   7 16 18       59.3878         0.4697       224.102        0.497
   7 16 19       59.2364         0.4722       223.741        0.496
   7 16 20       59.0860         0.4747       223.378        0.494
   7 16 21       58.9366         0.4771       223.014        0.492
   7 16 22       58.7882         0.4794       222.648        0.491
   7 16 23       58.6410         0.4817       222.282        0.489
   7 16 24       58.4949         0.4840       221.915        0.487
   7 16 25       58.3498         0.4861       221.547        0.485
   7 16 26       58.2059         0.4883       221.178        0.483
   7 16 27       58.0632         0.4904       220.808        0.481
   7 16 28       57.9216         0.4924       220.437        0.479
   7 16 29       57.7813         0.4944       220.065        0.477
   7 16 30       57.6421         0.4963       219.693        0.475
   7 16 31       57.5041         0.4981       219.319        0.473
   7 17  0       62.5656         0.4221       230.215        0.514
   7 17  1       62.4000         0.4245       229.877        0.514
   7 17  2       62.2351         0.4268       229.537        0.513
   7 17  3       62.0708         0.4291       229.197        0.512
   7 17  4       61.9072         0.4314       228.854        0.511
   7 17  5       61.7442         0.4336       228.511        0.511
   7 17  6       61.5820         0.4357       228.166        0.510
   7 17  7       61.4205         0.4378       227.820        0.509
   7 17  8       61.2598         0.4399       227.472        0.508
   7 17  9       61.0998         0.4419       227.123        0.506
   7 17 10       60.9407         0.4441       226.773        0.505
   7 17 11       60.7824         0.4469       226.421        0.504
   7 17 12       60.6249         0.4497       226.068        0.503
   7 17 13       60.4683         0.4525       225.714        0.502
   7 17 14       60.3125         0.4552       225.359        0.500
   7 17 15       60.1577         0.4578       225.003        0.499
   7 17 16       60.0038         0.4605       224.645        0.498
   7 17 17       59.8509         0.4631       224.286        0.496
   7 17 18       59.6989         0.4656       223.926        0.494
   7 17 19       59.5479         0.4681       223.566        0.493
   7 17 20       59.3980         0.4705       223.203        0.491
   7 17 21       59.2491         0.4729       222.840        0.490
   7 17 22       59.1012         0.4752       222.476        0.488
   7 17 23       58.9544         0.4775       222.111        0.486
   7 17 24       58.8086         0.4798       221.745        0.484
   7 17 25       58.6640         0.4819       221.378        0.482
   7 17 26       58.5205         0.4841       221.010        0.480
   7 17 27       58.3782         0.4861       220.641        0.478
   7 17 28       58.2370         0.4882       220.271        0.476
   7 17 29       58.0970         0.4901       219.900        0.474
   7 17 30       57.9581         0.4920       219.529        0.472
   7 17 31       57.8205         0.4939       219.157        0.470
   7 18  0       62.8666         0.4176       230.027        0.512
   7 18  1       62.7017         0.4200       229.690        0.511
   7 18  2       62.5374         0.4223       229.351        0.511
   7 18  3       62.3737         0.4246       229.011        0.510
   7 18  4       62.2107         0.4269       228.669        0.509
   7 18  5       62.0484         0.4291       228.326        0.508
   7 18  6       61.8868         0.4312       227.982        0.507
   7 18  7       61.7259         0.4333       227.636        0.506
   7 18  8       61.5657         0.4354       227.289        0.505
   7 18  9       61.4063         0.4374       226.941        0.504
   7 18 10       61.2478         0.4400       226.591        0.503
   7 18 11       61.0900         0.4428       226.241        0.502
   7 18 12       60.9331         0.4456       225.889        0.500
   7 18 13       60.7770         0.4484       225.535        0.499
   7 18 14       60.6218         0.4511       225.181        0.498
   7 18 15       60.4675         0.4537       224.825        0.496
   7 18 16       60.3141         0.4563       224.469        0.495
   7 18 17       60.1617         0.4589       224.111        0.493
   7 18 18       60.0102         0.4614       223.752        0.492
   7 18 19       59.8597         0.4639       223.392        0.490
   7 18 20       59.7102         0.4663       223.030        0.489
   7 18 21       59.5617         0.4687       222.668        0.487
   7 18 22       59.4143         0.4710       222.305        0.485
   7 18 23       59.2679         0.4733       221.941        0.483
   7 18 24       59.1226         0.4755       221.576        0.481
   7 18 25       58.9784         0.4777       221.210        0.480
   7 18 26       58.8353         0.4798       220.843        0.478
   7 18 27       58.6933         0.4819       220.475        0.476
   7 18 28       58.5525         0.4839       220.106        0.474
   7 18 29       58.4129         0.4858       219.737        0.472
   7 18 30       58.2744         0.4877       219.366        0.469
   7 18 31       58.1371         0.4896       218.995        0.467
   7 19  0       63.1678         0.4132       229.840        0.510
   7 19  1       63.0035         0.4155       229.504        0.509
   7 19  2       62.8399         0.4179       229.165        0.508
   7 19  3       62.6768         0.4201       228.826        0.507
   7 19  4       62.5144         0.4224       228.485        0.506
   7 19  5       62.3527         0.4246       228.142        0.506
   7 19  6       62.1917         0.4267       227.799        0.505
   7 19  7       62.0314         0.4288       227.454        0.504
   7 19  8       61.8719         0.4308       227.107        0.502
   7 19  9       61.7131         0.4331       226.760        0.501
   7 19 10       61.5550         0.4359       226.411        0.500
   7 19 11       61.3978         0.4387       226.061        0.499
   7 19 12       61.2415         0.4415       225.710        0.498
   7 19 13       61.0859         0.4442       225.357        0.496
   7 19 14       60.9313         0.4469       225.004        0.495
   7 19 15       60.7775         0.4495       224.649        0.494
   7 19 16       60.6246         0.4521       224.293        0.492
   7 19 17       60.4727         0.4547       223.936        0.491
   7 19 18       60.3217         0.4572       223.578        0.489
   7 19 19       60.1717         0.4597       223.219        0.488
   7 19 20       60.0226         0.4621       222.858        0.486
   7 19 21       59.8746         0.4644       222.497        0.484
   7 19 22       59.7276         0.4668       222.135        0.482
   7 19 23       59.5817         0.4690       221.772        0.481
   7 19 24       59.4368         0.4712       221.408        0.479
   7 19 25       59.2930         0.4734       221.043        0.477
   7 19 26       59.1503         0.4755       220.677        0.475
   7 19 27       59.0087         0.4776       220.310        0.473
   7 19 28       58.8682         0.4796       219.942        0.471
   7 19 29       58.7289         0.4815       219.574        0.469
   7 19 30       58.5908         0.4834       219.205        0.467
   7 19 31       58.4538         0.4852       218.835        0.464
   7 20  0       63.4692         0.4087       229.655        0.507
   7 20  1       63.3055         0.4110       229.318        0.507
   7 20  2       63.1425         0.4134       228.981        0.506
   7 20  3       62.9801         0.4156       228.642        0.505
   7 20  4       62.8183         0.4178       228.301        0.504
   7 20  5       62.6572         0.4200       227.960        0.503
   7 20  6       62.4968         0.4222       227.617        0.502
   7 20  7       62.3371         0.4242       227.272        0.501
   7 20  8       62.1782         0.4263       226.927        0.500
   7 20  9       62.0199         0.4290       226.580        0.499
   7 20 10       61.8625         0.4318       226.232        0.498
   7 20 11       61.7058         0.4346       225.883        0.496
   7 20 12       61.5500         0.4373       225.532        0.495
   7 20 13       61.3950         0.4400       225.180        0.494
   7 20 14       61.2409         0.4427       224.828        0.492
   7 20 15       61.0876         0.4453       224.474        0.491
   7 20 16       60.9352         0.4479       224.119        0.490
   7 20 17       60.7838         0.4505       223.762        0.488
   7 20 18       60.6333         0.4530       223.405        0.486
   7 20 19       60.4837         0.4554       223.047        0.485
   7 20 20       60.3352         0.4578       222.688        0.483
   7 20 21       60.1876         0.4602       222.327        0.481
   7 20 22       60.0410         0.4625       221.966        0.480
   7 20 23       59.8955         0.4647       221.604        0.478
   7 20 24       59.7511         0.4669       221.241        0.476
   7 20 25       59.6077         0.4691       220.877        0.474
   7 20 26       59.4653         0.4712       220.512        0.472
   7 20 27       59.3241         0.4732       220.146        0.470
   7 20 28       59.1841         0.4752       219.780        0.468
   7 20 29       59.0451         0.4771       219.412        0.466
   7 20 30       58.9073         0.4790       219.044        0.464
   7 20 31       58.7707         0.4808       218.675        0.462
   7 21  0       63.7707         0.4042       229.470        0.505
   7 21  1       63.6077         0.4065       229.134        0.504
   7 21  2       63.4453         0.4088       228.797        0.503
   7 21  3       63.2835         0.4111       228.459        0.502
   7 21  4       63.1224         0.4133       228.119        0.502
   7 21  5       62.9619         0.4155       227.778        0.501
   7 21  6       62.8021         0.4176       227.436        0.500
   7 21  7       62.6430         0.4196       227.092        0.499
   7 21  8       62.4846         0.4220       226.747        0.497
   7 21  9       62.3270         0.4248       226.401        0.496
   7 21 10       62.1701         0.4276       226.054        0.495
   7 21 11       62.0140         0.4304       225.705        0.494
   7 21 12       61.8587         0.4331       225.356        0.493
   7 21 13       61.7042         0.4358       225.005        0.491
   7 21 14       61.5506         0.4385       224.653        0.490
   7 21 15       61.3979         0.4411       224.300        0.488
   7 21 16       61.2460         0.4437       223.945        0.487
   7 21 17       61.0951         0.4462       223.590        0.485
   7 21 18       60.9450         0.4487       223.234        0.484
   7 21 19       60.7960         0.4511       222.876        0.482
   7 21 20       60.6479         0.4535       222.518        0.481
   7 21 21       60.5007         0.4558       222.159        0.479
   7 21 22       60.3546         0.4581       221.798        0.477
   7 21 23       60.2095         0.4604       221.437        0.475
   7 21 24       60.0655         0.4626       221.075        0.473
   7 21 25       59.9225         0.4647       220.712        0.471
   7 21 26       59.7805         0.4668       220.348        0.469
   7 21 27       59.6397         0.4688       219.983        0.467
   7 21 28       59.5000         0.4708       219.618        0.465
   7 21 29       59.3614         0.4727       219.252        0.463
   7 21 30       59.2239         0.4746       218.885        0.461
   7 21 31       59.0876         0.4764       218.517        0.459
   7 22  0       64.0723         0.3996       229.287        0.503
   7 22  1       63.9100         0.4020       228.951        0.502
   7 22  2       63.7482         0.4043       228.615        0.501
   7 22  3       63.5871         0.4065       228.277        0.500
   7 22  4       63.4265         0.4087       227.938        0.499
   7 22  5       63.2667         0.4109       227.598        0.498
   7 22  6       63.1075         0.4130       227.256        0.497
   7 22  7       62.9490         0.4150       226.913        0.496
   7 22  8       62.7912         0.4178       226.569        0.495
   7 22  9       62.6341         0.4206       226.223        0.494
   7 22 10       62.4778         0.4234       225.877        0.493
   7 22 11       62.3222         0.4262       225.529        0.491
   7 22 12       62.1675         0.4289       225.180        0.490
   7 22 13       62.0136         0.4316       224.830        0.489
   7 22 14       61.8605         0.4342       224.479        0.487
   7 22 15       61.7082         0.4368       224.127        0.486
   7 22 16       61.5569         0.4394       223.773        0.484
   7 22 17       61.4064         0.4419       223.419        0.483
   7 22 18       61.2569         0.4443       223.063        0.481
   7 22 19       61.1083         0.4468       222.707        0.480
   7 22 20       60.9606         0.4491       222.349        0.478
   7 22 21       60.8139         0.4515       221.991        0.476
   7 22 22       60.6683         0.4537       221.632        0.474
   7 22 23       60.5236         0.4560       221.271        0.473
