Tele EF EB theta(degree) phi(degree)
   6 31  4       60.8297     212.571
   6 31  5       60.7176     212.198
   6 31  6       60.6064     211.825
   6 31  7       60.4961     211.450
   6 31  8       60.3869     211.075
   6 31  9       60.2786     210.698
   6 31 10       60.1713     210.320
   6 31 11       60.0650     209.941
   6 31 12       59.9598     209.561
   6 31 13       59.8556     209.180
   6 31 14       59.7524     208.799
   6 31 15       59.6504     208.416
   6 31 16       59.5494     208.032
   6 31 17       59.4496     207.648
   6 31 18       59.3509     207.263
   6 31 19       59.2533     206.877
   6 31 20       59.1569     206.490
   6 31 21       59.0616     206.103
   6 31 22       58.9675     205.714
   6 31 23       58.8746     205.326
   6 31 24       58.7830     204.936
   6 31 25       58.6925     204.546
   6 31 26       58.6032     204.156
   6 31 27       58.5152     203.765
   6 31 28       58.4285     203.373
   6 31 29       58.3430     202.981
   6 31 30       58.2587     202.589
   6 31 31       58.1758     202.196
   7  0  0       57.5049     233.568
   7  0  1       57.3283     233.222
   7  0  2       57.1525     232.875
   7  0  3       56.9774     232.525
   7  0  4       56.8031     232.174
   7  0  5       56.6296     231.820
   7  0  6       56.4570     231.466
   7  0  7       56.2853     231.109
   7  0  8       56.1144     230.751
   7  0  9       55.9445     230.391
   7  0 10       55.7755     230.029
   7  0 11       55.6075     229.666
   7  0 12       55.4405     229.301
   7  0 13       55.2745     228.934
   7  0 14       55.1096     228.566
   7  0 15       54.9457     228.197
   7  0 16       54.7830     227.825
   7  0 17       54.6213     227.453
   7  0 18       54.4608     227.078
   7  0 19       54.3015     226.702
   7  0 20       54.1433     226.325
   7  0 21       53.9864     225.947
   7  0 22       53.8306     225.566
   7  0 23       53.6762     225.185
   7  0 24       53.5230     224.802
   7  0 25       53.3711     224.418
   7  0 26       53.2205     224.032
   7  0 27       53.0713     223.646
   7  0 28       52.9234     223.258
   7  0 29       52.7769     222.868
   7  0 30       52.6318     222.478
   7  0 31       52.4882     222.086
   7  1  0       57.7985     233.362
   7  1  1       57.6226     233.017
   7  1  2       57.4473     232.669
   7  1  3       57.2729     232.320
   7  1  4       57.0992     231.969
   7  1  5       56.9264     231.617
   7  1  6       56.7544     231.262
   7  1  7       56.5832     230.906
   7  1  8       56.4130     230.549
   7  1  9       56.2437     230.189
   7  1 10       56.0753     229.828
   7  1 11       55.9078     229.466
   7  1 12       55.7414     229.101
   7  1 13       55.5760     228.735
   7  1 14       55.4116     228.368
   7  1 15       55.2483     227.999
   7  1 16       55.0860     227.629
   7  1 17       54.9249     227.257
   7  1 18       54.7649     226.883
   7  1 19       54.6061     226.508
   7  1 20       54.4484     226.132
   7  1 21       54.2919     225.754
   7  1 22       54.1367     225.375
   7  1 23       53.9827     224.994
   7  1 24       53.8300     224.612
   7  1 25       53.6785     224.229
   7  1 26       53.5284     223.845
   7  1 27       53.3796     223.459
   7  1 28       53.2321     223.072
   7  1 29       53.0860     222.684
   7  1 30       52.9413     222.295
   7  1 31       52.7980     221.904
   7  2  0       58.0927     233.158
   7  2  1       57.9174     232.812
   7  2  2       57.7428     232.465
   7  2  3       57.5690     232.117
   7  2  4       57.3960     231.766
   7  2  5       57.2238     231.414
   7  2  6       57.0524     231.060
   7  2  7       56.8818     230.705
   7  2  8       56.7122     230.348
   7  2  9       56.5434     229.989
   7  2 10       56.3756     229.629
   7  2 11       56.2088     229.267
   7  2 12       56.0429     228.903
   7  2 13       55.8780     228.538
   7  2 14       55.7142     228.171
   7  2 15       55.5514     227.803
   7  2 16       55.3897     227.433
   7  2 17       55.2291     227.062
   7  2 18       55.0696     226.689
   7  2 19       54.9113     226.315
   7  2 20       54.7541     225.940
   7  2 21       54.5982     225.563
   7  2 22       54.4434     225.184
   7  2 23       54.2899     224.805
   7  2 24       54.1376     224.424
   7  2 25       53.9866     224.042
   7  2 26       53.8369     223.658
   7  2 27       53.6885     223.274
   7  2 28       53.5414     222.888
   7  2 29       53.3958     222.501
   7  2 30       53.2514     222.112
   7  2 31       53.1085     221.723
   7  3  0       58.3875     232.954
   7  3  1       58.2129     232.609
   7  3  2       58.0390     232.262
   7  3  3       57.8658     231.914
   7  3  4       57.6934     231.564
   7  3  5       57.5218     231.213
   7  3  6       57.3510     230.859
   7  3  7       57.1811     230.504
   7  3  8       57.0120     230.148
   7  3  9       56.8439     229.790
   7  3 10       56.6766     229.430
   7  3 11       56.5103     229.069
   7  3 12       56.3450     228.706
   7  3 13       56.1807     228.341
   7  3 14       56.0174     227.975
   7  3 15       55.8552     227.608
   7  3 16       55.6940     227.239
   7  3 17       55.5339     226.869
   7  3 18       55.3750     226.497
   7  3 19       55.2171     226.123
   7  3 20       55.0605     225.749
   7  3 21       54.9050     225.373
   7  3 22       54.7507     224.995
   7  3 23       54.5976     224.617
   7  3 24       54.4458     224.237
   7  3 25       54.2952     223.856
   7  3 26       54.1460     223.473
   7  3 27       53.9980     223.089
   7  3 28       53.8513     222.705
   7  3 29       53.7061     222.319
   7  3 30       53.5621     221.932
   7  3 31       53.4196     221.543
   7  4  0       58.6830     232.751
   7  4  1       58.5090     232.407
   7  4  2       58.3357     232.061
   7  4  3       58.1631     231.713
   7  4  4       57.9913     231.363
   7  4  5       57.8204     231.012
   7  4  6       57.6502     230.660
   7  4  7       57.4809     230.305
   7  4  8       57.3124     229.949
   7  4  9       57.1449     229.592
   7  4 10       56.9782     229.233
   7  4 11       56.8125     228.872
   7  4 12       56.6478     228.510
   7  4 13       56.4840     228.146
   7  4 14       56.3213     227.781
   7  4 15       56.1596     227.414
   7  4 16       55.9989     227.046
   7  4 17       55.8394     226.676
   7  4 18       55.6809     226.305
   7  4 19       55.5236     225.933
   7  4 20       55.3674     225.559
   7  4 21       55.2124     225.184
   7  4 22       55.0585     224.808
   7  4 23       54.9059     224.430
   7  4 24       54.7546     224.051
   7  4 25       54.6044     223.671
   7  4 26       54.4556     223.289
   7  4 27       54.3081     222.907
   7  4 28       54.1618     222.523
   7  4 29       54.0169     222.138
   7  4 30       53.8734     221.752
   7  4 31       53.7312     221.365
   7  5  0       58.9790     232.550
   7  5  1       58.8056     232.206
   7  5  2       58.6330     231.860
   7  5  3       58.4610     231.513
   7  5  4       58.2899     231.164
   7  5  5       58.1195     230.813
   7  5  6       57.9500     230.461
   7  5  7       57.7813     230.107
   7  5  8       57.6134     229.752
   7  5  9       57.4464     229.395
   7  5 10       57.2804     229.037
   7  5 11       57.1152     228.677
   7  5 12       56.9510     228.315
   7  5 13       56.7879     227.952
   7  5 14       56.6257     227.587
   7  5 15       56.4645     227.222
   7  5 16       56.3044     226.854
   7  5 17       56.1453     226.485
   7  5 18       55.9874     226.115
   7  5 19       55.8305     225.744
   7  5 20       55.6748     225.371
   7  5 21       55.5203     224.996
   7  5 22       55.3670     224.621
   7  5 23       55.2148     224.244
   7  5 24       55.0639     223.866
   7  5 25       54.9142     223.487
   7  5 26       54.7658     223.107
   7  5 27       54.6187     222.725
   7  5 28       54.4728     222.342
   7  5 29       54.3283     221.958
   7  5 30       54.1851     221.574
   7  5 31       54.0433     221.188
   7  6  0       59.2755     232.349
   7  6  1       59.1028     232.006
   7  6  2       58.9308     231.660
   7  6  3       58.7595     231.314
   7  6  4       58.5890     230.965
   7  6  5       58.4192     230.615
   7  6  6       58.2503     230.264
   7  6  7       58.0822     229.910
   7  6  8       57.9149     229.556
   7  6  9       57.7485     229.199
   7  6 10       57.5830     228.842
   7  6 11       57.4185     228.482
   7  6 12       57.2549     228.121
   7  6 13       57.0922     227.759
   7  6 14       56.9306     227.395
   7  6 15       56.7700     227.030
   7  6 16       56.6104     226.664
   7  6 17       56.4518     226.296
   7  6 18       56.2944     225.926
   7  6 19       56.1381     225.556
   7  6 20       55.9828     225.184
   7  6 21       55.8288     224.810
   7  6 22       55.6759     224.436
   7  6 23       55.5242     224.060
   7  6 24       55.3737     223.683
   7  6 25       55.2245     223.305
   7  6 26       55.0765     222.925
   7  6 27       54.9298     222.545
   7  6 28       54.7843     222.163
   7  6 29       54.6402     221.780
   7  6 30       54.4974     221.397
   7  6 31       54.3560     221.012
   7  7  0       59.5725     232.150
   7  7  1       59.4005     231.807
   7  7  2       59.2291     231.462
   7  7  3       59.0585     231.116
   7  7  4       58.8886     230.768
   7  7  5       58.7195     230.418
   7  7  6       58.5511     230.067
   7  7  7       58.3836     229.715
   7  7  8       58.2170     229.361
   7  7  9       58.0512     229.005
   7  7 10       57.8863     228.648
   7  7 11       57.7223     228.289
   7  7 12       57.5592     227.929
   7  7 13       57.3971     227.567
   7  7 14       57.2360     227.204
   7  7 15       57.0759     226.840
   7  7 16       56.9169     226.474
   7  7 17       56.7588     226.107
   7  7 18       56.6019     225.739
   7  7 19       56.4461     225.369
   7  7 20       56.2913     224.998
   7  7 21       56.1378     224.625
   7  7 22       55.9853     224.252
   7  7 23       55.8341     223.877
   7  7 24       55.6841     223.501
   7  7 25       55.5353     223.123
   7  7 26       55.3877     222.745
   7  7 27       55.2414     222.366
   7  7 28       55.0963     221.985
   7  7 29       54.9526     221.603
   7  7 30       54.8102     221.221
   7  7 31       54.6691     220.837
   7  8  0       59.8701     231.951
   7  8  1       59.6987     231.609
   7  8  2       59.5279     231.265
   7  8  3       59.3579     230.919
   7  8  4       59.1887     230.572
   7  8  5       59.0202     230.223
   7  8  6       58.8525     229.872
   7  8  7       58.6855     229.520
   7  8  8       58.5195     229.167
   7  8  9       58.3543     228.812
   7  8 10       58.1899     228.455
   7  8 11       58.0265     228.097
   7  8 12       57.8640     227.738
   7  8 13       57.7025     227.377
   7  8 14       57.5419     227.015
   7  8 15       57.3824     226.651
   7  8 16       57.2238     226.286
   7  8 17       57.0663     225.920
   7  8 18       56.9099     225.552
   7  8 19       56.7546     225.183
   7  8 20       56.6003     224.813
   7  8 21       56.4472     224.441
   7  8 22       56.2953     224.069
   7  8 23       56.1445     223.695
   7  8 24       55.9949     223.320
   7  8 25       55.8465     222.943
   7  8 26       55.6993     222.566
   7  8 27       55.5534     222.188
   7  8 28       55.4088     221.808
   7  8 29       55.2654     221.428
   7  8 30       55.1234     221.046
   7  8 31       54.9826     220.664
   7  9  0       60.1681     231.754
   7  9  1       59.9973     231.412
   7  9  2       59.8272     231.068
   7  9  3       59.6579     230.723
   7  9  4       59.4892     230.376
   7  9  5       59.3213     230.028
   7  9  6       59.1542     229.678
   7  9  7       58.9879     229.327
   7  9  8       58.8225     228.974
   7  9  9       58.6578     228.620
   7  9 10       58.4941     228.264
   7  9 11       58.3312     227.906
   7  9 12       58.1693     227.548
   7  9 13       58.0083     227.188
   7  9 14       57.8483     226.826
   7  9 15       57.6893     226.463
   7  9 16       57.5313     226.099
   7  9 17       57.3743     225.734
   7  9 18       57.2184     225.367
   7  9 19       57.0635     224.999
   7  9 20       56.9097     224.629
   7  9 21       56.7571     224.259
   7  9 22       56.6056     223.887
   7  9 23       56.4553     223.514
   7  9 24       56.3061     223.140
   7  9 25       56.1582     222.765
   7  9 26       56.0114     222.388
   7  9 27       55.8659     222.011
   7  9 28       55.7217     221.633
   7  9 29       55.5787     221.253
   7  9 30       55.4370     220.873
   7  9 31       55.2966     220.491
   7 10  0       60.4665     231.558
   7 10  1       60.2964     231.216
   7 10  2       60.1270     230.873
   7 10  3       59.9582     230.529
   7 10  4       59.7902     230.182
   7 10  5       59.6230     229.835
   7 10  6       59.4565     229.485
   7 10  7       59.2908     229.134
   7 10  8       59.1259     228.782
   7 10  9       58.9619     228.429
   7 10 10       58.7987     228.073
   7 10 11       58.6364     227.717
   7 10 12       58.4750     227.359
   7 10 13       58.3146     226.999
   7 10 14       58.1551     226.639
   7 10 15       57.9966     226.277
   7 10 16       57.8391     225.913
   7 10 17       57.6827     225.549
   7 10 18       57.5272     225.183
   7 10 19       57.3729     224.815
   7 10 20       57.2196     224.447
   7 10 21       57.0674     224.077
   7 10 22       56.9164     223.706
   7 10 23       56.7665     223.334
   7 10 24       56.6178     222.961
   7 10 25       56.4702     222.587
   7 10 26       56.3239     222.212
   7 10 27       56.1788     221.836
   7 10 28       56.0350     221.458
   7 10 29       55.8924     221.080
   7 10 30       55.7510     220.701
   7 10 31       55.6110     220.320
   7 11  0       60.7654     231.363
   7 11  1       60.5959     231.022
   7 11  2       60.4271     230.679
   7 11  3       60.2590     230.335
   7 11  4       60.0916     229.989
   7 11  5       59.9250     229.642
   7 11  6       59.7591     229.293
   7 11  7       59.5940     228.943
   7 11  8       59.4297     228.592
   7 11  9       59.2663     228.239
   7 11 10       59.1037     227.884
   7 11 11       58.9420     227.528
   7 11 12       58.7812     227.171
   7 11 13       58.6213     226.812
   7 11 14       58.4623     226.452
   7 11 15       58.3044     226.091
   7 11 16       58.1474     225.729
   7 11 17       57.9914     225.365
   7 11 18       57.8365     225.000
   7 11 19       57.6826     224.633
   7 11 20       57.5298     224.266
   7 11 21       57.3781     223.897
   7 11 22       57.2275     223.527
   7 11 23       57.0781     223.156
   7 11 24       56.9298     222.784
   7 11 25       56.7827     222.411
   7 11 26       56.6368     222.037
   7 11 27       56.4921     221.661
   7 11 28       56.3486     221.285
   7 11 29       56.2064     220.908
   7 11 30       56.0654     220.530
   7 11 31       55.9258     220.151
   7 12  0       61.0646     231.169
   7 12  1       60.8958     230.828
   7 12  2       60.7276     230.486
   7 12  3       60.5602     230.143
   7 12  4       60.3934     229.797
   7 12  5       60.2274     229.451
   7 12  6       60.0621     229.103
   7 12  7       59.8976     228.753
   7 12  8       59.7339     228.402
   7 12  9       59.5711     228.050
   7 12 10       59.4091     227.696
   7 12 11       59.2479     227.341
   7 12 12       59.0877     226.984
   7 12 13       58.9283     226.627
   7 12 14       58.7699     226.267
   7 12 15       58.6125     225.907
   7 12 16       58.4560     225.545
   7 12 17       58.3006     225.182
   7 12 18       58.1461     224.818
   7 12 19       57.9927     224.452
   7 12 20       57.8404     224.086
   7 12 21       57.6892     223.718
   7 12 22       57.5391     223.349
   7 12 23       57.3901     222.979
   7 12 24       57.2422     222.608
   7 12 25       57.0955     222.236
   7 12 26       56.9500     221.863
   7 12 27       56.8057     221.488
   7 12 28       56.6626     221.113
   7 12 29       56.5208     220.737
   7 12 30       56.3802     220.360
   7 12 31       56.2409     219.982
   7 13  0       61.3642     230.976
   7 13  1       61.1960     230.636
   7 13  2       61.0285     230.294
   7 13  3       60.8617     229.951
   7 13  4       60.6956     229.607
   7 13  5       60.5301     229.261
   7 13  6       60.3655     228.913
   7 13  7       60.2016     228.564
   7 13  8       60.0385     228.214
   7 13  9       59.8762     227.862
   7 13 10       59.7148     227.509
   7 13 11       59.5542     227.155
   7 13 12       59.3945     226.799
   7 13 13       59.2357     226.442
   7 13 14       59.0779     226.083
   7 13 15       58.9209     225.724
   7 13 16       58.7650     225.363
   7 13 17       58.6100     225.001
   7 13 18       58.4561     224.637
   7 13 19       58.3032     224.273
   7 13 20       58.1514     223.907
   7 13 21       58.0006     223.540
   7 13 22       57.8509     223.172
   7 13 23       57.7024     222.803
   7 13 24       57.5549     222.433
   7 13 25       57.4087     222.062
   7 13 26       57.2636     221.690
   7 13 27       57.1197     221.316
   7 13 28       56.9770     220.942
   7 13 29       56.8355     220.567
   7 13 30       56.6953     220.191
   7 13 31       56.5563     219.815
   7 14  0       61.6641     230.784
   7 14  1       61.4966     230.445
   7 14  2       61.3297     230.103
   7 14  3       61.1635     229.761
   7 14  4       60.9980     229.417
   7 14  5       60.8332     229.072
   7 14  6       60.6692     228.725
   7 14  7       60.5059     228.376
   7 14  8       60.3434     228.027
   7 14  9       60.1817     227.676
   7 14 10       60.0208     227.323
   7 14 11       59.8608     226.970
   7 14 12       59.7017     226.615
   7 14 13       59.5434     226.258
   7 14 14       59.3861     225.901
   7 14 15       59.2297     225.542
   7 14 16       59.0743     225.182
   7 14 17       58.9199     224.820
   7 14 18       58.7664     224.458
   7 14 19       58.6140     224.094
   7 14 20       58.4626     223.729
   7 14 21       58.3123     223.363
   7 14 22       58.1631     222.996
   7 14 23       58.0150     222.628
   7 14 24       57.8680     222.259
   7 14 25       57.7221     221.889
   7 14 26       57.5774     221.518
   7 14 27       57.4339     221.146
   7 14 28       57.2916     220.773
   7 14 29       57.1505     220.399
   7 14 30       57.0106     220.024
   7 14 31       56.8720     219.648
   7 15  0       61.9643     230.593
   7 15  1       61.7975     230.254
   7 15  2       61.6313     229.914
   7 15  3       61.4657     229.572
   7 15  4       61.3008     229.228
   7 15  5       61.1366     228.884
   7 15  6       60.9732     228.537
   7 15  7       60.8105     228.190
   7 15  8       60.6486     227.841
   7 15  9       60.4875     227.490
   7 15 10       60.3272     227.139
   7 15 11       60.1677     226.786
   7 15 12       60.0091     226.431
   7 15 13       59.8514     226.076
   7 15 14       59.6947     225.719
   7 15 15       59.5388     225.361
   7 15 16       59.3839     225.002
   7 15 17       59.2299     224.641
   7 15 18       59.0770     224.280
   7 15 19       58.9251     223.917
   7 15 20       58.7742     223.553
   7 15 21       58.6243     223.188
   7 15 22       58.4755     222.822
   7 15 23       58.3279     222.455
   7 15 24       58.1813     222.087
   7 15 25       58.0359     221.717
   7 15 26       57.8916     221.347
   7 15 27       57.7484     220.976
   7 15 28       57.6065     220.604
   7 15 29       57.4658     220.232
   7 15 30       57.3262     219.858
   7 15 31       57.1879     219.483
   7 16  0       62.2649     230.403
   7 16  1       62.0986     230.065
   7 16  2       61.9331     229.725
   7 16  3       61.7681     229.384
   7 16  4       61.6039     229.041
   7 16  5       61.4403     228.697
   7 16  6       61.2775     228.351
   7 16  7       61.1154     228.004
   7 16  8       60.9541     227.656
   7 16  9       60.7935     227.306
   7 16 10       60.6338     226.955
   7 16 11       60.4749     226.603
   7 16 12       60.3169     226.249
   7 16 13       60.1597     225.895
   7 16 14       60.0035     225.539
   7 16 15       59.8481     225.181
   7 16 16       59.6937     224.823
   7 16 17       59.5403     224.463
   7 16 18       59.3878     224.102
   7 16 19       59.2364     223.741
   7 16 20       59.0860     223.378
   7 16 21       58.9366     223.014
   7 16 22       58.7882     222.648
   7 16 23       58.6410     222.282
   7 16 24       58.4949     221.915
   7 16 25       58.3498     221.547
   7 16 26       58.2059     221.178
   7 16 27       58.0632     220.808
   7 16 28       57.9216     220.437
   7 16 29       57.7813     220.065
   7 16 30       57.6421     219.693
   7 16 31       57.5041     219.319
   7 17  0       62.5656     230.215
   7 17  1       62.4000     229.877
   7 17  2       62.2351     229.537
   7 17  3       62.0708     229.197
   7 17  4       61.9072     228.854
   7 17  5       61.7442     228.511
   7 17  6       61.5820     228.166
   7 17  7       61.4205     227.820
   7 17  8       61.2598     227.472
   7 17  9       61.0998     227.123
   7 17 10       60.9407     226.773
   7 17 11       60.7824     226.421
   7 17 12       60.6249     226.068
   7 17 13       60.4683     225.714
   7 17 14       60.3125     225.359
   7 17 15       60.1577     225.003
   7 17 16       60.0038     224.645
   7 17 17       59.8509     224.286
   7 17 18       59.6989     223.926
   7 17 19       59.5479     223.566
   7 17 20       59.3980     223.203
   7 17 21       59.2491     222.840
   7 17 22       59.1012     222.476
   7 17 23       58.9544     222.111
   7 17 24       58.8086     221.745
   7 17 25       58.6640     221.378
   7 17 26       58.5205     221.010
   7 17 27       58.3782     220.641
   7 17 28       58.2370     220.271
   7 17 29       58.0970     219.900
   7 17 30       57.9581     219.529
   7 17 31       57.8205     219.157
   7 18  0       62.8666     230.027
   7 18  1       62.7017     229.690
   7 18  2       62.5374     229.351
   7 18  3       62.3737     229.011
   7 18  4       62.2107     228.669
   7 18  5       62.0484     228.326
   7 18  6       61.8868     227.982
   7 18  7       61.7259     227.636
   7 18  8       61.5657     227.289
   7 18  9       61.4063     226.941
   7 18 10       61.2478     226.591
   7 18 11       61.0900     226.241
   7 18 12       60.9331     225.889
   7 18 13       60.7770     225.535
   7 18 14       60.6218     225.181
   7 18 15       60.4675     224.825
   7 18 16       60.3141     224.469
   7 18 17       60.1617     224.111
   7 18 18       60.0102     223.752
   7 18 19       59.8597     223.392
   7 18 20       59.7102     223.030
   7 18 21       59.5617     222.668
   7 18 22       59.4143     222.305
   7 18 23       59.2679     221.941
   7 18 24       59.1226     221.576
   7 18 25       58.9784     221.210
   7 18 26       58.8353     220.843
   7 18 27       58.6933     220.475
   7 18 28       58.5525     220.106
   7 18 29       58.4129     219.737
   7 18 30       58.2744     219.366
   7 18 31       58.1371     218.995
   7 19  0       63.1678     229.840
   7 19  1       63.0035     229.504
   7 19  2       62.8399     229.165
   7 19  3       62.6768     228.826
   7 19  4       62.5144     228.485
   7 19  5       62.3527     228.142
   7 19  6       62.1917     227.799
   7 19  7       62.0314     227.454
   7 19  8       61.8719     227.107
   7 19  9       61.7131     226.760
   7 19 10       61.5550     226.411
   7 19 11       61.3978     226.061
   7 19 12       61.2415     225.710
   7 19 13       61.0859     225.357
   7 19 14       60.9313     225.004
   7 19 15       60.7775     224.649
   7 19 16       60.6246     224.293
   7 19 17       60.4727     223.936
   7 19 18       60.3217     223.578
   7 19 19       60.1717     223.219
   7 19 20       60.0226     222.858
   7 19 21       59.8746     222.497
   7 19 22       59.7276     222.135
   7 19 23       59.5817     221.772
   7 19 24       59.4368     221.408
   7 19 25       59.2930     221.043
   7 19 26       59.1503     220.677
   7 19 27       59.0087     220.310
   7 19 28       58.8682     219.942
   7 19 29       58.7289     219.574
   7 19 30       58.5908     219.205
   7 19 31       58.4538     218.835
   7 20  0       63.4692     229.655
   7 20  1       63.3055     229.318
   7 20  2       63.1425     228.981
   7 20  3       62.9801     228.642
   7 20  4       62.8183     228.301
   7 20  5       62.6572     227.960
   7 20  6       62.4968     227.617
   7 20  7       62.3371     227.272
   7 20  8       62.1782     226.927
   7 20  9       62.0199     226.580
   7 20 10       61.8625     226.232
   7 20 11       61.7058     225.883
   7 20 12       61.5500     225.532
   7 20 13       61.3950     225.180
   7 20 14       61.2409     224.828
   7 20 15       61.0876     224.474
   7 20 16       60.9352     224.119
   7 20 17       60.7838     223.762
   7 20 18       60.6333     223.405
   7 20 19       60.4837     223.047
   7 20 20       60.3352     222.688
   7 20 21       60.1876     222.327
   7 20 22       60.0410     221.966
   7 20 23       59.8955     221.604
   7 20 24       59.7511     221.241
   7 20 25       59.6077     220.877
   7 20 26       59.4653     220.512
   7 20 27       59.3241     220.146
   7 20 28       59.1841     219.780
   7 20 29       59.0451     219.412
   7 20 30       58.9073     219.044
   7 20 31       58.7707     218.675
   7 21  0       63.7707     229.470
   7 21  1       63.6077     229.134
   7 21  2       63.4453     228.797
   7 21  3       63.2835     228.459
   7 21  4       63.1224     228.119
   7 21  5       62.9619     227.778
   7 21  6       62.8021     227.436
   7 21  7       62.6430     227.092
   7 21  8       62.4846     226.747
   7 21  9       62.3270     226.401
   7 21 10       62.1701     226.054
   7 21 11       62.0140     225.705
   7 21 12       61.8587     225.356
   7 21 13       61.7042     225.005
   7 21 14       61.5506     224.653
   7 21 15       61.3979     224.300
   7 21 16       61.2460     223.945
   7 21 17       61.0951     223.590
   7 21 18       60.9450     223.234
   7 21 19       60.7960     222.876
   7 21 20       60.6479     222.518
   7 21 21       60.5007     222.159
   7 21 22       60.3546     221.798
   7 21 23       60.2095     221.437
   7 21 24       60.0655     221.075
   7 21 25       59.9225     220.712
   7 21 26       59.7805     220.348
   7 21 27       59.6397     219.983
   7 21 28       59.5000     219.618
   7 21 29       59.3614     219.252
   7 21 30       59.2239     218.885
   7 21 31       59.0876     218.517
   7 22  0       64.0723     229.287
   7 22  1       63.9100     228.951
   7 22  2       63.7482     228.615
   7 22  3       63.5871     228.277
   7 22  4       63.4265     227.938
   7 22  5       63.2667     227.598
   7 22  6       63.1075     227.256
   7 22  7       62.9490     226.913
   7 22  8       62.7912     226.569
   7 22  9       62.6341     226.223
   7 22 10       62.4778     225.877
   7 22 11       62.3222     225.529
   7 22 12       62.1675     225.180
   7 22 13       62.0136     224.830
   7 22 14       61.8605     224.479
   7 22 15       61.7082     224.127
   7 22 16       61.5569     223.773
   7 22 17       61.4064     223.419
   7 22 18       61.2569     223.063
   7 22 19       61.1083     222.707
   7 22 20       60.9606     222.349
   7 22 21       60.8139     221.991
   7 22 22       60.6683     221.632
   7 22 23       60.5236     221.271
   7 22 24       60.3799     220.910
   7 22 25       60.2373     220.548
   7 22 26       60.0958     220.186
   7 22 27       59.9554     219.822
   7 22 28       59.8160     219.458
   7 22 29       59.6778     219.092
   7 22 30       59.5406     218.726
   7 22 31       59.4047     218.360
   7 23  0       64.3740     229.104
   7 23  1       64.2123     228.770
   7 23  2       64.0512     228.434
   7 23  3       63.8907     228.096
   7 23  4       63.7308     227.758
   7 23  5       63.5715     227.418
   7 23  6       63.4129     227.077
   7 23  7       63.2550     226.735
   7 23  8       63.0978     226.391
   7 23  9       62.9413     226.047
   7 23 10       62.7855     225.701
   7 23 11       62.6306     225.354
   7 23 12       62.4764     225.006
   7 23 13       62.3230     224.656
   7 23 14       62.1704     224.306
   7 23 15       62.0187     223.955
   7 23 16       61.8678     223.602
   7 23 17       61.7179     223.249
   7 23 18       61.5688     222.894
   7 23 19       61.4207     222.538
   7 23 20       61.2735     222.182
   7 23 21       61.1272     221.824
   7 23 22       60.9820     221.466
   7 23 23       60.8377     221.107
   7 23 24       60.6945     220.747
   7 23 25       60.5523     220.386
   7 23 26       60.4111     220.024
   7 23 27       60.2711     219.661
   7 23 28       60.1321     219.298
   7 23 29       59.9942     218.934
   7 23 30       59.8574     218.569
   7 23 31       59.7217     218.204
   7 24  0       64.6758     228.923
   7 24  1       64.5148     228.589
   7 24  2       64.3543     228.253
   7 24  3       64.1944     227.917
   7 24  4       64.0351     227.579
   7 24  5       63.8765     227.240
   7 24  6       63.7185     226.899
   7 24  7       63.5611     226.558
   7 24  8       63.4045     226.215
   7 24  9       63.2486     225.871
   7 24 10       63.0934     225.526
   7 24 11       62.9389     225.180
   7 24 12       62.7853     224.832
   7 24 13       62.6324     224.484
   7 24 14       62.4804     224.134
   7 24 15       62.3292     223.784
   7 24 16       62.1788     223.432
   7 24 17       62.0293     223.079
   7 24 18       61.8808     222.726
   7 24 19       61.7331     222.371
   7 24 20       61.5863     222.016
   7 24 21       61.4406     221.659
   7 24 22       61.2957     221.302
   7 24 23       61.1519     220.943
   7 24 24       61.0091     220.584
   7 24 25       60.8673     220.224
   7 24 26       60.7265     219.864
   7 24 27       60.5868     219.502
   7 24 28       60.4482     219.140
   7 24 29       60.3106     218.777
   7 24 30       60.1742     218.413
   7 24 31       60.0388     218.049
   7 25  0       64.9777     228.742
   7 25  1       64.8173     228.409
   7 25  2       64.6574     228.074
   7 25  3       64.4981     227.738
   7 25  4       64.3395     227.401
   7 25  5       64.1814     227.062
   7 25  6       64.0240     226.723
   7 25  7       63.8673     226.382
   7 25  8       63.7112     226.040
   7 25  9       63.5559     225.696
   7 25 10       63.4012     225.352
   7 25 11       63.2474     225.007
   7 25 12       63.0942     224.660
   7 25 13       62.9419     224.312
   7 25 14       62.7904     223.964
   7 25 15       62.6397     223.614
   7 25 16       62.4898     223.263
   7 25 17       62.3408     222.911
   7 25 18       62.1927     222.559
   7 25 19       62.0455     222.205
   7 25 20       61.8992     221.850
   7 25 21       61.7539     221.495
   7 25 22       61.6095     221.138
   7 25 23       61.4661     220.781
   7 25 24       61.3237     220.423
   7 25 25       61.1823     220.064
   7 25 26       61.0419     219.704
   7 25 27       60.9025     219.344
   7 25 28       60.7642     218.983
   7 25 29       60.6270     218.621
   7 25 30       60.4909     218.258
   7 25 31       60.3559     217.895
   7 26  0       65.2795     228.563
   7 26  1       65.1198     228.230
   7 26  2       64.9605     227.896
   7 26  3       64.8019     227.560
   7 26  4       64.6439     227.224
   7 26  5       64.4864     226.886
   7 26  6       64.3296     226.547
   7 26  7       64.1734     226.207
   7 26  8       64.0180     225.865
   7 26  9       63.8632     225.523
   7 26 10       63.7091     225.179
   7 26 11       63.5558     224.835
   7 26 12       63.4032     224.489
