*F(0)/B(1)       tel     strip     center (1)      error (1) 
         1         5        27         1340.5       0.228158
         1         5        28        905.899       0.130489
         1         5        28         997.17       0.136451
         1         5        28        1071.08       0.141363
         1         5        28        1371.55       0.178418
         1         5        29        867.436        0.25305
         1         5        29        960.537       0.275435
         1         5        29        1036.97       0.212032
         1         5        29         1345.7       0.252725
         1         5        30        853.916       0.133572
         1         5        30        943.978       0.141952
         1         5        30        1017.56       0.142527
         1         5        30        1315.04       0.170262
         1         5        31        809.463       0.262737
         1         5        31        967.787       0.351972
         1         5        31        993.403       0.997729
         1         5        31        1258.48       0.526688
         1         6         0         838.45       0.137508
         1         6         0        928.871       0.133099
         1         6         0        1001.66        0.14047
         1         6         0        1298.68       0.169884
         1         6         1        847.983       0.198602
         1         6         1        940.419       0.153666
         1         6         1        1015.12       0.147918
         1         6         1        1316.96        0.18545
         1         6         2        881.519       0.121095
         1         6         2        971.833       0.109423
         1         6         2        1045.36       0.120276
         1         6         2         1343.7       0.155332
         1         6         3        826.504       0.151076
         1         6         3        918.743       0.153687
         1         6         3        993.018       0.135262
         1         6         3        1295.68       0.176563
         1         6         4        854.705       0.126482
         1         6         4        944.518       0.113894
         1         6         4        1017.36        0.12076
         1         6         4        1313.39       0.152452
         1         6         5        849.441       0.151144
         1         6         5        941.318       0.159174
         1         6         5        1015.68       0.151955
         1         6         5        1318.25       0.180789
         1         6         6        832.654       0.112442
         1         6         6        922.776       0.118688
         1         6         6        995.434       0.125121
         1         6         6        1292.41       0.149054
         1         6         7        799.552       0.134251
         1         6         7        889.612       0.137724
         1         6         7        963.842       0.143245
         1         6         7        1262.49       0.170686
         1         6         8        913.732       0.124592
         1         6         8        1004.03       0.125937
         1         6         8           1077       0.121922
         1         6         8        1374.95       0.133737
         1         6         9        862.521       0.136413
         1         6         9        954.142       0.139293
         1         6         9        1028.78       0.134859
         1         6         9        1331.37       0.165466
         1         6        10        880.509       0.119152
         1         6        10        970.762        0.12025
         1         6        10        1044.02       0.129517
         1         6        10        1341.98       0.148308
         1         6        11        874.223       0.149853
         1         6        11        966.493       0.145077
         1         6        11        1040.53       0.143741
         1         6        11         1342.6       0.173039
         1         6        12        883.904       0.124476
         1         6        12        973.503       0.116083
         1         6        12        1046.09       0.116616
         1         6        12         1341.2       0.134561
         1         6        13        879.183        0.14755
         1         6        13        970.642       0.158587
         1         6        13        1044.77       0.147362
         1         6        13        1346.14       0.188847
         1         6        14        849.394       0.123845
         1         6        14        938.992       0.117859
         1         6        14        1011.64       0.121333
         1         6        14        1306.82       0.142797
         1         6        15         837.67       0.167515
         1         6        15        929.376       0.137546
         1         6        15        1003.06       0.133624
         1         6        15        1303.49       0.166998
         1         6        16        862.551       0.119682
         1         6        16         952.05       0.123551
         1         6        16        1024.47       0.114928
         1         6        16        1319.33       0.151582
         1         6        17         870.59        0.14201
         1         6        17        962.685       0.146173
         1         6        17         1036.7       0.145129
         1         6        17        1339.31       0.187821
         1         6        18        896.431       0.118726
         1         6        18         985.88        0.12423
         1         6        18        1058.14       0.116736
         1         6        18        1352.95       0.162583
         1         6        19          865.9       0.144809
         1         6        19        957.997        0.14614
         1         6        19        1032.39       0.154905
         1         6        19           1335       0.193346
         1         6        20        864.863       0.116415
         1         6        20        954.561       0.119336
         1         6        20        1027.62       0.117608
         1         6        20        1323.79       0.149877
         1         6        21        874.023       0.142427
         1         6        21        966.581       0.157896
         1         6        21        1040.78       0.154928
         1         6        21        1344.19        0.16332
         1         6        22        900.585       0.126229
         1         6        22        990.413        0.11933
         1         6        22        1063.45       0.123535
         1         6        22        1359.57       0.146178
         1         6        23        873.352       0.155105
         1         6        23        966.003       0.138392
         1         6        23        1040.21       0.150907
         1         6        23        1343.16       0.181886
         1         6        24        893.183       0.130285
         1         6        24        983.561       0.117606
         1         6        24         1056.6       0.123219
         1         6        24        1353.57        0.15384
         1         6        25        884.082       0.157932
         1         6        25        976.468       0.137009
         1         6        25        1050.85       0.148236
         1         6        25        1354.19       0.190775
         1         6        26        894.125       0.115221
         1         6        26        984.324       0.122057
         1         6        26        1056.99       0.123163
         1         6        26        1353.63        0.16134
         1         6        27        871.712       0.174097
         1         6        27        963.936        0.13784
         1         6        27         1038.4       0.137333
         1         6        27        1341.65       0.172357
         1         6        28        887.262       0.133254
         1         6        28        977.579       0.117385
         1         6        28        1051.01        0.11478
         1         6        28        1348.57       0.149438
         1         6        29        855.006         0.1628
         1         6        29        946.914       0.134184
         1         6        29        1021.23       0.163929
         1         6        29        1323.85       0.178592
         1         6        30        876.286       0.124477
         1         6        30        965.749       0.122348
         1         6        30        1038.51       0.123279
         1         6        30        1333.13       0.150052
         1         6        31        859.445       0.429928
         1         6        31        981.563       0.338684
         1         6        31        1027.91       0.219022
         1         6        31        1329.68       0.320373
         1         7         0        846.283       0.155252
         1         7         0        938.305       0.138701
         1         7         0        1012.69       0.146478
         1         7         0        1315.19       0.185875
         1         7         1        813.231       0.219056
         1         7         1        903.912       0.174049
         1         7         1        976.854        0.16371
         1         7         1        1271.99       0.181062
         1         7         2        848.352       0.151327
         1         7         2        941.041       0.138873
         1         7         2        1016.39       0.126919
         1         7         2        1322.16       0.174882
         1         7         3        819.018       0.174918
         1         7         3         909.08       0.164408
         1         7         3        981.367       0.152693
         1         7         3        1275.15       0.189411
         1         7         4        832.473       0.126378
         1         7         4        925.257       0.137802
         1         7         4        999.958       0.130921
         1         7         4        1305.88       0.160007
         1         7         5        780.149       0.189594
         1         7         5         869.96       0.165755
         1         7         5        942.798       0.144026
         1         7         5        1238.59        0.20456
         1         7         6         905.64       0.136309
         1         7         6        998.855       0.125942
         1         7         6        1074.48       0.151012
         1         7         6        1381.55       0.156016
         1         7         7        804.781       0.160179
         1         7         7        894.851       0.157755
         1         7         7        967.611       0.145792
         1         7         7        1264.05       0.198284
         1         7         8        845.789       0.139756
         1         7         8        937.302       0.119383
         1         7         8        1010.82       0.130795
         1         7         8        1311.02       0.165934
         1         7         9         866.27        0.17353
         1         7         9         957.24       0.146538
         1         7         9        1030.13       0.161332
         1         7         9        1327.33       0.179887
         1         7        10        907.171        0.73337
         1         7        10        1000.48       0.483957
         1         7        10        1074.97       0.466901
         1         7        10        1380.45       0.994692
         1         7        11        826.702       0.237093
         1         7        11        916.366       0.182506
         1         7        11        989.257        0.18214
         1         7        11        1284.01       0.212835
         1         7        12        908.774        0.13333
         1         7        12        1001.45       0.122642
         1         7        12        1076.89        0.12672
         1         7        12        1381.82        0.15943
         1         7        13         861.11       0.154153
         1         7        13         950.39       0.145921
         1         7        13        1023.05       0.143083
         1         7        13        1318.07       0.205028
         1         7        14        909.612       0.127113
         1         7        14        1001.85       0.131785
         1         7        14         1077.3       0.120691
         1         7        14        1381.29       0.151229
         1         7        15        819.343       0.153475
         1         7        15        908.293       0.142693
         1         7        15        980.134       0.130714
         1         7        15        1271.38       0.169838
         1         7        16        887.044       0.118549
         1         7        16        979.546       0.129576
         1         7        16        1054.56       0.144516
         1         7        16        1359.36       0.159793
         1         7        17        781.221       0.179508
         1         7        17        870.002       0.146135
         1         7        17         942.09       0.149976
         1         7        17        1233.94       0.185578
         1         7        18        869.803        0.11852
         1         7        18        959.653       0.127718
         1         7        18        1032.47       0.128471
         1         7        18        1329.25       0.174962
         1         7        19        811.651       0.155032
         1         7        19        901.744       0.149332
         1         7        19        973.937       0.138866
         1         7        19        1269.04        0.17757
         1         7        20        903.804         0.1254
         1         7        20        996.377       0.124456
         1         7        20        1071.17       0.149166
         1         7        20        1376.06       0.157006
         1         7        21        863.024       0.159113
         1         7        21        953.417       0.166831
         1         7        21        1026.38       0.143018
         1         7        21        1323.28       0.167702
         1         7        22        885.483       0.124921
         1         7        22        978.477       0.123283
         1         7        22        1053.97       0.129192
         1         7        22        1360.54       0.180339
         1         7        23        761.853       0.160007
         1         7        23        849.315       0.143518
         1         7        23        920.443       0.138322
         1         7        23        1209.05       0.184045
         1         7        24        872.594       0.121363
         1         7        24         964.85        0.12663
         1         7        24        1039.61       0.147205
         1         7        24        1342.82       0.161777
         1         7        25        833.022       0.186975
         1         7        25        923.939       0.150806
         1         7        25         996.78       0.152902
         1         7        25        1293.65       0.180701
         1         7        26        868.529       0.127945
         1         7        26        959.425       0.131622
         1         7        26        1033.11         0.1097
         1         7        26        1334.17        0.13779
         1         7        27        837.812       0.174314
         1         7        27        928.539       0.146804
         1         7        27        1002.01       0.146636
         1         7        27         1299.1       0.189893
         1         7        28        901.137       0.122523
         1         7        28        994.054       0.132109
         1         7        28        1069.05       0.126231
         1         7        28        1374.65       0.158652
         1         7        29        812.858       0.177347
         1         7        29        903.405       0.132369
         1         7        29        976.059         0.1405
         1         7        29        1272.44       0.201988
         1         7        30        860.933       0.138408
         1         7        30        953.301       0.124647
         1         7        30        1027.61       0.126087
         1         7        30        1330.72       0.164522
         1         7        31        880.836       0.241777
         1         7        31        1045.68        0.24429
         1         7        31        1073.81       0.243682
         1         7        31        1344.91       0.310708
         1         8         0        857.306       0.144935
         1         8         0        947.737       0.161338
         1         8         0        1021.04       0.143697
         1         8         0        1319.65        0.19643
         1         8         1        827.616       0.160019
         1         8         1        916.968       0.148528
         1         8         1        988.562       0.185235
         1         8         1        1283.44       0.206161
         1         8         2        844.495       0.134975
         1         8         2        935.205         0.1248
         1         8         2        1008.75       0.119022
         1         8         2        1306.17       0.182108
         1         8         3        842.306       0.180608
         1         8         3        931.525        0.16542
         1         8         3         1002.8       0.194291
         1         8         3        1296.83       0.208323
         1         8         4        870.023       0.128838
         1         8         4        960.313       0.131205
         1         8         4        1033.94       0.121165
         1         8         4        1333.56       0.154451
         1         8         5        803.347       0.173454
         1         8         5        891.727       0.189497
         1         8         5        964.581       0.169206
         1         8         5         1258.1        0.20698
         1         8         6        855.999       0.123355
         1         8         6        946.092       0.132023
         1         8         6        1019.54       0.125972
         1         8         6        1317.74       0.156169
         1         8         7        813.547       0.175451
         1         8         7        902.124       0.155453
         1         8         7        973.403       0.184726
         1         8         7        1265.01       0.236895
         1         8         8        887.048       0.122186
         1         8         8        977.368       0.128316
         1         8         8        1051.08       0.134923
         1         8         8        1348.94       0.160804
         1         8         9         845.15       0.173116
         1         8         9        934.162       0.159739
         1         8         9        1006.29       0.182533
         1         8         9        1299.92       0.207686
         1         8        10        870.272       0.121971
         1         8        10          960.1        0.13832
         1         8        10        1033.31       0.127021
         1         8        10        1330.86       0.160476
         1         8        12        850.955       0.125568
         1         8        12        940.193       0.130475
         1         8        12        1012.84       0.132955
         1         8        12        1307.81       0.160623
         1         8        13        859.928       0.151695
         1         8        13        948.932       0.172368
         1         8        13        1021.15       0.189735
         1         8        13        1315.56       0.220324
         1         8        14         894.83       0.122522
         1         8        14        984.732       0.122129
         1         8        14        1057.79       0.135063
         1         8        14        1354.28       0.153436
         1         8        15        888.157       0.162121
         1         8        15        976.679        0.18843
         1         8        15        1048.74       0.161895
         1         8        15        1342.38        0.20402
         1         8        16        865.564       0.130154
         1         8        16          955.7       0.133954
         1         8        16        1029.01       0.142265
         1         8        16        1327.27       0.168209
         1         8        17        837.686       0.150628
         1         8        17         925.44       0.199518
         1         8        17        998.172       0.161684
         1         8        17         1291.4       0.199268
         1         8        18        890.249       0.144823
         1         8        18         981.58       0.124667
         1         8        18        1055.58       0.137696
         1         8        18         1355.9       0.180924
         1         8        20        881.433       0.136205
         1         8        20        972.116       0.126952
         1         8        20        1045.76       0.131913
         1         8        20        1345.05       0.169648
         1         8        21        858.398       0.173391
         1         8        21        947.822        0.16578
         1         8        21        1019.58       0.180934
         1         8        21        1313.81       0.244962
         1         8        22        893.975       0.129237
         1         8        22        984.876       0.137219
         1         8        22         1058.7       0.143848
         1         8        22        1357.72       0.181679
         1         8        23        836.301        0.15512
         1         8        23        924.235       0.179157
         1         8        23        996.095       0.166114
         1         8        23        1289.08       0.210179
         1         8        24        844.547       0.141017
         1         8        24        935.651       0.120388
         1         8        24        1009.23       0.130708
         1         8        24        1307.92       0.156943
         1         8        25        873.033        0.15576
         1         8        25        962.118       0.189689
         1         8        25        1034.25       0.198891
         1         8        25        1330.11       0.273087
         1         8        26        851.718       0.140691
         1         8        26        941.494       0.126918
         1         8        26        1014.72         0.1353
         1         8        26        1311.65       0.157731
         1         8        27        866.081       0.174663
         1         8        27        954.698       0.222206
         1         8        27        1027.37       0.186909
         1         8        27        1321.28       0.254203
         1         8        28        907.487       0.140637
         1         8        28        998.299       0.139801
         1         8        28         1072.2       0.130232
         1         8        28        1371.67       0.173594
         1         8        29          856.2       0.168638
         1         8        29        1018.39       0.209333
         1         8        29        1042.73       0.352211
         1         8        29        1314.55       0.213131
         1         8        30        847.574       0.142356
         1         8        30        937.756        0.13684
         1         8        30        1011.17       0.139634
         1         8        30        1309.08       0.194575
         1         8        31        848.629       0.188527
         1         8        31        937.217       0.201737
         1         8        31        1008.73       0.222651
         1         8        31        1301.05       0.363495
         1         9         0        873.041       0.145765
         1         9         0        964.647       0.139605
         1         9         0        1037.66       0.164637
         1         9         0        1337.67       0.195205
         1         9         1        805.287       0.179462
         1         9         1        895.285       0.218478
         1         9         1        968.756       0.209865
         1         9         1        1265.36       0.208411
         1         9         2        816.201       0.141709
         1         9         2        904.688       0.111418
         1         9         2        976.848       0.141389
         1         9         2        1269.16       0.131007
         1         9         3        830.577       0.217494
         1         9         3        920.362       0.205978
         1         9         3        994.885       0.204235
         1         9         3        1292.02       0.232652
         1         9         5         804.46       0.200682
         1         9         5        894.869        0.20335
         1         9         5        967.911       0.184871
         1         9         5        1263.56       0.214765
         1         9         6        840.877       0.108319
         1         9         6        932.078       0.114892
         1         9         6        1004.46       0.139884
         1         9         6        1304.02       0.136627
         1         9         7        839.059       0.199379
         1         9         7        928.524       0.238016
         1         9         7        1001.47       0.185466
         1         9         7        1296.08       0.242496
         1         9         9        872.152       0.194854
         1         9         9        962.697       0.213944
         1         9         9        1035.42        0.21761
         1         9         9        1332.62       0.204613
         1         9        10        887.713       0.110328
         1         9        10        979.493       0.130407
         1         9        10        1052.23       0.133023
         1         9        10        1351.73       0.129716
         1         9        11        857.422        0.21081
         1         9        11        947.573       0.184175
         1         9        11        1020.62       0.196878
         1         9        11         1317.4       0.262384
         1         9        13        873.379       0.255234
         1         9        13        963.996       0.196296
         1         9        13        1036.15       0.191572
         1         9        13        1332.68       0.259779
         1         9        14        859.858       0.120588
         1         9        14        950.578       0.103882
         1         9        14        1023.88       0.131451
         1         9        14        1321.28       0.136944
         1         9        16         774.93      0.0970439
         1         9        16        857.396       0.103272
         1         9        16         924.72       0.120288
         1         9        16        1198.07       0.189319
         1         9        17        824.832       0.187642
         1         9        17        914.309       0.209107
         1         9        17        987.584       0.182469
         1         9        17         1283.7       0.222806
         1         9        18        889.008       0.120274
         1         9        18         981.17       0.114708
         1         9        18        1053.86       0.151514
         1         9        18        1353.95       0.173906
         1         9        19        856.216       0.210491
         1         9        19        945.618       0.182875
         1         9        19        1017.76       0.164058
         1         9        19        1309.92       0.229186
         1         9        20        872.479       0.113688
         1         9        20        964.718       0.113798
         1         9        20        1037.54       0.163181
         1         9        20        1338.98       0.162694
         1         9        21        850.505       0.213886
         1         9        21        940.629        0.21325
         1         9        21        1013.86       0.170056
         1         9        21        1310.06       0.253842
         1         9        22        869.191       0.120748
         1         9        22        959.912       0.151392
         1         9        22         1033.2       0.120747
         1         9        22        1334.17       0.135304
         1         9        23        864.785       0.218288
         1         9        23        954.592       0.200845
         1         9        23           1027       0.175918
         1         9        23        1321.23        0.24615
         1         9        25        867.131       0.204527
         1         9        25        957.372        0.20927
         1         9        25        1030.44       0.200967
         1         9        25        1327.84       0.281655
         1         9        26        904.658       0.128626
         1         9        26        996.719       0.119329
         1         9        26        1070.29       0.147936
         1         9        26        1372.07       0.167781
         1         9        27         853.77       0.198442
         1         9        27        943.399       0.211141
         1         9        27        1016.04       0.181223
         1         9        27        1310.32       0.263426
         1         9        28        865.198       0.129956
         1         9        28        955.848       0.132033
         1         9        28        1029.92       0.107474
         1         9        28        1330.42       0.194634
         1         9        29        871.811       0.204205
         1         9        29        961.898       0.245674
         1         9        29        1035.31       0.246579
         1         9        29        1333.89       0.226228
         1         9        30        858.182       0.136086
         1         9        30        949.269       0.118364
         1         9        30        1022.52       0.158398
         1         9        30        1321.66       0.155058
         1         9        31        872.253       0.221163
         1         9        31        962.375       0.302573
         1         9        31         1034.5       0.300427
         1         9        31        1332.76       0.286401
         1        10         0        885.363       0.130629
         1        10         0        974.331       0.124676
         1        10         0        1046.38       0.123808
         1        10         0         1339.9       0.183316
         1        10         1        815.229       0.135965
         1        10         1        903.828       0.162497
         1        10         1        976.361        0.19329
         1        10         1        1269.84       0.400644
         1        10         2         841.78       0.108408
         1        10         2        930.155       0.116838
         1        10         2        1001.56       0.117464
         1        10         2        1292.82       0.146787
         1        10         3        833.986       0.161632
         1        10         3        924.075       0.215435
         1        10         3        997.623       0.215473
         1        10         3        1295.22       0.389465
         1        10         4        837.619       0.110914
         1        10         4        926.025       0.114908
         1        10         4        997.639       0.104829
         1        10         4        1288.91       0.133973
         1        10         5        817.601       0.159499
         1        10         5        906.715       0.194234
         1        10         5        980.404       0.221974
         1        10         5        1275.33       0.339791
         1        10         6         854.49        0.10913
         1        10         6        942.797        0.11019
         1        10         6        1014.49       0.105754
         1        10         6        1305.11       0.141116
         1        10         7        834.711       0.168401
         1        10         7        924.521       0.191869
         1        10         7        998.635       0.216005
         1        10         7        1294.77       0.342761
         1        10         8        859.196       0.114778
         1        10         8        947.781        0.11471
         1        10         8        1019.39       0.112925
         1        10         8        1311.64        0.14266
         1        10         9        863.111       0.168087
         1        10         9        953.225       0.173779
         1        10         9        1026.35       0.207987
         1        10         9        1323.72       0.353319
         1        10        10        863.229       0.111933
         1        10        10        951.438       0.103841
         1        10        10        1023.01       0.108008
         1        10        10        1314.18       0.138262
         1        10        11        865.921       0.146444
         1        10        11        956.119       0.172356
         1        10        11         1029.5       0.161288
         1        10        11        1327.88         0.2982
         1        10        12        855.025          0.103
         1        10        12        942.585       0.115498
         1        10        12        1014.12       0.102318
         1        10        12        1304.22       0.137215
         1        10        13        825.954       0.149781
         1        10        13        916.001        0.16639
         1        10        13        988.764       0.201124
         1        10        13        1285.07        0.29359
         1        10        14        899.874       0.107334
         1        10        14        988.421       0.118076
         1        10        14        1060.53       0.106527
         1        10        14        1353.32       0.127963
         1        10        15        839.911       0.138644
         1        10        15        929.693       0.173636
         1        10        15        1003.37       0.179363
         1        10        15        1300.68       0.349937
         1        10        16        836.121       0.108853
         1        10        16         924.28       0.110026
         1        10        16        995.972       0.106929
         1        10        16        1286.99       0.132496
         1        10        17         857.85       0.146482
         1        10        17        947.834       0.151812
         1        10        17        1021.26       0.204429
         1        10        17        1318.94       0.324741
         1        10        18        878.387       0.111368
         1        10        18        967.511       0.116288
         1        10        18        1039.63       0.125764
         1        10        18         1334.2       0.137444
         1        10        19        846.693       0.147774
         1        10        19        937.051       0.166607
         1        10        19        1009.77       0.200497
         1        10        19        1307.23        0.31705
         1        10        20        841.646       0.110592
         1        10        20        930.388       0.112572
         1        10        20        1002.39        0.11063
         1        10        20        1294.86       0.153125
         1        10        21        865.714       0.155998
         1        10        21        956.206       0.167134
         1        10        21        1029.68       0.226598
         1        10        21        1328.87       0.367141
         1        10        22        861.848       0.121413
         1        10        22        950.848        0.10076
         1        10        22        1022.84        0.11222
         1        10        22        1316.44       0.151588
         1        10        23        870.228       0.139704
         1        10        23        960.134       0.174487
         1        10        23        1033.14       0.191868
         1        10        23        1331.15       0.441594
         1        10        24        863.089       0.104719
         1        10        24        951.787       0.108056
         1        10        24        1023.94       0.109993
         1        10        24        1317.35       0.123841
         1        10        25        833.179       0.142573
         1        10        25        922.917        0.18879
         1        10        25         996.47       0.163033
         1        10        25        1293.59       0.284777
         1        10        26        904.633        0.10636
         1        10        26        994.442       0.106745
         1        10        26        1066.46       0.116991
         1        10        26        1361.96       0.152499
         1        10        27        856.378       0.136813
         1        10        27        946.371       0.165236
         1        10        27        1019.69       0.204017
         1        10        27        1317.03       0.353241
         1        10        28        884.872       0.108911
         1        10        28         974.17       0.113073
         1        10        28        1046.56      0.0999357
         1        10        28        1340.73       0.142838
         1        10        30         859.51       0.117976
         1        10        30        948.141       0.116881
         1        10        30        1019.91       0.110963
         1        10        30        1311.92       0.147264
         1        10        31        876.461       0.137359
         1        10        31        966.508        0.15157
         1        10        31        1040.18       0.199511
         1        10        31        1337.69       0.445045
         1        11         0        867.143       0.154505
         1        11         0        959.864       0.162574
         1        11         0        1035.51       0.149228
         1        11         0        1342.79       0.185202
         1        11         1        800.994       0.292173
         1        11         1         888.91       0.176205
         1        11         1        960.024       0.176508
         1        11         1        1247.49       0.240953
         1        11         2        860.513       0.128329
         1        11         2        953.426        0.13271
         1        11         2        1029.07       0.137444
         1        11         2        1335.34       0.155262
         1        11         3        815.079       0.205081
         1        11         3        902.594       0.152275
         1        11         3        973.001       0.141182
         1        11         3         1258.2       0.189157
         1        11         4        828.862       0.128427
         1        11         4        920.974       0.130934
         1        11         4        995.451       0.129346
         1        11         4        1299.06       0.160426
         1        11         5        809.744       0.164939
         1        11         5        897.434       0.157629
         1        11         5        968.016       0.151211
         1        11         5           1256       0.179122
         1        11         6        901.294       0.127653
         1        11         6         994.45       0.128589
         1        11         6        1070.27       0.135103
         1        11         6        1376.69       0.151224
         1        11         7        812.264       0.197207
         1        11         7        899.594       0.159962
         1        11         7        969.966       0.141241
         1        11         7        1257.09       0.171146
         1        11         8        907.198       0.135154
         1        11         8         1000.8       0.124783
         1        11         8        1076.75       0.125065
         1        11         8        1384.76       0.159159
         1        11         9        805.698       0.203306
         1        11         9        892.561       0.151884
         1        11         9        963.671       0.167039
         1        11         9        1249.44       0.194832
         1        11        10        885.217       0.128876
         1        11        10        977.733       0.127113
         1        11        10        1052.85       0.134777
         1        11        10         1357.4       0.167963
         1        11        11        843.286       0.181568
         1        11        11         930.65       0.159217
         1        11        11         1000.3       0.147822
         1        11        11        1284.17       0.186014
         1        11        12        922.951       0.124268
         1        11        12        1016.82       0.125069
         1        11        12        1092.61       0.133163
         1        11        12        1401.21       0.159891
         1        11        13        837.076       0.178991
         1        11        13         923.61       0.147689
         1        11        13        994.427       0.147294
         1        11        13        1278.71       0.184179
         1        11        14        946.523       0.128319
         1        11        14        1040.55       0.129695
         1        11        14         1116.6       0.123238
         1        11        14        1425.83       0.167533
         1        11        15        824.333       0.159278
         1        11        15        910.458       0.140277
         1        11        15        980.474       0.138321
         1        11        15        1264.44       0.204806
         1        11        16        888.971       0.126206
         1        11        16        981.756       0.119797
         1        11        16        1057.26       0.126243
         1        11        16        1363.05       0.144266
         1        11        17        840.301       0.165123
         1        11        17        926.824       0.157546
         1        11        17        996.762       0.147107
         1        11        17        1280.65       0.178749
         1        11        18        882.225        0.13166
         1        11        18        975.199        0.13704
         1        11        18        1050.51        0.12753
         1        11        18        1357.14        0.15881
         1        11        19         796.34       0.183128
         1        11        19        883.391       0.147122
         1        11        19        952.642       0.161001
         1        11        19        1235.96       0.190039
         1        11        20        891.942       0.125184
         1        11        20        984.699       0.123733
         1        11        20        1059.75       0.119268
         1        11        20        1365.07       0.152324
         1        11        21         813.37       0.197966
         1        11        21        900.731       0.163873
         1        11        21        970.195       0.153084
         1        11        21        1254.35       0.176037
         1        11        22        927.465       0.119658
         1        11        22         1021.1       0.120569
         1        11        22        1097.04       0.124179
         1        11        22        1404.71       0.143081
         1        11        23        831.067       0.178005
         1        11        23        918.208       0.145652
         1        11        23        988.258       0.163918
         1        11        23        1273.88       0.186971
         1        11        24        922.565       0.135322
         1        11        24        1016.44       0.120751
         1        11        24        1092.28       0.125765
         1        11        24        1400.31       0.154267
         1        11        25        840.456       0.188882
         1        11        25        927.127       0.154654
         1        11        25        997.392       0.135171
         1        11        25        1282.81       0.177627
         1        11        26        890.751       0.121221
         1        11        26        984.173       0.119823
         1        11        26        1059.83       0.123072
         1        11        26        1366.72        0.15369
         1        11        27        867.645       0.192318
         1        11        27        953.888        0.15063
         1        11        27        1024.29       0.139173
         1        11        27        1309.04       0.216993
         1        11        28        901.714       0.120192
