 *tel    csi      Z      A                       Horn's Formula                                           Par0        Par1       Par2
    4      0      2      3  [0]+[1].(x-[2].A.pow(Z,2).log(fabs((x+[2].A.pow(Z,2))/[2].A.pow(Z,2)))      -0.00227773  0.00762029    0.220706
    4      0      2      4  [0]+[1].(x-[2].A.pow(Z,2).log(fabs((x+[2].A.pow(Z,2))/[2].A.pow(Z,2)))      -0.00227773  0.00762029    0.220706
    4      0      2      6  [0]+[1].(x-[2].A.pow(Z,2).log(fabs((x+[2].A.pow(Z,2))/[2].A.pow(Z,2)))      -0.00227773  0.00762029    0.220706
    4      0      3      6  [0]+[1].(x-[2].A.pow(Z,2).log(fabs((x+[2].A.pow(Z,2))/[2].A.pow(Z,2)))      -0.00227773  0.00762029    0.220706
    4      0      3      7  [0]+[1].(x-[2].A.pow(Z,2).log(fabs((x+[2].A.pow(Z,2))/[2].A.pow(Z,2)))      -0.00227773  0.00762029    0.220706
    4      0      3      8  [0]+[1].(x-[2].A.pow(Z,2).log(fabs((x+[2].A.pow(Z,2))/[2].A.pow(Z,2)))      -0.00227773  0.00762029    0.220706
    4      0      4      7  [0]+[1].(x-[2].A.pow(Z,2).log(fabs((x+[2].A.pow(Z,2))/[2].A.pow(Z,2)))      -0.00227773  0.00762029    0.220706
    4      0      4      9  [0]+[1].(x-[2].A.pow(Z,2).log(fabs((x+[2].A.pow(Z,2))/[2].A.pow(Z,2)))      -0.00227773  0.00762029    0.220706
    4      1      2      3  [0]+[1].(x-[2].A.pow(Z,2).log(fabs((x+[2].A.pow(Z,2))/[2].A.pow(Z,2)))      -0.00159111  0.00763713    0.221261
    4      1      2      4  [0]+[1].(x-[2].A.pow(Z,2).log(fabs((x+[2].A.pow(Z,2))/[2].A.pow(Z,2)))      -0.00159111  0.00763713    0.221261
    4      1      2      6  [0]+[1].(x-[2].A.pow(Z,2).log(fabs((x+[2].A.pow(Z,2))/[2].A.pow(Z,2)))      -0.00159111  0.00763713    0.221261
    4      1      3      6  [0]+[1].(x-[2].A.pow(Z,2).log(fabs((x+[2].A.pow(Z,2))/[2].A.pow(Z,2)))      -0.00159111  0.00763713    0.221261
    4      1      3      7  [0]+[1].(x-[2].A.pow(Z,2).log(fabs((x+[2].A.pow(Z,2))/[2].A.pow(Z,2)))      -0.00159111  0.00763713    0.221261
    4      1      3      8  [0]+[1].(x-[2].A.pow(Z,2).log(fabs((x+[2].A.pow(Z,2))/[2].A.pow(Z,2)))      -0.00159111  0.00763713    0.221261
    4      1      4      7  [0]+[1].(x-[2].A.pow(Z,2).log(fabs((x+[2].A.pow(Z,2))/[2].A.pow(Z,2)))      -0.00159111  0.00763713    0.221261
    4      1      4      9  [0]+[1].(x-[2].A.pow(Z,2).log(fabs((x+[2].A.pow(Z,2))/[2].A.pow(Z,2)))      -0.00159111  0.00763713    0.221261
    4      2      2      3  [0]+[1].(x-[2].A.pow(Z,2).log(fabs((x+[2].A.pow(Z,2))/[2].A.pow(Z,2)))      -0.00161949  0.00832361    0.197585
    4      2      2      4  [0]+[1].(x-[2].A.pow(Z,2).log(fabs((x+[2].A.pow(Z,2))/[2].A.pow(Z,2)))      -0.00161949  0.00832361    0.197585
    4      2      2      6  [0]+[1].(x-[2].A.pow(Z,2).log(fabs((x+[2].A.pow(Z,2))/[2].A.pow(Z,2)))      -0.00161949  0.00832361    0.197585
    4      2      3      6  [0]+[1].(x-[2].A.pow(Z,2).log(fabs((x+[2].A.pow(Z,2))/[2].A.pow(Z,2)))      -0.00161949  0.00832361    0.197585
    4      2      3      7  [0]+[1].(x-[2].A.pow(Z,2).log(fabs((x+[2].A.pow(Z,2))/[2].A.pow(Z,2)))      -0.00161949  0.00832361    0.197585
    4      2      3      8  [0]+[1].(x-[2].A.pow(Z,2).log(fabs((x+[2].A.pow(Z,2))/[2].A.pow(Z,2)))      -0.00161949  0.00832361    0.197585
