 *tel    numcsi   CsIInVoltage     errCsIInVoltage           CsIE       errCsIE
    6         0       0.302212     0.00302212        69.6013       0.696013
    6         0       0.370515     0.00370515         80.512        0.80512
    6         0       0.443688     0.00443688        91.7427       0.917427
    6         0       0.517335     0.00517335        102.645        1.02645
    6         0       0.594554     0.00594554        113.968        1.13968
    6         0       0.668087     0.00668087        124.341        1.24341
    6         0       0.751409     0.00751409        135.858        1.35858
    6         0       0.828915     0.00828915        146.498        1.46498
    6         0       0.912688     0.00912688        157.622        1.57622
    6         0        0.99549      0.0099549        168.585        1.68585
    6         0         1.0804       0.010804        179.411        1.79411
    6         0        1.17064      0.0117064        190.743        1.90743
    6         0        1.26359      0.0126359        201.961        2.01961
    6         0        1.35171      0.0135171        212.466        2.12466
    6         0        1.44765      0.0144765        223.507        2.23507
    6         0         1.5447       0.015447        234.476        2.34476
    6         1      0.0245442    0.000245442        14.7974       0.147974
    6         1      0.0792403    0.000792403        26.5863       0.265863
    6         1       0.139588     0.00139588        37.3831       0.373831
    6         1       0.204507     0.00204507         48.311        0.48311
    6         1       0.276357     0.00276357        59.7448       0.597448
    6         1       0.346972     0.00346972        70.8536       0.708536
    6         1       0.418799     0.00418799        81.6938       0.816938
    6         1        0.49062      0.0049062         92.254        0.92254
    6         1       0.567152     0.00567152        103.465        1.03465
    6         1       0.644905     0.00644905        114.457        1.14457
    6         1       0.721953     0.00721953        125.255        1.25255
    6         1       0.805205     0.00805205         136.69         1.3669
    6         1       0.889031     0.00889031        147.948        1.47948
    6         1       0.966324     0.00966324        158.261        1.58261
    6         1        1.05137      0.0105137        169.232        1.69232
    6         1        1.14233      0.0114233        180.851        1.80851
    6         1           1.23         0.0123        191.583        1.91583
    6         1        1.32489      0.0132489        202.975        2.02975
