 *tel  csi     Z    A     CsICh  errCsICh     CsIV         errCsIV             CsIE        errCsIE            ESi        errESi
    5    0    3    7       774       0.5       0.698369     0.00698369          116.649        1.16649        62.9423       0.629423
    5    0    3    7       779       0.5       0.703359     0.00703359          117.319        1.17319        62.7481       0.627481
    5    0    3    7       784       0.5       0.708349     0.00708349          117.989        1.17989        62.5553       0.625553
    5    0    3    7       789       0.5       0.713334     0.00713334          118.658        1.18658        62.3637       0.623637
    5    0    3    7       794       0.5       0.718312     0.00718312          119.327        1.19327        62.1733       0.621733
    5    0    3    7       799       0.5       0.723278     0.00723278          119.995        1.19995        61.9842       0.619842
    5    0    3    7       804       0.5       0.728231     0.00728231          120.663        1.20663        61.7963       0.617963
    5    0    3    7       809       0.5       0.733165     0.00733165           121.33         1.2133        61.6096       0.616096
    5    0    3    7       814       0.5       0.738079     0.00738079          121.997        1.21997        61.4241       0.614241
    5    0    3    7       819       0.5       0.742971     0.00742971          122.664        1.22664        61.2398       0.612398
    5    0    3    7       824       0.5       0.747844     0.00747844           123.33         1.2333        61.0567       0.610567
    5    0    3    7       829       0.5       0.752703     0.00752703          123.995        1.23995        60.8748       0.608748
    5    0    3    7       834       0.5       0.757553     0.00757553          124.661        1.24661         60.694        0.60694
    5    0    3    7       839       0.5       0.762397     0.00762397          125.325        1.25325        60.5143       0.605143
    5    0    3    7       844       0.5        0.76724      0.0076724           125.99         1.2599        60.3358       0.603358
    5    0    3    7       849       0.5       0.772086     0.00772086          126.654        1.26654        60.1584       0.601584
    5    0    3    7       854       0.5       0.776939     0.00776939          127.317        1.27317        59.9821       0.599821
    5    0    3    7       859       0.5       0.781804     0.00781804          127.981        1.27981         59.807        0.59807
    5    0    3    7       864       0.5       0.786684     0.00786684          128.643        1.28643        59.6329       0.596329
    5    0    3    7       869       0.5       0.791584     0.00791584          129.306        1.29306        59.4599       0.594599
    5    0    3    7       874       0.5       0.796501     0.00796501          129.968        1.29968         59.288        0.59288
    5    0    3    7       879       0.5       0.801432     0.00801432          130.629        1.30629        59.1172       0.591172
    5    0    3    7       884       0.5       0.806377     0.00806377           131.29         1.3129        58.9474       0.589474
    5    0    3    7       889       0.5       0.811332     0.00811332          131.951        1.31951        58.7786       0.587786
    5    0    3    7       894       0.5       0.816296     0.00816296          132.612        1.32612        58.6109       0.586109
    5    0    3    7       899       0.5       0.821266     0.00821266          133.272        1.33272        58.4443       0.584443
    5    0    3    7       904       0.5       0.826241     0.00826241          133.931        1.33931        58.2786       0.582786
    5    0    3    7       909       0.5       0.831218     0.00831218           134.59         1.3459         58.114        0.58114
    5    0    3    7       914       0.5       0.836194     0.00836194          135.249        1.35249        57.9504       0.579504
    5    0    3    7       919       0.5        0.84117      0.0084117          135.908        1.35908        57.7877       0.577877
    5    0    3    7       924       0.5       0.846145     0.00846145          136.566        1.36566        57.6261       0.576261
    5    0    3    7       929       0.5       0.851119     0.00851119          137.223        1.37223        57.4654       0.574654
    5    0    3    7       934       0.5       0.856095     0.00856095          137.881        1.37881        57.3057       0.573057
    5    0    3    7       939       0.5       0.861071     0.00861071          138.537        1.38537        57.1469       0.571469
    5    0    3    7       944       0.5        0.86605      0.0086605          139.194        1.39194        56.9892       0.569892
    5    0    3    7       949       0.5       0.871031     0.00871031           139.85         1.3985        56.8323       0.568323
    5    0    3    7       954       0.5       0.876016     0.00876016          140.506        1.40506        56.6764       0.566764
    5    0    3    7       959       0.5       0.881004     0.00881004          141.161        1.41161        56.5214       0.565214
    5    0    3    7       964       0.5       0.885998     0.00885998          141.816        1.41816        56.3673       0.563673
    5    0    3    7       969       0.5       0.890996     0.00890996          142.471        1.42471        56.2142       0.562142
    5    0    3    7       974       0.5       0.895995     0.00895995          143.126        1.43126         56.062        0.56062
    5    0    3    7       979       0.5       0.900994     0.00900994           143.78         1.4378        55.9106       0.559106
    5    0    3    7       984       0.5       0.905989     0.00905989          144.433        1.44433        55.7601       0.557601
    5    0    3    7       989       0.5       0.910979     0.00910979          145.086        1.45086        55.6106       0.556106
    5    0    3    7       994       0.5        0.91596      0.0091596          145.739        1.45739        55.4619       0.554619
    5    0    3    7       999       0.5       0.920931     0.00920931          146.392        1.46392         55.314        0.55314
    5    0    3    7      1004       0.5       0.925889     0.00925889          147.044        1.47044         55.167        0.55167
    5    0    3    7      1009       0.5       0.930831     0.00930831          147.696        1.47696        55.0209       0.550209
    5    0    3    7      1014       0.5       0.935755     0.00935755          148.348        1.48348        54.8756       0.548756
    5    0    3    7      1019       0.5       0.940663     0.00940663          148.999        1.48999        54.7312       0.547312
    5    0    3    7      1024       0.5       0.945558     0.00945558           149.65         1.4965        54.5876       0.545876
    5    0    3    7      1029       0.5       0.950445     0.00950445            150.3          1.503        54.4448       0.544448
    5    0    3    7      1034       0.5       0.955328     0.00955328          150.951        1.50951        54.3028       0.543028
    5    0    3    7      1039       0.5        0.96021      0.0096021            151.6          1.516        54.1616       0.541616
    5    0    3    7      1044       0.5       0.965097     0.00965097           152.25         1.5225        54.0213       0.540213
    5    0    3    7      1049       0.5       0.969993     0.00969993          152.899        1.52899        53.8817       0.538817
    5    0    3    7      1054       0.5       0.974901     0.00974901          153.548        1.53548        53.7429       0.537429
    5    0    3    7      1059       0.5       0.979826     0.00979826          154.197        1.54197         53.605        0.53605
    5    0    3    7      1064       0.5       0.984773     0.00984773          154.845        1.54845        53.4677       0.534677
    5    0    3    7      1069       0.5        0.98974      0.0098974          155.493        1.55493        53.3313       0.533313
    5    0    3    7      1074       0.5       0.994728     0.00994728           156.14         1.5614        53.1956       0.531956
    5    0    3    7      1079       0.5       0.999732     0.00999732          156.788        1.56788        53.0607       0.530607
    5    0    3    7      1084       0.5        1.00475      0.0100475          157.435        1.57435        52.9265       0.529265
    5    0    3    7      1089       0.5        1.00978      0.0100978          158.081        1.58081        52.7931       0.527931
    5    0    3    7      1094       0.5        1.01482      0.0101482          158.728        1.58728        52.6604       0.526604
    5    0    3    7      1099       0.5        1.01987      0.0101987          159.374        1.59374        52.5285       0.525285
    5    0    3    7      1104       0.5        1.02493      0.0102493          160.019        1.60019        52.3973       0.523973
    5    0    3    7      1109       0.5        1.02999      0.0102999          160.665        1.60665        52.2668       0.522668
    5    0    3    7      1114       0.5        1.03505      0.0103505           161.31         1.6131         52.137        0.52137
    5    0    3    7      1119       0.5        1.04011      0.0104011          161.955        1.61955        52.0079       0.520079
    5    0    3    7      1124       0.5        1.04517      0.0104517          162.599        1.62599        51.8796       0.518796
    5    0    3    7      1129       0.5        1.05024      0.0105024          163.243        1.63243        51.7519       0.517519
    5    0    3    7      1134       0.5         1.0553       0.010553          163.887        1.63887         51.625        0.51625
    5    0    3    7      1139       0.5        1.06038      0.0106038          164.531        1.64531        51.4987       0.514987
    5    0    3    7      1144       0.5        1.06545      0.0106545          165.174        1.65174        51.3731       0.513731
    5    0    3    7      1149       0.5        1.07053      0.0107053          165.817        1.65817        51.2482       0.512482
    5    0    3    7      1154       0.5        1.07562      0.0107562           166.46         1.6646        51.1239       0.511239
    5    0    3    7      1159       0.5        1.08071      0.0108071          167.103        1.67103        51.0003       0.510003
    5    0    3    7      1164       0.5        1.08581      0.0108581          167.745        1.67745        50.8774       0.508774
    5    0    3    7      1169       0.5        1.09092      0.0109092          168.387        1.68387        50.7551       0.507551
    5    0    3    7      1174       0.5        1.09602      0.0109602          169.028        1.69028        50.6335       0.506335
    5    0    3    7      1179       0.5        1.10113      0.0110113           169.67         1.6967        50.5125       0.505125
    5    0    3    7      1184       0.5        1.10623      0.0110623          170.311        1.70311        50.3922       0.503922
    5    0    3    7      1189       0.5        1.11133      0.0111133          170.951        1.70951        50.2725       0.502725
    5    0    3    7      1194       0.5        1.11642      0.0111642          171.592        1.71592        50.1535       0.501535
    5    0    3    7      1199       0.5         1.1215       0.011215          172.232        1.72232         50.035        0.50035
    5    0    3    7      1204       0.5        1.12657      0.0112657          172.872        1.72872        49.9172       0.499172
    5    0    3    7      1209       0.5        1.13163      0.0113163          173.512        1.73512           49.8          0.498
    5    0    3    7      1214       0.5        1.13667      0.0113667          174.151        1.74151        49.6834       0.496834
    5    0    3    7      1219       0.5        1.14171      0.0114171           174.79         1.7479        49.5674       0.495674
    5    0    3    7      1224       0.5        1.14674      0.0114674          175.429        1.75429        49.4521       0.494521
    5    0    3    7      1229       0.5        1.15177      0.0115177          176.068        1.76068        49.3373       0.493373
    5    0    3    7      1234       0.5         1.1568       0.011568          176.706        1.76706        49.2231       0.492231
    5    0    3    7      1239       0.5        1.16185      0.0116185          177.344        1.77344        49.1095       0.491095
    5    0    3    7      1244       0.5        1.16691      0.0116691          177.982        1.77982        48.9965       0.489965
    5    0    3    7      1249       0.5        1.17198      0.0117198           178.62         1.7862         48.884        0.48884
    5    0    3    7      1254       0.5        1.17708      0.0117708          179.257        1.79257        48.7722       0.487722
    5    0    3    7      1259       0.5         1.1822       0.011822          179.894        1.79894        48.6609       0.486609
    5    0    3    7      1264       0.5        1.18735      0.0118735          180.531        1.80531        48.5502       0.485502
    5    0    3    7      1269       0.5        1.19253      0.0119253          181.167        1.81167          48.44         0.4844
    5    0    3    7      1274       0.5        1.19772      0.0119772          181.804        1.81804        48.3304       0.483304
    5    0    3    7      1279       0.5        1.20293      0.0120293           182.44         1.8244        48.2213       0.482213
    5    0    3    7      1284       0.5        1.20817      0.0120817          183.076        1.83076        48.1128       0.481128
    5    0    3    7      1289       0.5        1.21341      0.0121341          183.711        1.83711        48.0049       0.480049
    5    0    3    7      1294       0.5        1.21867      0.0121867          184.347        1.84347        47.8974       0.478974
    5    0    3    7      1299       0.5        1.22394      0.0122394          184.982        1.84982        47.7906       0.477906
    5    0    3    7      1304       0.5        1.22922      0.0122922          185.617        1.85617        47.6842       0.476842
    5    0    3    7      1309       0.5         1.2345       0.012345          186.251        1.86251        47.5784       0.475784
    5    0    3    7      1314       0.5        1.23979      0.0123979          186.886        1.86886        47.4731       0.474731
    5    0    3    7      1319       0.5        1.24508      0.0124508           187.52         1.8752        47.3683       0.473683
    5    0    3    7      1324       0.5        1.25036      0.0125036          188.154        1.88154        47.2641       0.472641
    5    0    3    7      1329       0.5        1.25564      0.0125564          188.787        1.88787        47.1603       0.471603
    5    0    3    7      1334       0.5        1.26091      0.0126091          189.421        1.89421        47.0571       0.470571
    5    0    3    7      1339       0.5        1.26616      0.0126616          190.054        1.90054        46.9544       0.469544
    5    0    3    7      1344       0.5         1.2714       0.012714          190.687        1.90687        46.8521       0.468521
    5    0    3    7      1349       0.5        1.27663      0.0127663           191.32         1.9132        46.7504       0.467504
    5    0    3    7      1354       0.5        1.28183      0.0128183          191.952        1.91952        46.6492       0.466492
    5    0    3    7      1359       0.5        1.28701      0.0128701          192.585        1.92585        46.5485       0.465485
    5    0    3    7      1364       0.5        1.29219      0.0129219          193.217        1.93217        46.4482       0.464482
    5    0    3    7      1369       0.5        1.29737      0.0129737          193.849        1.93849        46.3484       0.463484
    5    0    3    7      1374       0.5        1.30255      0.0130255           194.48         1.9448        46.2491       0.462491
    5    0    3    7      1379       0.5        1.30774      0.0130774          195.112        1.95112        46.1503       0.461503
    5    0    3    7      1384       0.5        1.31294      0.0131294          195.743        1.95743         46.052        0.46052
    5    0    3    7      1389       0.5        1.31816      0.0131816          196.374        1.96374        45.9541       0.459541
    5    0    3    7      1394       0.5        1.32342      0.0132342          197.005        1.97005        45.8567       0.458567
    5    0    3    7      1399       0.5         1.3287       0.013287          197.636        1.97636        45.7598       0.457598
    5    0    3    7      1404       0.5        1.33402      0.0133402          198.266        1.98266        45.6633       0.456633
    5    0    3    7      1409       0.5        1.33937      0.0133937          198.896        1.98896        45.5673       0.455673
    5    0    3    7      1414       0.5        1.34474      0.0134474          199.526        1.99526        45.4717       0.454717
    5    0    3    7      1419       0.5        1.35013      0.0135013          200.156        2.00156        45.3766       0.453766
    5    0    3    7      1424       0.5        1.35554      0.0135554          200.785        2.00785         45.282        0.45282
    5    0    3    7      1429       0.5        1.36096      0.0136096          201.415        2.01415        45.1877       0.451877
    5    0    3    7      1434       0.5        1.36639      0.0136639          202.044        2.02044        45.0939       0.450939
    5    0    3    7      1439       0.5        1.37183      0.0137183          202.673        2.02673        45.0006       0.450006
    5    0    3    7      1444       0.5        1.37726      0.0137726          203.302        2.03302        44.9077       0.449077
    5    0    3    7      1449       0.5        1.38269      0.0138269           203.93         2.0393        44.8152       0.448152
    5    0    3    7      1454       0.5        1.38812      0.0138812          204.559        2.04559        44.7232       0.447232
    5    0    3    7      1459       0.5        1.39354      0.0139354          205.187        2.05187        44.6315       0.446315
    5    0    3    7      1464       0.5        1.39896      0.0139896          205.815        2.05815        44.5403       0.445403
    5    0    3    7      1469       0.5        1.40437      0.0140437          206.442        2.06442        44.4496       0.444496
    5    0    3    7      1474       0.5        1.40977      0.0140977           207.07         2.0707        44.3592       0.443592
    5    0    3    7      1479       0.5        1.41516      0.0141516          207.697        2.07697        44.2692       0.442692
    5    0    3    7      1484       0.5        1.42053      0.0142053          208.325        2.08325        44.1797       0.441797
    5    0    3    7      1489       0.5        1.42589      0.0142589          208.952        2.08952        44.0906       0.440906
    5    0    3    7      1494       0.5        1.43124      0.0143124          209.579        2.09579        44.0019       0.440019
    5    0    3    7      1499       0.5        1.43659      0.0143659          210.205        2.10205        43.9135       0.439135
    5    0    3    7      1504       0.5        1.44192      0.0144192          210.832        2.10832        43.8256       0.438256
    5    0    3    7      1509       0.5        1.44726      0.0144726          211.458        2.11458        43.7381       0.437381
    5    0    3    7      1514       0.5         1.4526       0.014526          212.084        2.12084        43.6509       0.436509
    5    0    3    7      1519       0.5        1.45794      0.0145794           212.71         2.1271        43.5642       0.435642
    5    0    3    7      1524       0.5         1.4633       0.014633          213.336        2.13336        43.4779       0.434779
    5    0    3    7      1529       0.5        1.46866      0.0146866          213.961        2.13961        43.3919       0.433919
    5    0    3    7      1534       0.5        1.47405      0.0147405          214.587        2.14587        43.3063       0.433063
    5    0    3    7      1539       0.5        1.47945      0.0147945          215.212        2.15212        43.2211       0.432211
    5    0    3    7      1544       0.5        1.48487      0.0148487          215.837        2.15837        43.1363       0.431363
    5    0    3    7      1549       0.5        1.49032      0.0149032          216.462        2.16462        43.0518       0.430518
    5    0    3    7      1554       0.5        1.49577      0.0149577          217.087        2.17087        42.9678       0.429678
    5    0    3    7      1559       0.5        1.50125      0.0150125          217.711        2.17711        42.8841       0.428841
    5    0    3    7      1564       0.5        1.50675      0.0150675          218.336        2.18336        42.8007       0.428007
    5    0    3    7      1569       0.5        1.51226      0.0151226           218.96         2.1896        42.7178       0.427178
    5    0    3    7      1574       0.5        1.51779      0.0151779          219.584        2.19584        42.6352       0.426352
    5    0    3    7      1579       0.5        1.52333      0.0152333          220.208        2.20208        42.5529       0.425529
    5    0    3    7      1584       0.5        1.52889      0.0152889          220.831        2.20831         42.471        0.42471
    5    0    3    7      1589       0.5        1.53445      0.0153445          221.455        2.21455        42.3895       0.423895
    5    0    3    7      1594       0.5        1.54002      0.0154002          222.078        2.22078        42.3083       0.423083
    5    0    3    7      1599       0.5        1.54559      0.0154559          222.702        2.22702        42.2275       0.422275
    5    0    3    7      1604       0.5        1.55114      0.0155114          223.325        2.23325        42.1471       0.421471
    5    0    3    7      1609       0.5        1.55669      0.0155669          223.948        2.23948        42.0669       0.420669
    5    0    3    7      1614       0.5        1.56221      0.0156221          224.571        2.24571        41.9872       0.419872
    5    0    3    7      1619       0.5         1.5677       0.015677          225.193        2.25193        41.9077       0.419077
    5    0    3    7      1624       0.5        1.57316      0.0157316          225.816        2.25816        41.8286       0.418286
    5    0    3    7      1629       0.5         1.5786       0.015786          226.438        2.26438        41.7499       0.417499
    5    0    3    7      1634       0.5        1.58401      0.0158401           227.06         2.2706        41.6714       0.416714
    5    0    3    7      1639       0.5        1.58941      0.0158941          227.682        2.27682        41.5933       0.415933
    5    0    3    7      1644       0.5         1.5948       0.015948          228.304        2.28304        41.5156       0.415156
    5    0    3    7      1649       0.5         1.6002       0.016002          228.926        2.28926        41.4382       0.414382
    5    0    3    7      1654       0.5        1.60561      0.0160561          229.547        2.29547        41.3611       0.413611
    5    0    3    7      1659       0.5        1.61103      0.0161103          230.169        2.30169        41.2843       0.412843
    5    0    3    7      1664       0.5        1.61648      0.0161648           230.79         2.3079        41.2078       0.412078
    5    0    3    7      1669       0.5        1.62197      0.0162197          231.411        2.31411        41.1317       0.411317
    5    0    3    7      1674       0.5        1.62749      0.0162749          232.032        2.32032        41.0559       0.410559
    5    0    3    7      1679       0.5        1.63304      0.0163304          232.653        2.32653        40.9804       0.409804
    5    0    3    7      1684       0.5        1.63862      0.0163862          233.274        2.33274        40.9052       0.409052
    5    0    3    7      1689       0.5        1.64422      0.0164422          233.895        2.33895        40.8303       0.408303
    5    0    3    8        84       0.5      0.0149278    0.000149278          12.3194       0.123194        122.019        1.22019
    5    0    3    8        89       0.5      0.0199709    0.000199709          13.6111       0.136111        120.993        1.20993
    5    0    3    8        94       0.5      0.0250537    0.000250537          14.8622       0.148622        120.009        1.20009
    5    0    3    8        99       0.5      0.0301564    0.000301564          16.0786       0.160786        119.065        1.19065
    5    0    3    8       104       0.5      0.0352464    0.000352464          17.2629       0.172629        118.155        1.18155
    5    0    3    8       109       0.5      0.0402838    0.000402838          18.4171       0.184171        117.279        1.17279
    5    0    3    8       114       0.5      0.0453225    0.000453225          19.5434       0.195434        116.432        1.16432
    5    0    3    8       119       0.5      0.0504392    0.000504392          20.6437       0.206437        115.614        1.15614
    5    0    3    8       124       0.5      0.0554669    0.000554669          21.7208       0.217208        114.821        1.14821
    5    0    3    8       129       0.5      0.0603461    0.000603461          22.7755       0.227755        114.053        1.14053
    5    0    3    8       134       0.5      0.0656076    0.000656076          23.8097       0.238097        113.307        1.13307
    5    0    3    8       139       0.5      0.0712965    0.000712965          24.8248       0.248248        112.582        1.12582
    5    0    3    8       144       0.5      0.0765171    0.000765171          25.8217       0.258217        111.877        1.11877
    5    0    3    8       149       0.5      0.0812893    0.000812893          26.8027       0.268027         111.19         1.1119
    5    0    3    8       154       0.5      0.0861639    0.000861639          27.7688       0.277688         110.52         1.1052
    5    0    3    8       159       0.5      0.0911461    0.000911461          28.7201       0.287201        109.866        1.09866
    5    0    3    8       164       0.5      0.0960769    0.000960769          29.6583       0.296583        109.227        1.09227
    5    0    3    8       169       0.5       0.100982     0.00100982          30.5832       0.305832        108.602        1.08602
    5    0    3    8       174       0.5       0.105909     0.00105909          31.4973       0.314973        107.991        1.07991
    5    0    3    8       179       0.5       0.110859     0.00110859          32.4006       0.324006        107.392        1.07392
    5    0    3    8       184       0.5       0.115827     0.00115827          33.2933       0.332933        106.805        1.06805
    5    0    3    8       189       0.5       0.120808     0.00120808          34.1777       0.341777        106.229        1.06229
    5    0    3    8       194       0.5       0.125797     0.00125797          35.0509       0.350509        105.664        1.05664
    5    0    3    8       199       0.5       0.130789     0.00130789          35.9174       0.359174        105.109        1.05109
    5    0    3    8       204       0.5       0.135778     0.00135778          36.7763       0.367763        104.564        1.04564
    5    0    3    8       209       0.5        0.14076      0.0014076           37.629        0.37629        104.028        1.04028
    5    0    3    8       214       0.5       0.145729     0.00145729          38.4718       0.384718          103.5          1.035
    5    0    3    8       219       0.5       0.150681     0.00150681          39.3118       0.393118        102.981        1.02981
    5    0    3    8       224       0.5       0.155614     0.00155614          40.1421       0.401421         102.47         1.0247
    5    0    3    8       229       0.5        0.16053      0.0016053          40.9675       0.409675        101.966        1.01966
    5    0    3    8       234       0.5       0.165431     0.00165431          41.7908       0.417908         101.47         1.0147
    5    0    3    8       239       0.5        0.17032      0.0017032           42.604        0.42604         100.98         1.0098
    5    0    3    8       244       0.5         0.1752       0.001752          43.4172       0.434172        100.497        1.00497
    5    0    3    8       249       0.5       0.180074     0.00180074          44.2216       0.442216        100.021        1.00021
    5    0    3    8       254       0.5       0.184944     0.00184944          45.0246       0.450246         99.551        0.99551
    5    0    3    8       259       0.5       0.189814     0.00189814          45.8257       0.458257        99.0868       0.990868
    5    0    3    8       264       0.5       0.194685     0.00194685          46.6193       0.466193        98.6284       0.986284
    5    0    3    8       269       0.5       0.199561     0.00199561           47.409        0.47409        98.1755       0.981755
    5    0    3    8       274       0.5       0.204443     0.00204443          48.2001       0.482001        97.7279       0.977279
    5    0    3    8       279       0.5       0.209332     0.00209332          48.9857       0.489857        97.2856       0.972856
    5    0    3    8       284       0.5       0.214227     0.00214227          49.7647       0.497647        96.8483       0.968483
    5    0    3    8       289       0.5       0.219128     0.00219128          50.5425       0.505425        96.4158       0.964158
    5    0    3    8       294       0.5       0.224037     0.00224037          51.3188       0.513188        95.9881       0.959881
    5    0    3    8       299       0.5       0.228952     0.00228952          52.0926       0.520926         95.565        0.95565
    5    0    3    8       304       0.5       0.233874     0.00233874           52.863        0.52863        95.1463       0.951463
    5    0    3    8       309       0.5       0.238803     0.00238803          53.6313       0.536313         94.732        0.94732
    5    0    3    8       314       0.5       0.243739     0.00243739          54.3988       0.543988         94.322        0.94322
    5    0    3    8       319       0.5       0.248681     0.00248681          55.1624       0.551624        93.9161       0.939161
    5    0    3    8       324       0.5       0.253631     0.00253631          55.9303       0.559303        93.5142       0.935142
    5    0    3    8       329       0.5       0.258587     0.00258587           56.688        0.56688        93.1162       0.931162
    5    0    3    8       334       0.5       0.263549     0.00263549          57.4482       0.574482        92.7221       0.927221
    5    0    3    8       339       0.5       0.268515     0.00268515          58.2022       0.582022        92.3317       0.923317
    5    0    3    8       344       0.5       0.273487     0.00273487          58.9564       0.589564         91.945        0.91945
    5    0    3    8       349       0.5       0.278462     0.00278462          59.7098       0.597098        91.5619       0.915619
    5    0    3    8       354       0.5       0.283441     0.00283441          60.4653       0.604653        91.1823       0.911823
    5    0    3    8       359       0.5       0.288423     0.00288423            61.21         0.6121        90.8062       0.908062
    5    0    3    8       364       0.5       0.293407     0.00293407          61.9638       0.619638        90.4335       0.904335
    5    0    3    8       369       0.5       0.298393     0.00298393          62.7116       0.627116         90.064        0.90064
    5    0    3    8       374       0.5        0.30338      0.0030338          63.4574       0.634574        89.6979       0.896979
    5    0    3    8       379       0.5       0.308365     0.00308365          64.2024       0.642024        89.3349       0.893349
    5    0    3    8       384       0.5       0.313346     0.00313346          64.9441       0.649441        88.9751       0.889751
    5    0    3    8       389       0.5       0.318321     0.00318321           65.686        0.65686        88.6184       0.886184
    5    0    3    8       394       0.5       0.323289     0.00323289          66.4186       0.664186        88.2648       0.882648
    5    0    3    8       399       0.5       0.328246     0.00328246          67.1582       0.671582        87.9141       0.879141
    5    0    3    8       404       0.5       0.333192     0.00333192          67.8966       0.678966        87.5663       0.875663
    5    0    3    8       409       0.5       0.338123     0.00338123          68.6338       0.686338        87.2215       0.872215
    5    0    3    8       414       0.5       0.343039     0.00343039          69.3699       0.693699        86.8795       0.868795
    5    0    3    8       419       0.5       0.347936     0.00347936          70.1048       0.701048        86.5403       0.865403
    5    0    3    8       424       0.5       0.352817     0.00352817          70.8388       0.708388        86.2039       0.862039
    5    0    3    8       429       0.5       0.357685     0.00357685          71.5718       0.715718        85.8702       0.858702
    5    0    3    8       434       0.5       0.362545     0.00362545          72.3039       0.723039        85.5392       0.855392
    5    0    3    8       439       0.5       0.367399     0.00367399          73.0352       0.730352        85.2109       0.852109
    5    0    3    8       444       0.5       0.372253     0.00372253          73.7656       0.737656        84.8852       0.848852
    5    0    3    8       449       0.5       0.377111     0.00377111          74.4952       0.744952         84.562        0.84562
    5    0    3    8       454       0.5       0.381976     0.00381976          75.2238       0.752238        84.2414       0.842414
    5    0    3    8       459       0.5       0.386852     0.00386852          75.9511       0.759511        83.9234       0.839234
    5    0    3    8       464       0.5       0.391744     0.00391744           76.677        0.76677        83.6078       0.836078
    5    0    3    8       469       0.5       0.396654     0.00396654          77.4012       0.774012        83.2946       0.832946
    5    0    3    8       474       0.5       0.401585     0.00401585          78.1235       0.781235        82.9839       0.829839
    5    0    3    8       479       0.5       0.406532     0.00406532          78.8441       0.788441        82.6755       0.826755
    5    0    3    8       484       0.5       0.411494     0.00411494           79.563        0.79563        82.3695       0.823695
    5    0    3    8       489       0.5       0.416467     0.00416467          80.2802       0.802802        82.0659       0.820659
    5    0    3    8       494       0.5       0.421448     0.00421448          80.9961       0.809961        81.7646       0.817646
    5    0    3    8       499       0.5       0.426435     0.00426435          81.7108       0.817108        81.4655       0.814655
    5    0    3    8       504       0.5       0.431426     0.00431426          82.4245       0.824245        81.1687       0.811687
    5    0    3    8       509       0.5       0.436417     0.00436417          83.1373       0.831373        80.8741       0.808741
    5    0    3    8       514       0.5       0.441405     0.00441405          83.8494       0.838494        80.5817       0.805817
    5    0    3    8       519       0.5       0.446388     0.00446388          84.5607       0.845607        80.2915       0.802915
    5    0    3    8       524       0.5       0.451366     0.00451366          85.2715       0.852715        80.0034       0.800034
    5    0    3    8       529       0.5       0.456339     0.00456339          85.9818       0.859818        79.7175       0.797175
    5    0    3    8       534       0.5       0.461308     0.00461308          86.6915       0.866915        79.4336       0.794336
    5    0    3    8       539       0.5       0.466275     0.00466275          87.4008       0.874008        79.1519       0.791519
    5    0    3    8       544       0.5       0.471241     0.00471241          88.1095       0.881095        78.8722       0.788722
    5    0    3    8       549       0.5       0.476205     0.00476205          88.8177       0.888177        78.5945       0.785945
    5    0    3    8       554       0.5        0.48117      0.0048117          89.5253       0.895253        78.3189       0.783189
    5    0    3    8       559       0.5       0.486137     0.00486137          90.2323       0.902323        78.0452       0.780452
    5    0    3    8       564       0.5       0.491105     0.00491105          90.9385       0.909385        77.7736       0.777736
    5    0    3    8       569       0.5       0.496077     0.00496077          91.6441       0.916441        77.5038       0.775038
    5    0    3    8       574       0.5        0.50105      0.0050105          92.3489       0.923489         77.236        0.77236
    5    0    3    8       579       0.5       0.506022     0.00506022          93.0529       0.930529        76.9702       0.769702
    5    0    3    8       584       0.5       0.510991     0.00510991          93.7562       0.937562        76.7062       0.767062
    5    0    3    8       589       0.5       0.515954     0.00515954          94.4588       0.944588        76.4441       0.764441
    5    0    3    8       594       0.5        0.52091      0.0052091          95.1605       0.951605        76.1838       0.761838
    5    0    3    8       599       0.5       0.525856     0.00525856          95.8616       0.958616        75.9254       0.759254
    5    0    3    8       604       0.5       0.530789     0.00530789          96.5619       0.965619        75.6688       0.756688
    5    0    3    8       609       0.5       0.535707     0.00535707          97.2615       0.972615         75.414        0.75414
    5    0    3    8       614       0.5       0.540609     0.00540609          97.9604       0.979604        75.1609       0.751609
    5    0    3    8       619       0.5       0.545492     0.00545492          98.6586       0.986586        74.9097       0.749097
    5    0    3    8       624       0.5       0.550359     0.00550359          99.3562       0.993562        74.6602       0.746602
    5    0    3    8       629       0.5       0.555214     0.00555214          100.053        1.00053        74.4124       0.744124
    5    0    3    8       634       0.5       0.560061     0.00560061           100.75         1.0075        74.1663       0.741663
    5    0    3    8       639       0.5       0.564906     0.00564906          101.445        1.01445        73.9219       0.739219
    5    0    3    8       644       0.5        0.56975      0.0056975          102.141        1.02141        73.6792       0.736792
    5    0    3    8       649       0.5         0.5746       0.005746          102.835        1.02835        73.4382       0.734382
    5    0    3    8       654       0.5       0.579458     0.00579458          103.529        1.03529        73.1988       0.731988
    5    0    3    8       659       0.5       0.584328     0.00584328          104.223        1.04223        72.9611       0.729611
    5    0    3    8       664       0.5       0.589216     0.00589216          104.915        1.04915        72.7249       0.727249
    5    0    3    8       669       0.5       0.594124     0.00594124          105.608        1.05608        72.4904       0.724904
    5    0    3    8       674       0.5       0.599051     0.00599051          106.299        1.06299        72.2574       0.722574
    5    0    3    8       679       0.5       0.603995     0.00603995           106.99         1.0699        72.0261       0.720261
    5    0    3    8       684       0.5       0.608951     0.00608951          107.681        1.07681        71.7962       0.717962
    5    0    3    8       689       0.5       0.613918     0.00613918          108.371        1.08371        71.5679       0.715679
