 *tel    numcsi      CsIV        errCsIV           CsIE       errCsIE
    8         0       0.231802              0        39.1692              0
    8         0       0.291968              0        47.3992              0
    8         0       0.347729              0        54.9472              0
    8         0       0.407199              0        63.0382              0
    8         0       0.467274              0        71.1321              0
    8         0       0.527511              0        79.2569              0
    8         0       0.583377              0        86.8459              0
    8         0       0.643656              0        95.0794              0
    8         0       0.703654              0        103.385              0
    8         0       0.758951              0         111.17              0
    8         0       0.814833              0        119.027              0
    8         0       0.870924              0         126.96              0
    8         0       0.927348              0        134.972              0
    8         0       0.984018              0        143.065              0
    8         0          1.041              0        151.241              0
    8         0        1.09329              0        158.863              0
    8         0        1.15152              0        167.202              0
    8         0         1.2058              0        174.977              0
    8         0        1.26105              0        182.826              0
    8         1      0.0242331              0        6.08649              0
    8         1      0.0721868              0        14.2487              0
    8         1       0.120141              0         21.799              0
    8         1       0.176813              0        30.1667              0
    8         1       0.233485              0        38.1173              0
    8         1       0.294518              0        46.3151              0
    8         1       0.355555              0        54.3151              0
    8         1       0.416763              0        62.2094              0
    8         1        0.47705              0         70.055              0
    8         1       0.538015              0        77.8875              0
    8         1       0.603505              0        86.2904              0
    8         1       0.664604              0         94.159              0
    8         1       0.725632              0        102.062              0
    8         1       0.786864              0        110.007              0
    8         1       0.847101              0        117.999              0
    8         1       0.908721              0        126.039              0
    8         1       0.970489              0        134.132              0
    8         1        1.03261              0        142.279              0
    8         1        1.09073              0        149.894              0
    8         1        1.15345              0         158.15              0
    8         1        1.21324              0        165.869              0
    8         1        1.27845              0         174.24              0
    8         2      0.0264763              0        6.22268              0
    8         2      0.0663354              0        13.3863              0
    8         2       0.109818              0        20.3959              0
    8         2       0.153301              0         26.961              0
    8         2       0.204804              0        34.3085              0
    8         2       0.257404              0        41.4341              0
    8         2       0.309121              0        48.3988              0
    8         2       0.360345              0        55.2847              0
    8         2       0.412493              0        62.1273              0
    8         2       0.468481              0        69.4378              0
    8         2       0.519989              0        76.2591              0
    8         2       0.571789              0        83.0912              0
    8         2       0.627777              0        90.4337              0
    8         2       0.679864              0        97.3148              0
    8         2       0.732192              0        104.229              0
    8         2       0.783516              0         111.18              0
    8         2       0.835656              0        118.172              0
    8         2       0.888125              0        125.208              0
    8         2       0.940855              0        132.289              0
    8         2       0.993546              0        139.419              0
    8         2         1.0422              0        146.084              0
    8         2        1.09605              0        153.311              0
    8         3      0.0258969              0        6.55127              0
    8         3      0.0695045              0        14.3237              0
    8         3       0.113112              0        21.2521              0
    8         3       0.160651              0        28.3982              0
