 *tel    csi      Z      A                       Horn's Formula                                           Par0        Par1        Par2        Par3       Par4
    2      0      3      7  [0]+[1].(x-[2].A.pow(Z,2).log(fabs((x+[2].A.pow(Z,2))/([2].A.pow(Z,2))))      -0.00255065  0.00810236    0.2203530.1         0.1
    2      0      3      8  [0]+[1].(x-[2].A.pow(Z,2).log(fabs((x+[2].A.pow(Z,2))/([2].A.pow(Z,2))))      -0.00255065  0.00810236    0.2203530.1         0.1
    2      0      4      7  [0]+[1].(x-[2].A.pow(Z,2).log(fabs((x+[2].A.pow(Z,2))/([2].A.pow(Z,2))))      -0.00255065  0.00810236    0.2203530.1         0.1
    2      0      4      9  [0]+[1].(x-[2].A.pow(Z,2).log(fabs((x+[2].A.pow(Z,2))/([2].A.pow(Z,2))))      -0.00255065  0.00810236    0.2203530.1         0.1
    2      1      2      3  [0]+[1].(x-[2].A.pow(Z,2).log(fabs((x+[2].A.pow(Z,2))/([2].A.pow(Z,2))))      -0.00238858  0.00746963    0.2033130.1         0.1
    2      1      2      4  [0]+[1].(x-[2].A.pow(Z,2).log(fabs((x+[2].A.pow(Z,2))/([2].A.pow(Z,2))))      -0.00238858  0.00746963    0.2033130.1         0.1
    2      1      2      6  [0]+[1].(x-[2].A.pow(Z,2).log(fabs((x+[2].A.pow(Z,2))/([2].A.pow(Z,2))))      -0.00238858  0.00746963    0.2033130.1         0.1
    2      1      3      6  [0]+[1].(x-[2].A.pow(Z,2).log(fabs((x+[2].A.pow(Z,2))/([2].A.pow(Z,2))))      -0.00238858  0.00746963    0.2033130.1         0.1
    2      1      3      7  [0]+[1].(x-[2].A.pow(Z,2).log(fabs((x+[2].A.pow(Z,2))/([2].A.pow(Z,2))))      -0.00238858  0.00746963    0.2033130.1         0.1
    2      1      3      8  [0]+[1].(x-[2].A.pow(Z,2).log(fabs((x+[2].A.pow(Z,2))/([2].A.pow(Z,2))))      -0.00238858  0.00746963    0.2033130.1         0.1
    2      1      4      7  [0]+[1].(x-[2].A.pow(Z,2).log(fabs((x+[2].A.pow(Z,2))/([2].A.pow(Z,2))))      -0.00238858  0.00746963    0.2033130.1         0.1
    2      1      4      9  [0]+[1].(x-[2].A.pow(Z,2).log(fabs((x+[2].A.pow(Z,2))/([2].A.pow(Z,2))))      -0.00238858  0.00746963    0.2033130.1         0.1
