 *tel    numcsi   CsIInVoltage     errCsIInVoltage           CsIE       errCsIE
    2         1        1.48977      0.0148977        269.537        2.69537
    2         1        1.59977      0.0159977        283.591        2.83591
    2         1        1.71136      0.0171136        297.498        2.97498
    2         2      0.0282488    0.000282488        21.1358       0.211358
    2         2      0.0774504    0.000774504        31.4647       0.314647
    2         2        0.12514      0.0012514         41.379        0.41379
    2         2        0.17828      0.0017828        51.8827       0.518827
    2         2       0.225376     0.00225376        61.1123       0.611123
    2         2       0.282639     0.00282639        71.8358       0.718358
    2         2       0.335747     0.00335747        81.3627       0.813627
    2         2       0.392326     0.00392326        91.4596       0.914596
    2         2       0.450255     0.00450255        101.264        1.01264
    2         2       0.511785     0.00511785        111.556        1.11556
    2         2       0.575041     0.00575041        121.592        1.21592
    2         2       0.636498     0.00636498        131.382        1.31382
    2         2       0.703742     0.00703742        141.685        1.41685
    2         2       0.770305     0.00770305        151.775        1.51775
    2         2       0.838096     0.00838096        161.665        1.61665
    2         2       0.904704     0.00904704        171.376        1.71376
    2         2       0.978486     0.00978486        181.599        1.81599
    2         2        1.05099      0.0105099        191.652        1.91652
    2         2        1.12443      0.0112443        201.551        2.01551
    2         2        1.20534      0.0120534        211.955        2.11955
    2         2        1.28148      0.0128148        221.576        2.21576
    2         2        1.36419      0.0136419        231.709        2.31709
    2         3      0.0235034    0.000235034        15.1856       0.151856
    2         3      0.0637324    0.000637324        27.2573       0.272573
    2         3       0.113083     0.00113083        39.6936       0.396936
    2         3       0.165606     0.00165606        51.6219       0.516219
    2         3       0.224251     0.00224251        63.5302       0.635302
    2         3        0.28677      0.0028677        75.7008       0.757008
    2         3       0.350182     0.00350182         87.391        0.87391
    2         3       0.418092     0.00418092        99.5797       0.995797
    2         3       0.486275     0.00486275        111.385        1.11385
    2         3       0.558383     0.00558383        123.741        1.23741
    2         3        0.63235      0.0063235        135.794        1.35794
    2         3       0.704524     0.00704524        147.614        1.47614
    2         3       0.782038     0.00782038        159.972        1.59972
    2         3       0.855786     0.00855786         171.34         1.7134
    2         3       0.938412     0.00938412        183.991        1.83991
    2         3         1.0172       0.010172        195.688        1.95688
    2         3        1.10285      0.0110285        207.911        2.07911
    2         3        1.18844      0.0118844        219.939        2.19939
    2         3          1.276        0.01276        231.786        2.31786
    2         3        1.36518      0.0136518        243.466        2.43466
    2         3         1.4615       0.014615        255.664        2.55664
    2         3        1.56017      0.0156017        267.703        2.67703
    3         0      0.0250569    0.000250569          21.62         0.2162
    3         0      0.0682025    0.000682025        33.8623       0.338623
    3         0       0.121565     0.00121565        46.2572       0.462572
    3         0       0.175774     0.00175774        58.0986       0.580986
    3         0       0.240683     0.00240683        70.7394       0.707394
    3         0       0.306699     0.00306699         82.655        0.82655
    3         0       0.376543     0.00376543        94.9093       0.949093
    3         0       0.447179     0.00447179        106.714        1.06714
    3         0       0.522013     0.00522013        118.974        1.18974
    3         0       0.597363     0.00597363        130.923        1.30923
    3         0       0.671734     0.00671734         142.61         1.4261
    3         0       0.751951     0.00751951        154.766        1.54766
    3         0       0.831532     0.00831532        166.682        1.66682
    3         0       0.911725     0.00911725        178.378        1.78378
    3         0       0.997328     0.00997328        190.543        1.90543
    3         0        1.08355      0.0108355          202.5          2.025
    3         0        1.17591      0.0117591        214.915        2.14915
    3         0        1.26509      0.0126509        226.496        2.26496
    3         0        1.36215      0.0136215        238.546        2.38546
    3         0        1.45973      0.0145973         250.43         2.5043
    3         0        1.56405      0.0156405        262.775        2.62775
    3         1      0.0282605    0.000282605        25.1148       0.251148
    3         1      0.0798842    0.000798842        36.5684       0.365684
    3         1       0.127902     0.00127902        47.4326       0.474326
    3         1        0.18094      0.0018094        58.8041       0.588041
    3         1       0.235127     0.00235127        69.6518       0.696518
