 *tel    numcsi   CsIInChannel     errCsIInChannel           CsIE       errCsIE
    4         0            573            0.5        76.5333       0.765333
    4         0            645            0.5        88.9866       0.889866
    4         0            713            0.5        100.982        1.00982
    4         0            777            0.5        112.484        1.12484
    4         0            845            0.5        124.934        1.24934
    4         0            909            0.5        136.874        1.36874
    4         0            969            0.5         148.27         1.4827
    4         0           1033            0.5        160.646        1.60646
    4         0           1093            0.5        172.462        1.72462
    4         0           1153            0.5        184.491        1.84491
    4         0           1213            0.5        196.741        1.96741
    4         0           1269            0.5         208.38         2.0838
    4         0           1325            0.5        220.225        2.20225
    4         0           1381            0.5        232.284        2.32284
    4         0           1437            0.5        244.562        2.44562
    4         1             92            0.5        5.56656      0.0556656
    4         1            177            0.5        16.8694       0.168694
    4         1            252            0.5          27.68         0.2768
    4         1            327            0.5        38.9042       0.389042
    4         1            397            0.5         49.588        0.49588
    4         1            467            0.5         60.399        0.60399
    4         1            537            0.5        71.2993       0.712993
    4         1            607            0.5        82.2667       0.822667
    4         1            677            0.5        93.2886       0.932886
    4         1            747            0.5        104.356        1.04356
    4         1            817            0.5        115.467        1.15467
    4         1            887            0.5        126.613        1.26613
    4         1            957            0.5        137.794        1.37794
    4         1           1022            0.5        148.209        1.48209
    4         1           1092            0.5        159.457        1.59457
    4         1           1162            0.5        170.738        1.70738
    4         1           1227            0.5        181.244        1.81244
    4         1           1297            0.5        192.591        1.92591
    4         1           1367            0.5        203.974        2.03974
    4         1           1432            0.5        214.577        2.14577
    4         2            118            0.5        5.75069      0.0575069
    4         2            206            0.5         18.425        0.18425
    4         2            290            0.5        31.8946       0.318946
    4         2            366            0.5        44.8532       0.448532
    4         2            438            0.5        57.6668       0.576668
    4         2            510            0.5        70.9587       0.709587
    4         2            578            0.5        83.9402       0.839402
    4         2            642            0.5        96.5417       0.965417
    4         2            706            0.5        109.524        1.09524
    4         2            770            0.5          122.9          1.229
    4         2            830            0.5         135.81         1.3581
    4         2            886            0.5        148.199        1.48199
